match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_aerialWon,stat_bigChanceMissed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_errorLeadToAShot,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_punches,stat_lastManTackle,stat_blockedScoringAttempt
14109765,home,Gençlerbirliği,Ricardo Velho,ricardo-velho,R. Velho,G,24,188.0,502,M,845792,EUR,903571200,G,24,24,False,37.0,30.0,12.0,5.0,0.0,28.0,30.0,2.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,90.0,44.0,6.6,7.0,0.00104494,65.978640777359,10.0,38.22,9.87,0.0184,0,-0.0021,0.02,0.0,-0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109765,home,Gençlerbirliği,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185.0,286,M,807291,EUR,885427200,D,13,13,False,29.0,24.0,6.0,4.0,0.0,14.0,14.0,10.0,15.0,,2.0,,,,,,90.0,47.0,6.6,6.0,0.047896,84.915509642522,10.0,46.725,20.475,,1,,0.25,0.13,-0.19,,,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0289,0.0154,23.154372567617,1.0,-0.11,,,,,,,,,,,,,,,,,,,
14109765,home,Gençlerbirliği,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189.0,261,M,257497,EUR,765417600,D,6,6,False,53.0,39.0,5.0,,0.0,33.0,38.0,6.0,15.0,6.0,4.0,,,,,,90.0,71.0,6.5,15.0,0.00151375,225.39933658599,22.0,151.095,26.04,,1,,-0.02,0.1,-0.16,,,,,,1.0,3.0,8.0,,,,1.0,1.0,,2.0,0.1211,,73.834938169504,3.0,-0.46,True,3.0,1.0,2.0,5.0,2.0,1.0,,,,,,,,,,,,
14109765,home,Gençlerbirliği,Žan Žužek,zan-zuzek,Ž. Žužek,D,4,186.0,103,M,355582,EUR,854236800,D,4,4,False,72.0,63.0,13.0,7.0,0.0,51.0,52.0,12.0,20.0,6.0,4.0,,,,,,90.0,85.0,7.7,9.0,0.0051639,310.17257892223,31.0,219.24,22.155,,0,,0.15,0.09,0.2,,,,,,3.0,3.0,4.0,,,,,1.0,,,,,67.369766616092,3.0,,,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,
14109765,home,Gençlerbirliği,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184.0,112,M,863277,EUR,894499200,D,2,2,False,57.0,48.0,8.0,1.0,0.0,33.0,35.0,15.0,22.0,3.0,3.0,,,,,,90.0,73.0,6.7,11.0,0.0186412,141.93528201603,15.0,62.79,23.835,,0,,0.22,0.07,-0.06,,,,,,2.0,4.0,5.0,,,,,,,1.0,,,19.499114749137,1.0,,,1.0,,,4.0,4.0,,,,1.0,,,,,,,,,
14109765,home,Gençlerbirliği,Tom Dele-Bashiru,tom-dele-bashiru,T. Dele-Bashiru,M,15,185.0,385,M,904845,EUR,937526400,M,15,15,False,37.0,35.0,3.0,3.0,0.0,24.0,26.0,11.0,11.0,,4.0,,,,,,90.0,47.0,7.1,2.0,0.00722922,111.22081243233,12.0,43.995,19.845,,1,,0.09,0.09,0.2,,,,,,,2.0,4.0,2.0,,,,2.0,2.0,,0.0164,,19.854434492073,1.0,-0.07,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,
14109765,home,Gençlerbirliği,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178.0,348,M,997007,EUR,1043193600,M,11,11,False,24.0,21.0,6.0,4.0,0.0,10.0,10.0,11.0,14.0,,4.0,,,,,,76.0,38.0,6.8,9.0,0.31084,86.790428797138,13.0,10.71,12.39,,0,,0.29,0.02,-0.14,,,,5.0,1.0,1.0,6.0,4.0,2.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,
14109765,home,Gençlerbirliği,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178.0,135,M,1063942,EUR,894844800,M,35,35,False,31.0,22.0,7.0,3.0,1.0,11.0,14.0,11.0,17.0,,3.0,,,,,,84.0,39.0,6.8,10.0,0.0787648,66.645028365079,8.0,-14.7,14.595,,2,,0.12,-0.15,-0.16,,Ogulcan Ülgün,,,,1.0,4.0,4.0,2.0,,,,1.0,2.0,,0.152,,,,-0.13,,2.0,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,,,
14109765,home,Gençlerbirliği,Franco Tongya,franco-tongya,F. Tongya,M,70,175.0,467,M,965015,EUR,1015977600,M,70,70,False,24.0,21.0,3.0,2.0,0.0,12.0,14.0,9.0,10.0,,1.0,,,,,,90.0,41.0,6.7,11.0,0.00898067,121.3091648347,17.0,7.14,15.96,,0,,-0.23,0.01,-0.02,,,,,,,3.0,6.0,,1.0,,,,3.0,1.0,,,29.916902742797,2.0,,,1.0,,,2.0,2.0,,,,2.0,,1.0,3.0,,1.0,,,,
14109765,home,Gençlerbirliği,Metehan Mimaroğlu,metehan-mimaroglu,M. Mimaroğlu,M,10,178.0,135,M,900809,EUR,773539200,M,10,10,False,28.0,19.0,1.0,1.0,0.0,8.0,12.0,11.0,16.0,,5.0,,,,,,89.0,51.0,6.2,23.0,0.175216,137.50645977374,13.0,75.39,19.425,,1,,0.11,0.07,-0.13,,,,7.0,2.0,1.0,6.0,3.0,1.0,2.0,,,,2.0,,0.0607,,46.710426767233,3.0,-0.29,,1.0,,,,,,,,2.0,1.0,1.0,4.0,1.0,1.0,,,,
