match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_totalCross,stat_totalContest,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_challengeLost,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
12530683,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,19.0,11.0,,,0.0,2.0,3.0,9.0,16.0,8.0,,,,,,,,,,90.0,34.0,6.9,12.0,0.0042535,1,,,4.0,9.0,1.0,,2.0,1.0,2.0,0.0279,6.0,,1.0,,,,,,2.0,,,,,,2.0,1.0,,,,,,,
12530683,home,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,298,M,847013,EUR,869788800,M,42,42,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,,,,,,,,,,25.0,12.0,6.7,3.0,0.00921249,0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
12530683,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,True,8.0,5.0,,,0.0,3.0,3.0,2.0,6.0,2.0,,2.0,,,,,,,,15.0,11.0,6.5,5.0,0.00429901,0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,
12530683,home,Alanyaspor,Enes Keskin,,,enes-keskin,E. Keskin,M,8,185,32,M,897168,EUR,991526400,M,8,8,True,3.0,1.0,1.0,,0.0,,1.0,1.0,2.0,,,1.0,,,,,,,,16.0,5.0,6.6,3.0,5.219e-05,0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530683,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,True,,,,,0.0,,,,,,2.0,,,,,,,,,15.0,6.0,6.9,1.0,3.09e-06,0,,,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12530683,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,home,Alanyaspor,Batuhan Yavuz,Batuhan Yavuz,,yavuz-batuhan,B. Yavuz,D,2,177,42,M,1195735,EUR,1115164800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,home,Alanyaspor,Umut Mert Toy,Umut Mert Toy,,toy-umut-mert,U. M. Toy,D,4,188,9,M,1474708,EUR,1083974400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,home,Alanyaspor,Yusuf Karademir,Yusuf Karademir,,yusuf-karademir,Y. Karademir,M,38,181,10,M,2085002,EUR,1199404800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,home,Alanyaspor,Andraž Šporar,,,andraz-sporar,A. Šporar,F,99,186,1339,M,166987,EUR,762307200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,home,Alanyaspor,Arda Usluoğlu,Arda Usluoğlu,,arda-usluoglu,A. Usluoğlu,F,9,189,69,M,1618838,EUR,1160611200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,29.0,22.0,10.0,3.0,0.0,20.0,23.0,2.0,6.0,,1.0,10.0,,,1.0,,,1.0,1.0,90.0,34.0,6.7,7.0,0.00053026,0,-0.2739,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
12530683,away,Samsunspor,Zeki Yavru,,,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,39.0,30.0,8.0,5.0,0.0,14.0,17.0,18.0,27.0,2.0,2.0,2.0,,,,,,,,75.0,56.0,6.8,14.0,0.127477,0,,True,1.0,3.0,,,1.0,1.0,1.0,,1.0,5.0,,,2.0,,2.0,,2.0,,,,1.0,,,,,,1.0,,,,
12530683,away,Samsunspor,Ľubomír Šatka,,,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,63.0,58.0,9.0,7.0,0.0,29.0,31.0,29.0,32.0,3.0,1.0,1.0,,1.0,,,,,,90.0,71.0,7.1,6.0,0.0470623,0,,,3.0,4.0,,2.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
12530683,away,Samsunspor,Rick Van Drongelen,,,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,83.0,73.0,13.0,10.0,0.0,48.0,51.0,25.0,33.0,5.0,3.0,7.0,,3.0,,,,,,90.0,99.0,7.5,12.0,0.0702033,2,,,4.0,6.0,1.0,2.0,1.0,1.0,1.0,0.1695,1.0,1.0,1.0,,,,1.0,,,1.0,0.8754,,,,,,,,,1.0,,,
12530683,away,Samsunspor,Marc Bola,,,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,59.0,51.0,8.0,6.0,0.0,28.0,31.0,25.0,33.0,2.0,1.0,8.0,,,,,,,,90.0,88.0,7.5,16.0,0.112056,0,,,1.0,6.0,,,2.0,1.0,1.0,,,5.0,2.0,,2.0,,2.0,1.0,2.0,,,,,,2.0,2.0,,,,,,,
12530683,away,Samsunspor,Olivier Ntcham,,,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,96.0,90.0,17.0,15.0,0.0,39.0,40.0,51.0,56.0,3.0,,10.0,,,,,,,,90.0,113.0,7.7,10.0,0.0397517,3,,,1.0,3.0,2.0,3.0,1.0,,,0.0443,,,2.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,
12530683,away,Samsunspor,Flavien Tait,,,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,False,34.0,29.0,2.0,1.0,0.0,20.0,21.0,9.0,13.0,3.0,,5.0,,,,,,,,75.0,42.0,6.6,8.0,0.0179647,1,,,,2.0,,,,,2.0,0.0311,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,
12530683,away,Samsunspor,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,M,14,14,False,22.0,18.0,3.0,3.0,0.0,3.0,4.0,15.0,19.0,7.0,,,,2.0,,,,,,90.0,37.0,6.9,11.0,0.0144336,4,,,1.0,3.0,2.0,,1.0,,2.0,0.2058,,1.0,2.0,1.0,,,,,,1.0,0.1209,,,,3.0,,,,,1.0,1.0,1.0,
12530683,away,Samsunspor,Carlo Holse,,,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,29.0,25.0,2.0,1.0,0.0,8.0,10.0,17.0,19.0,5.0,1.0,2.0,,2.0,,,,,,82.0,35.0,6.5,5.0,0.580747,1,,,2.0,2.0,,1.0,,,,0.7884,3.0,,,,,,2.0,,1.0,1.0,0.803,,,,,,,,,,1.0,,1.0
12530683,away,Samsunspor,Emre Kılınç,,,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,22.0,13.0,1.0,,0.0,3.0,7.0,10.0,17.0,4.0,,3.0,,1.0,,,,,,75.0,37.0,6.6,17.0,0.00740707,1,,,2.0,5.0,1.0,,,,3.0,0.1124,,2.0,2.0,,,,,,3.0,,,,,,1.0,,,,,,,,
12530683,away,Samsunspor,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,10.0,3.0,,,0.0,,,4.0,11.0,6.0,2.0,2.0,,,,,,,,90.0,20.0,6.6,10.0,0.00540435,1,,,3.0,3.0,1.0,,,,,0.0316,4.0,1.0,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,
12530683,away,Samsunspor,Soner Aydoğdu,,,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,17.0,15.0,1.0,1.0,0.0,5.0,6.0,10.0,11.0,,,2.0,,,,,,,,15.0,18.0,6.6,3.0,0.0102256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,7,7,True,8.0,7.0,1.0,1.0,0.0,1.0,2.0,7.0,7.0,,,,,,,,,,,15.0,9.0,6.9,1.0,0.19603,0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,
12530683,away,Samsunspor,Kingsley Schindler,,,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,F,17,17,True,14.0,10.0,3.0,1.0,0.0,4.0,5.0,7.0,11.0,1.0,1.0,2.0,,,,,,,,15.0,22.0,6.8,5.0,0.0157787,1,,,2.0,2.0,1.0,,,,,0.0443,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Muhammet Ali Özbaskıcı,Muhammet Ali Özbaskici,,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,3.0,2.0,,,0.0,,,2.0,3.0,2.0,,,,,,,,,,8.0,6.0,6.6,3.0,0.00413772,0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,
12530683,away,Samsunspor,Halil Yeral,,,halil-yeral,H. Yeral,G,45,190,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Taha Tosun,,,taha-tosun,T. Tosun,G,1,195,24,M,1431473,EUR,1114646400,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Yunus Emre Çift,Yunus Cift,,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Bedirhan Çetin,Bedirhan Çetin,,bedirhan-cetin,B. Çetin,D,96,182,56,M,1215897,EUR,1151539200,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Soner Gönül,,,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530683,away,Samsunspor,Nanú,,,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
