match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_keyPass,stat_fouls,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_accurateCross,stat_goals,stat_goalAssist,stat_hitWoodwork
10411665,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,34.0,29.0,18.0,14.0,25.0,27.0,4.0,7.0,7.0,1.0,4.0,8.0,90.0,48.0,7.9,5.0,0.0,0.0,0.00769966,0,1.2198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,76.0,68.0,4.0,,34.0,36.0,34.0,41.0,10.0,,,,90.0,98.0,6.8,10.0,0.029,0.0,0.0149151,0,,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,77.0,68.0,6.0,4.0,45.0,47.0,23.0,30.0,9.0,,,,90.0,90.0,7.2,9.0,0.0,0.0,0.00804998,0,,,2.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,22.0,21.0,2.0,2.0,19.0,20.0,2.0,2.0,3.0,,,,39.0,23.0,6.4,1.0,0.0,0.0,0.00092128,0,,,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,False,48.0,43.0,4.0,3.0,18.0,18.0,25.0,30.0,2.0,,,,58.0,54.0,6.5,6.0,0.0,0.0,0.00904717,0,,,5.0,,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,331447,EUR,793843200,M,21,21,False,73.0,40.0,5.0,1.0,20.0,30.0,20.0,45.0,8.0,,,,90.0,102.0,7.4,38.0,0.0566,0.0196,0.0548206,2,,2.0,8.0,15.0,2.0,1.0,2.0,2.0,1.0,5.0,3.0,5.0,,3.0,1.0,sms,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10411665,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,30.0,23.0,3.0,,11.0,14.0,12.0,17.0,6.0,,,,57.0,36.0,6.4,9.0,0.0,0.0,0.010037,0,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,69.0,60.0,1.0,1.0,15.0,17.0,45.0,56.0,7.0,,,,90.0,84.0,6.8,15.0,0.0145,0.0526,0.141854,1,,4.0,7.0,4.0,5.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,
10411665,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,31.0,23.0,,,13.0,14.0,10.0,17.0,2.0,,,,58.0,46.0,6.6,12.0,0.0,0.0,0.00648516,0,,,5.0,7.0,3.0,1.0,2.0,5.0,3.0,,,2.0,,,,F_Andersoon,,2.0,,,,,2.0,,,,,,,,,,,,
10411665,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,21.0,9.0,,,4.0,5.0,5.0,16.0,6.0,,,,90.0,40.0,6.0,19.0,0.6002,0.0967,0.00829764,3,,,7.0,4.0,,1.0,,,,1.0,1.0,1.0,,1.0,3.0,ciroimmobile17,3.0,2.0,2.0,,1.0,1.0,4.0,,,True,2.0,1.0,,,,,,,
10411665,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,45.0,40.0,,,13.0,14.0,27.0,33.0,3.0,,,,90.0,64.0,6.8,12.0,0.1206,0.0456,0.0521792,3,,2.0,6.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,3.0,2.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,
10411665,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,57.0,53.0,14.0,13.0,36.0,38.0,17.0,19.0,7.0,,,,51.0,63.0,7.3,5.0,0.0,0.0,0.00455672,0,,,1.0,,,1.0,,,,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,
10411665,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,33.0,31.0,,,14.0,14.0,17.0,19.0,3.0,,,,33.0,38.0,6.6,2.0,0.012,0.0,0.00702013,1,,,4.0,4.0,2.0,,,4.0,3.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
10411665,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,29.0,26.0,2.0,1.0,4.0,4.0,22.0,25.0,3.0,,,,32.0,43.0,6.6,4.0,0.0257,0.1418,0.0139163,1,,,2.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
10411665,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,18.0,15.0,,,5.0,6.0,10.0,15.0,,,,,32.0,26.0,6.6,7.0,0.1009,0.0,0.017924,2,,3.0,1.0,1.0,,,,,,,,,,,1.0,Pedro,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,
10411665,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411665,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
