match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt
12499254,home,Cagliari,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,22,22,False,22.0,14.0,12.0,4.0,0.0,11.0,14.0,3.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,90.0,33.0,7.5,9.0,0.00063545,0,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,49.0,43.0,10.0,5.0,0.0,32.0,35.0,11.0,15.0,1.0,5.0,4.0,7.0,,,,90.0,70.0,7.2,11.0,0.00451204,0,,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,False,44.0,38.0,9.0,5.0,0.0,29.0,31.0,9.0,13.0,,1.0,3.0,3.0,,,,90.0,59.0,7.3,7.0,0.0133614,1,,,3.0,3.0,6.0,1.0,,1.0,,1.0,1.0,1.0,0.2127,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,47.0,41.0,11.0,7.0,0.0,34.0,36.0,7.0,11.0,,1.0,3.0,5.0,,,,90.0,58.0,7.3,9.0,0.0163384,0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12499254,home,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,M,37,37,False,29.0,23.0,3.0,2.0,0.0,9.0,13.0,15.0,19.0,2.0,4.0,4.0,6.0,,,,90.0,46.0,7.0,10.0,0.0125355,0,,3.0,,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
12499254,home,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,13.0,7.0,1.0,1.0,0.0,1.0,2.0,6.0,11.0,2.0,3.0,1.0,,,,,90.0,25.0,6.8,10.0,0.00507578,1,,,,2.0,,1.0,,3.0,1.0,,1.0,1.0,0.0082,,,,,,,,,True,1.0,,,,,,,
12499254,home,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,35.0,27.0,8.0,4.0,0.0,10.0,13.0,17.0,23.0,,3.0,1.0,3.0,,,,72.0,46.0,6.9,10.0,0.0181085,0,,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,
12499254,home,Cagliari,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,22.0,17.0,6.0,3.0,0.0,9.0,9.0,10.0,17.0,2.0,4.0,2.0,4.0,,,,90.0,38.0,7.5,9.0,0.16658,3,,4.0,,4.0,,2.0,1.0,,1.0,,1.0,,0.212,,2.0,,,2.0,1.0,,,,2.0,1.0,2.0,1.0,0.2284,,,
12499254,home,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,30.0,20.0,6.0,1.0,0.0,11.0,15.0,9.0,19.0,,6.0,5.0,7.0,,,,90.0,65.0,7.3,19.0,0.108446,0,,4.0,,2.0,3.0,2.0,,,,,,2.0,,,1.0,,,,,6.0,4.0,,,,,,,,,
12499254,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,False,7.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,1.0,5.0,,1.0,,,,71.0,20.0,6.7,8.0,0.0748091,1,,1.0,1.0,6.0,,,,5.0,5.0,,1.0,,0.0627,3.0,1.0,,,,,1.0,1.0,,,,,,,LuvumboZito,2.0,
12499254,home,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,16.0,12.0,,,0.0,4.0,4.0,8.0,13.0,,3.0,1.0,2.0,,,,86.0,39.0,6.4,13.0,0.00543059,6,,1.0,,6.0,,,,2.0,1.0,1.0,3.0,,0.4158,2.0,,,,,4.0,2.0,1.0,,,,,,,,1.0,3.0
12499254,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,7.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,,,,,,19.0,9.0,6.7,4.0,0.00183837,1,,,3.0,3.0,,,,1.0,,,1.0,,0.0747,,1.0,,,,,,,,,,,,,,,
12499254,home,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,8.0,6.0,,,0.0,1.0,3.0,5.0,5.0,1.0,2.0,1.0,2.0,,,,18.0,10.0,6.8,2.0,0.00806494,0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12499254,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,4.0,1.0,,,0.0,,,1.0,5.0,,,,1.0,,,,9.0,5.0,6.4,4.0,6.654e-05,0,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,gianlucalapadula,,
12499254,home,Cagliari,Velizar-Iliya Iliev,iliev-velizar-iliya,V. Iliev,G,31,194,139,M,1137731,EUR,1121817600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,José,Luis Palomino,,,,,,,,,,,,,
12499254,home,Cagliari,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,762,M,822163,EUR,853545600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Alessandro Di Pardo,alessandro-di-pardo,A. D. Pardo,M,29,182,158,M,928814,EUR,932256000,D,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,home,Cagliari,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188,417,M,311396,EUR,802828800,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,37.0,29.0,11.0,3.0,0.0,27.0,27.0,2.0,10.0,,,,4.0,,1.0,2.0,90.0,42.0,6.9,8.0,0.00033012,0,0.2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,False,45.0,36.0,3.0,1.0,0.0,14.0,18.0,22.0,30.0,1.0,3.0,2.0,2.0,,,,90.0,66.0,7.1,13.0,0.0162681,1,,3.0,,3.0,1.0,2.0,1.0,,1.0,,1.0,,0.0252,,,,,,,,,,2.0,,,,,,,
12499254,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,39.0,35.0,4.0,4.0,0.0,26.0,28.0,9.0,11.0,,3.0,2.0,3.0,,,,90.0,48.0,7.2,4.0,0.0165267,1,,,,2.0,2.0,,,,1.0,,1.0,,0.0295,3.0,,,,,,,,,1.0,,,,,,,
12499254,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,55.0,47.0,7.0,3.0,0.0,32.0,33.0,15.0,22.0,1.0,1.0,3.0,4.0,,,,90.0,63.0,7.2,8.0,0.00446129,0,,,2.0,3.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,evanndicka,,
12499254,away,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,3,3,False,49.0,39.0,8.0,5.0,0.0,18.0,20.0,21.0,31.0,1.0,7.0,1.0,3.0,,,,90.0,70.0,7.4,13.0,0.0261439,1,,2.0,,,,4.0,1.0,,,,,,0.0405,2.0,,,,,,,,,,,,,,,,1.0
12499254,away,Roma,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,29.0,20.0,2.0,1.0,0.0,8.0,10.0,12.0,22.0,,1.0,,,,,,61.0,40.0,6.7,16.0,0.0657743,0,,3.0,1.0,3.0,1.0,,,3.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,
12499254,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,58.0,51.0,7.0,3.0,0.0,26.0,27.0,25.0,31.0,4.0,7.0,1.0,4.0,,,,90.0,77.0,7.5,11.0,0.0146989,1,,,2.0,4.0,4.0,2.0,1.0,2.0,1.0,,1.0,1.0,0.0183,2.0,1.0,,,,1.0,,,,,,,,,,,
12499254,away,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,M,18,18,False,42.0,36.0,1.0,1.0,0.0,13.0,13.0,24.0,34.0,1.0,4.0,2.0,5.0,,,,89.0,69.0,7.1,20.0,0.0887718,2,,5.0,1.0,8.0,,,,5.0,,,,,0.0601,1.0,2.0,,,1.0,1.0,5.0,2.0,,3.0,,1.0,,0.2626,matiassoule11,,1.0
12499254,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,False,26.0,21.0,1.0,1.0,0.0,7.0,8.0,16.0,21.0,,2.0,2.0,4.0,,,,90.0,47.0,7.3,11.0,0.092429,2,,3.0,2.0,5.0,,,,3.0,1.0,,,,0.1927,1.0,3.0,,,2.0,1.0,2.0,1.0,True,,,1.0,,0.2041,lorepelle7,1.0,1.0
12499254,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,False,22.0,16.0,,,0.0,7.0,7.0,12.0,19.0,,1.0,,4.0,,,,69.0,37.0,6.5,13.0,0.146641,1,,4.0,1.0,6.0,,,,1.0,,,1.0,,0.0453,1.0,2.0,,,3.0,1.0,4.0,,,,,,,,nico_zale,,
12499254,away,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,16.0,13.0,,,0.0,3.0,6.0,10.0,10.0,2.0,2.0,2.0,1.0,,,,89.0,27.0,6.7,9.0,0.0124208,3,,,1.0,3.0,,,,5.0,2.0,1.0,2.0,,0.409,,,,,,,,,,,,1.0,1.0,0.0244,tema_dovbyk,1.0,
12499254,away,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,12.0,10.0,,,0.0,1.0,1.0,9.0,11.0,,3.0,,4.0,,,,29.0,18.0,7.0,2.0,0.00686398,1,,,,,,1.0,,,,,,,0.0391,2.0,,,,,,,,,,,,,,,,1.0
12499254,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,True,11.0,8.0,3.0,2.0,0.0,2.0,4.0,7.0,9.0,,3.0,,1.0,,,,21.0,19.0,7.2,6.0,0.439114,1,,2.0,1.0,1.0,,,,2.0,,,,,0.0554,2.0,3.0,,,1.0,,1.0,1.0,,,1.0,,,,LaJoya,,1.0
12499254,away,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,True,3.0,1.0,1.0,1.0,0.0,,,1.0,3.0,1.0,1.0,,,,,,1.0,4.0,,3.0,0.00067472,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,tammy_abraham,,
12499254,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,4.0,,,0.00021758,1,,,,,,,,,,,1.0,,0.0403,,,,,,,1.0,1.0,,,,,,,stewel92,,
12499254,away,Roma,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194,3853,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Federico Nardin,federico-nardin,F. Nardin,D,72,186,119,M,1594212,EUR,1171756800,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,
12499254,away,Roma,Chris Smalling,chris-smalling,C. Smalling,D,5,192,1660,M,47741,EUR,627696000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499254,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
