match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_fouls,captain,stat_accurateCross,stat_goals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_errorLeadToAShot,stat_lastManTackle
12764211,home,AZ Alkmaar,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186.0,199,M,40963,EUR,663120000,G,41,41,False,30.0,12.0,24.0,6.0,0.0,8.0,16.0,4.0,14.0,2.0,3.0,1.0,1.0,3.0,10.0,2.0,3.0,4.0,3.0,90.0,46.0,7.4,18.0,0.00075807,0,1.5753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764211,home,AZ Alkmaar,Seiya Maikuma,seiya-maikuma,S. Maikuma,D,2,179.0,897,M,1028330,EUR,876960000,D,16,16,False,27.0,19.0,2.0,,0.0,9.0,13.0,10.0,14.0,3.0,9.0,2.0,1.0,8.0,4.0,,,,,90.0,59.0,7.3,12.0,0.0448843,2,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.2296,0.2072,1.0,,,,,,,,,,,,,,,,,,,
12764211,home,AZ Alkmaar,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186.0,513,M,922018,EUR,957398400,D,6,6,False,33.0,23.0,11.0,4.0,0.0,16.0,18.0,7.0,16.0,3.0,3.0,,,10.0,5.0,,,,,90.0,46.0,7.0,11.0,0.0102733,0,,2.0,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
12764211,home,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184.0,386,M,1004278,EUR,999993600,D,5,5,False,32.0,22.0,9.0,2.0,0.0,20.0,25.0,2.0,7.0,,,,,6.0,1.0,,,,,90.0,44.0,6.9,10.0,0.00093986,0,,2.0,,,,3.0,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,
12764211,home,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185.0,957,M,1031283,EUR,1019520000,D,18,18,False,35.0,26.0,4.0,1.0,0.0,17.0,20.0,9.0,15.0,1.0,4.0,3.0,,3.0,3.0,,,,,90.0,55.0,6.4,15.0,0.00438756,0,,6.0,,,,1.0,3.0,3.0,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,
12764211,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169.0,219,M,116946,EUR,677980800,M,8,8,False,30.0,21.0,5.0,3.0,0.0,14.0,19.0,7.0,11.0,,,,,3.0,4.0,,,,,45.0,36.0,6.6,9.0,0.0103053,0,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,True,,,,,,,,,,
12764211,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190.0,1196,M,980671,EUR,952560000,M,10,10,False,46.0,39.0,3.0,1.0,0.0,24.0,27.0,16.0,23.0,,6.0,2.0,2.0,,3.0,,,,,90.0,67.0,7.5,14.0,0.0475416,1,,6.0,2.0,,1.0,2.0,4.0,1.0,,0.1978,0.2658,,4.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,
12764211,home,AZ Alkmaar,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,28,28,False,33.0,28.0,,,0.0,20.0,24.0,8.0,9.0,,5.0,3.0,2.0,2.0,9.0,,,,,72.0,48.0,6.9,8.0,0.0112781,1,,3.0,,,,3.0,2.0,2.0,1.0,0.0299,,,,,,2.0,Zico Buurmeester,,1.0,,,,,1.0,,,,,,,
12764211,home,AZ Alkmaar,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171.0,500,M,1046028,EUR,1041206400,F,23,23,False,18.0,14.0,,,0.0,6.0,6.0,8.0,12.0,,3.0,2.0,1.0,,4.0,,,,,72.0,34.0,6.9,9.0,0.0512205,3,,9.0,2.0,2.0,1.0,,2.0,1.0,,0.6556,0.4542,2.0,,4.0,,,Mayckel Lahdo,,2.0,2.0,,,,,1.0,1.0,1.0,,,,
12764211,home,AZ Alkmaar,Troy Parrott,troy-parrott,T. Parrott,F,9,185.0,10472,M,966555,EUR,1012780800,F,9,9,False,29.0,26.0,,,0.0,9.0,9.0,17.0,21.0,2.0,7.0,1.0,,,5.0,,,,,81.0,43.0,7.0,9.0,0.0677815,0,,13.0,,,,,3.0,1.0,2.0,,,2.0,1.0,9.0,,,,,3.0,3.0,,,,,1.0,,1.0,,,,
