match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_wonTackle,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,player_sofascoreId,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals
12504645,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,False,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,,1.0,2.0,,1.0,1.0,,,,,45.0,11.0,6.6,1.0,0.00086069,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,23.0,20.0,3.0,1.0,0.0,7.0,7.0,13.0,16.0,1.0,2.0,2.0,2.0,2.0,,,,,,45.0,29.0,6.6,4.0,0.0169142,0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,3.0,5.0,,1.0,,,,,,,45.0,10.0,6.2,2.0,0.00191926,1,,1.0,,,1.0,,,,,,2.0,,1.0,,0.19,,,,,,,,,,,1.0,,
12504645,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,,1.0,1.0,,,,,,,,31.0,10.0,6.6,3.0,0.00391749,1,,,,1.0,1.0,,,,,,,,1.0,1.0,0.0749,,,,,,,,,,,,,
12504645,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,1.0,1.0,,2.0,,,,,,17.0,8.0,6.6,3.0,0.00563634,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,1.0,1.0,1.0,,,,,,,,10.0,4.0,6.7,,0.0193178,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Federico Magro,federico-magro,F. Magro,G,22,189,81,M,1126870,EUR,1105315200,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Christian Corradi,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,home,Hellas Verona,Faride Alidou,alidou-faride,F. Alidou,F,10,186,309,M,994197,EUR,995414400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,False,44.0,39.0,6.0,1.0,0.0,39.0,39.0,,5.0,,,,,9.0,,2.0,2.0,2.0,,90.0,53.0,7.4,5.0,0.00012879,0,0.361,,,,,,,,,,,,,,,MMaignan,,,,,True,,,,,,,
12504645,away,Milan,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,D,22,22,False,59.0,55.0,3.0,2.0,0.0,33.0,34.0,22.0,26.0,1.0,2.0,5.0,2.0,1.0,1.0,,,,,88.0,76.0,7.1,7.0,0.0205024,1,,,1.0,1.0,1.0,3.0,,,,,1.0,,,2.0,0.0182,emerson_royal,1.0,,,1.0,,,,,,,,
12504645,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,826195,EUR,940464000,D,46,46,False,85.0,79.0,5.0,3.0,0.0,60.0,64.0,19.0,21.0,1.0,1.0,2.0,7.0,2.0,,,,,,90.0,97.0,7.6,7.0,0.00624728,1,,,1.0,,,2.0,1.0,,,,,,,1.0,0.0819,,,,,,,,,1.0,0.0651,,,
12504645,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,1014286,EUR,997228800,D,28,28,False,83.0,78.0,5.0,5.0,0.0,54.0,58.0,24.0,25.0,2.0,3.0,6.0,7.0,2.0,,,,,,90.0,96.0,7.6,7.0,0.0131877,0,,,,1.0,1.0,4.0,,,,,,1.0,,1.0,,MThiaw,2.0,,,,,1.0,,,,,,
12504645,away,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,1184308,EUR,1115510400,D,20,20,False,43.0,38.0,1.0,1.0,0.0,15.0,15.0,23.0,31.0,1.0,3.0,9.0,2.0,6.0,4.0,,,,,90.0,64.0,7.6,12.0,0.0546962,1,,,1.0,2.0,,1.0,,Alejandro Jiménez,,1.0,3.0,3.0,,2.0,0.0564,,1.0,,1.0,,,2.0,,1.0,0.2817,,2.0,
12504645,away,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,29,29,False,49.0,39.0,2.0,,1.0,18.0,21.0,21.0,29.0,1.0,3.0,9.0,,6.0,5.0,,,,,90.0,63.0,7.6,12.0,0.212996,3,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,0.0904,YFofana19_,2.0,,,3.0,,1.0,1.0,,,,,
12504645,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,42,42,False,34.0,32.0,1.0,,0.0,16.0,16.0,16.0,18.0,,2.0,4.0,2.0,3.0,4.0,,,,,90.0,49.0,7.0,4.0,0.00631495,1,,,2.0,,,,,,,,,,,,0.0176,,,,2.0,,,,,1.0,0.0737,,,
12504645,away,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,M,21,21,False,35.0,29.0,1.0,,0.0,13.0,15.0,16.0,23.0,,3.0,8.0,,3.0,2.0,,,,,70.0,55.0,7.2,14.0,0.00798099,2,,1.0,,4.0,1.0,,,,,3.0,3.0,2.0,,2.0,0.05,chukwuezesamuel8,,,1.0,1.0,,2.0,,1.0,0.0738,,,
12504645,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,14,14,False,40.0,35.0,3.0,2.0,0.0,8.0,8.0,28.0,36.0,,7.0,4.0,,1.0,1.0,,,,,90.0,60.0,7.8,13.0,0.304964,2,,,1.0,,5.0,,,,,,4.0,5.0,1.0,2.0,0.2283,tijjanireijnders,2.0,1.0,,,,3.0,1.0,1.0,0.4088,,,1.0
12504645,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,M,10,10,False,14.0,10.0,,,0.0,4.0,5.0,6.0,10.0,,4.0,2.0,,,,,,,,32.0,25.0,6.4,10.0,0.00483962,1,,,,,,,,,,,1.0,5.0,,1.0,0.0118,RLeão,1.0,,1.0,1.0,,2.0,,,,,,
12504645,away,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,90,90,False,14.0,12.0,,,0.0,2.0,2.0,10.0,13.0,4.0,5.0,2.0,,1.0,,,,,,90.0,24.0,6.4,6.0,0.041153,1,,,,,,2.0,,,,,1.0,1.0,,1.0,0.1304,tammy_abraham,,,,,,,,1.0,0.3967,1.0,,
12504645,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,788027,EUR,876096000,D,19,19,True,46.0,40.0,6.0,1.0,0.0,23.0,23.0,17.0,26.0,,4.0,5.0,2.0,3.0,3.0,,,,,58.0,67.0,6.9,14.0,0.0302307,0,,1.0,,2.0,,,,,,2.0,3.0,2.0,,,,TheoHdez,1.0,,1.0,,,,,,,,,
12504645,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,318607,EUR,849830400,D,2,2,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,20.0,6.0,6.6,2.0,0.00131313,1,,,,,,,,,,,,1.0,,,0.1237,,,,,1.0,,1.0,,,,,,
12504645,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,True,3.0,2.0,1.0,,0.0,,1.0,2.0,2.0,,1.0,,,1.0,,,,,,8.0,5.0,6.5,2.0,0.00055488,0,,1.0,,,,,,,,,,,,,,fikayotomori,,,,,,,,,,,,
12504645,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,away,Milan,Noah Raveyre,noah-raveyre,N. Raveyre,G,22,182,369,M,1214870,EUR,1119398400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Noah Raveyre,,,,,,,,,,,,,,,,,,,,
12504645,away,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,965893,EUR,990662400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,strahinjapavlovic,,,,,,,,,,,,
12504645,away,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,8,187,1422,M,1397348,EUR,1105401600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504645,away,Milan,Mattia Liberali,mattia-liberali,M. Liberali,F,14,169,2143,M,1475557,EUR,1175817600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Mattia Liberali,,,,,,,,,,,,,,,,,,,,
12504645,away,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9850,M,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,camardafrancesco9,,,,,,,,,,,,
