match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_penaltyConceded,stat_aerialLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceMissed,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_lastManTackle
12437623,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,40.0,35.0,1.0,1.0,0.0,7.0,8.0,34.0,,1.0,,,,,90.0,55.0,8.8,10.0,0.0990764,6,,28.0,2.0,5.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,,1.0,,,2.0,,2.0,1.0,1.7384,,,,4.0,2.0,1.8526,,,,,,,,,,,
12437623,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,True,16.0,14.0,1.0,1.0,0.0,1.0,1.0,21.0,,2.0,,,,,31.0,33.0,7.2,8.0,0.158111,1,,15.0,6.0,1.0,3.0,,,2.0,1.0,,1.0,2.0,1.0,,,,,2.0,,1.0,1.0,0.0382,,,,,,,,2.0,,,,,,,,,
12437623,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,True,7.0,7.0,,,0.0,2.0,2.0,5.0,,,,,,,31.0,12.0,7.5,1.0,0.00158989,3,,5.0,,3.0,2.0,,,1.0,,,,,,,,,,1.0,2.0,1.0,,0.531,,2.0,,2.0,1.0,0.5477,,,,,,,,,,,
12437623,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,True,18.0,17.0,1.0,1.0,0.0,13.0,13.0,5.0,1.0,1.0,,,,,30.0,20.0,6.7,1.0,0.0007646,0,,4.0,,1.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,19.0,18.0,1.0,1.0,0.0,5.0,5.0,15.0,2.0,2.0,,,,,25.0,25.0,7.1,2.0,0.0215377,0,,13.0,1.0,,3.0,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,True,22.0,18.0,2.0,1.0,0.0,7.0,8.0,14.0,,1.0,,,,,16.0,25.0,6.5,4.0,0.0230208,1,,11.0,,,1.0,,,,,,,1.0,,,,,,,,,,0.2499,,,,1.0,,0.1319,,,1.0,,,,,,,,
12437623,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,Javi Serrano,javier-serrano,J. Serrano,M,42,178,350,M,,1019320,EUR,1042675200,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,home,Atlético Madrid,Omar Janneh,omar-janneh,O. Janneh,F,78,183,420,M,,1544436,EUR,1156291200,F,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omar Janneh,,,,,,,
12437623,away,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,,788197,EUR,833328000,G,1,1,False,38.0,31.0,13.0,6.0,0.0,28.0,32.0,6.0,2.0,7.0,2.0,5.0,,,90.0,49.0,7.2,7.0,0.00076643,0,-0.518,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,
12437623,away,Real Valladolid,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,,862464,EUR,956793600,D,22,22,False,45.0,39.0,4.0,1.0,0.0,26.0,28.0,19.0,3.0,4.0,,,,,90.0,64.0,6.3,11.0,0.0028589,0,,13.0,2.0,2.0,3.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,
12437623,away,Real Valladolid,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,,796320,EUR,812332800,D,16,16,False,80.0,78.0,9.0,7.0,0.0,69.0,70.0,10.0,3.0,1.0,,,,,90.0,87.0,6.1,2.0,0.00295608,0,,9.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,
12437623,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,,943713,EUR,858297600,D,5,5,False,66.0,61.0,9.0,5.0,0.0,43.0,46.0,20.0,5.0,1.0,,,,,90.0,80.0,7.1,5.0,0.00558706,1,,18.0,,1.0,2.0,,,,,,2.0,1.0,,,1.0,,,,1.0,,1.0,0.0853,1.0,,,1.0,1.0,0.0819,True,,,,,,,,2.0,,
12437623,away,Real Valladolid,Henrique,henrique,Henrique,D,3,173,390,M,,336851,EUR,767232000,D,17,17,False,46.0,41.0,3.0,,0.0,23.0,26.0,20.0,1.0,1.0,,,,,90.0,62.0,5.6,7.0,0.0089009,0,,18.0,,6.0,3.0,3.0,1.0,2.0,1.0,,1.0,1.0,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,Henrique,,,,,,,1.0
12437623,away,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189,498,M,,921417,EUR,840153600,M,20,20,False,40.0,36.0,3.0,1.0,0.0,29.0,30.0,10.0,2.0,,,,,,72.0,46.0,6.4,5.0,0.00558287,0,,7.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Anuar,anuar,Anuar,M,23,172,810,M,,601962,EUR,790128000,M,23,23,False,26.0,24.0,,,0.0,18.0,19.0,7.0,,3.0,,,,,82.0,43.0,6.7,6.0,0.0013499,0,,6.0,,5.0,9.0,,,2.0,2.0,,,5.0,4.0,1.0,4.0,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,1.0,,
12437623,away,Real Valladolid,Chuky,chuky,Chuky,M,20,176,232,M,,1137584,EUR,1083196800,M,28,28,False,12.0,9.0,,,0.0,5.0,7.0,5.0,,,,,,,73.0,14.0,6.3,3.0,0.00085666,0,,4.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,750,M,,186719,EUR,807753600,M,8,8,False,56.0,46.0,5.0,3.0,0.0,34.0,41.0,15.0,,6.0,,,,,82.0,65.0,6.5,11.0,0.00412846,0,,12.0,,1.0,6.0,,1.0,2.0,2.0,,1.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
12437623,away,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,,252863,EUR,729043200,M,18,18,False,23.0,19.0,2.0,,0.0,9.0,11.0,15.0,2.0,5.0,,,,,73.0,36.0,6.8,8.0,0.00283821,1,,10.0,3.0,2.0,2.0,,,2.0,1.0,,2.0,,,1.0,,,,,,,,0.0133,,1.0,,1.0,,0.0326,,,,,,,,,,,
12437623,away,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1357,M,,793761,EUR,764121600,F,7,7,False,18.0,11.0,,,0.0,6.0,9.0,9.0,1.0,3.0,,,,,90.0,30.0,6.7,12.0,0.00578394,1,,5.0,,9.0,3.0,1.0,2.0,1.0,,,,1.0,2.0,2.0,1.0,,,1.0,,,,0.7884,,4.0,,1.0,1.0,0.7799,,,,,,,,,,,
12437623,away,Real Valladolid,Tamás Nikitscher,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,,1393242,EUR,941587200,M,4,4,True,11.0,10.0,,,0.0,9.0,10.0,1.0,1.0,2.0,,,,,18.0,14.0,6.5,2.0,0.00051158,0,,1.0,,2.0,2.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,,142018,EUR,717206400,M,10,10,True,22.0,21.0,1.0,,0.0,9.0,9.0,15.0,,2.0,,,,,17.0,27.0,6.9,4.0,0.437759,1,,13.0,2.0,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,0.0389,,,,,,,,1.0,,,,,,,,,
12437623,away,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169,1584,M,,980383,EUR,1039046400,F,11,11,True,7.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,,2.0,,,,,17.0,15.0,6.4,5.0,0.0235002,2,,5.0,1.0,4.0,1.0,1.0,,3.0,,,,1.0,,,,,,1.0,,2.0,1.0,0.4073,,,,,,,,1.0,1.0,,,,,,,,
12437623,away,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,selim_amallah,801211,EUR,848016000,M,21,21,True,11.0,10.0,1.0,1.0,0.0,2.0,2.0,9.0,,1.0,,,,,8.0,12.0,6.8,1.0,0.0188391,0,,8.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,,845168,EUR,837475200,F,19,19,True,10.0,10.0,,,0.0,3.0,3.0,9.0,1.0,,,,,,8.0,16.0,6.5,3.0,0.00767932,0,,7.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Arnau Rafús,arnau-rafus,A. Rafús,G,26,190,49,M,,1142235,EUR,1051401600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,,1214359,EUR,1046822400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13456,M,adamaznou,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Aznou,,,,,,,
12437623,away,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Adrián Arnu,adrian-arnu,A. Arnu,F,49,185,297,M,,1542697,EUR,1172966400,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437623,away,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,,880157,EUR,845769600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
