match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_hitWoodwork
12513648,home,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,1,1,False,37.0,25.0,20.0,8.0,0.0,21.0,22.0,4.0,15.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,90.0,50.0,7.0,13.0,0.00068786,0,-0.2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513648,home,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,False,33.0,26.0,5.0,3.0,0.0,18.0,21.0,8.0,14.0,8.0,6.0,,1.0,,,,,90.0,61.0,6.7,14.0,0.00640403,0,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12513648,home,Rio Ave,Konstantinos Kostoulas,Konstantinos Kostoulas,,kostoulas-konstantinos,K. Kostoulas,D,5,185,211,M,1196046,EUR,1107734400,D,82,82,False,38.0,30.0,8.0,1.0,0.0,21.0,22.0,9.0,16.0,7.0,3.0,,,,,,,90.0,49.0,6.6,8.0,0.00815024,0,,,3.0,4.0,2.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12513648,home,Rio Ave,Andreas Ndoj,,,andreas-ndoj,A. Ndoj,D,5,190,426,M,1005992,EUR,1044144000,D,3,3,False,41.0,39.0,,,0.0,29.0,31.0,10.0,10.0,8.0,3.0,,,,,,,90.0,52.0,6.8,2.0,0.00339729,0,,,2.0,3.0,2.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
12513648,home,Rio Ave,Nelson Abbey,Nelson Abbey,,nelson-abbey,N. Abbey,D,6,187,247,M,1064359,EUR,1062028800,D,4,4,False,34.0,25.0,3.0,,0.0,11.0,13.0,15.0,24.0,3.0,2.0,,,,,,,90.0,62.0,6.7,15.0,0.0232522,0,,3.0,,2.0,4.0,1.0,2.0,,2.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
12513648,home,Rio Ave,Demir Ege Tıknaz,,,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2293,M,1142613,EUR,1092700800,M,34,34,False,33.0,27.0,1.0,,0.0,13.0,16.0,14.0,18.0,1.0,5.0,,,,,,,90.0,47.0,6.7,10.0,0.0124159,0,,1.0,,5.0,5.0,1.0,,1.0,3.0,1.0,2.0,,,2.0,,2.0,,1.0,,,,,,,,,,,,,
12513648,home,Rio Ave,André Luiz,André Luiz,,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,M,7,7,False,20.0,16.0,2.0,1.0,0.0,3.0,4.0,13.0,17.0,1.0,2.0,,3.0,,,,,89.0,39.0,7.3,12.0,0.0388176,1,,1.0,,6.0,7.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,3.0,2.0,1.0,1.0,1.0,0.4611,0.2707,,,,,,,,,
12513648,home,Rio Ave,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,6,6,False,15.0,13.0,1.0,,0.0,1.0,1.0,12.0,18.0,,4.0,,3.0,,,,,73.0,29.0,7.0,9.0,0.0172346,4,,4.0,,2.0,3.0,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,0.0956,0.1234,True,2.0,1.0,1.0,,,,,
12513648,home,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,16,16,False,32.0,27.0,1.0,1.0,0.0,8.0,9.0,20.0,28.0,1.0,3.0,,1.0,,,,,81.0,50.0,6.9,15.0,0.0242615,1,,5.0,1.0,8.0,6.0,2.0,2.0,,,,2.0,3.0,,1.0,1.0,4.0,2.0,,1.0,,0.0393,0.181,,,,,,,,,
12513648,home,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,False,32.0,26.0,2.0,,0.0,10.0,11.0,19.0,24.0,1.0,3.0,,3.0,,,,,73.0,45.0,6.6,10.0,0.0727077,1,,3.0,,7.0,2.0,3.0,,,1.0,,1.0,,,3.0,3.0,1.0,,2.0,,,0.0353,,,1.0,,,,,,,
