match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_hitWoodwork,stat_interceptionWon,stat_shotOffTarget,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,captain,player_sofascoreId,stat_bigChanceMissed,stat_wonContest,stat_goals,stat_penaltyMiss,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
11396432,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,19.0,15.0,1.0,1.0,3.0,4.0,13.0,16.0,,3.0,,,,89.0,31.0,8.4,7.0,1.8961,2.3801,0.115442,5,,,,1.0,1.0,4.0,5.0,,1.0,,3.0,,,3.0,1.0,,1.0,3.0,,,1.0,4.0,,1.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,,
11396432,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,7.0,7.0,,,6.0,6.0,1.0,1.0,,2.0,,,,11.0,11.0,6.7,1.0,0.0,0.0,0.00331561,0,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396432,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,5.0,3.0,1.0,,,,3.0,5.0,,1.0,,,,11.0,12.0,7.1,5.0,0.0,0.0,0.00805074,0,,,,,,2.0,3.0,,,,,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,
11396432,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,8.0,6.0,6.5,1.0,0.0,0.0,0.00959697,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,jakub.kaminskii,,,,,,,,,,,
11396432,home,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,M,7,7,True,2.0,2.0,,,,,2.0,2.0,,,,,,1.0,2.0,,,0.0,0.0,0.00362426,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,True,,,,,,,,,,,,,,1.0,3.0,,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11396432,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,home,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,home,VfL Wolfsburg,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,38.0,22.0,23.0,7.0,20.0,26.0,2.0,12.0,1.0,6.0,5.0,6.0,1.0,90.0,48.0,8.0,17.0,0.0,0.0,0.00040939,0,1.6295,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,1.0,1.0,1.0,1.0,,
11396432,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,57.0,50.0,6.0,4.0,39.0,41.0,11.0,16.0,1.0,7.0,,,,82.0,69.0,7.0,9.0,0.0,0.0,0.00723953,0,,,,,,5.0,4.0,,1.0,,,3.0,2.0,2.0,,5.0,,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,
11396432,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,44.0,39.0,6.0,3.0,33.0,35.0,6.0,9.0,6.0,5.0,,,,90.0,58.0,6.8,6.0,0.1724,0.0,0.00372899,1,,,,,,3.0,2.0,,,,,2.0,1.0,1.0,,,,,,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,1.0,
11396432,away,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,3,3,False,48.0,39.0,3.0,1.0,28.0,34.0,11.0,14.0,2.0,3.0,,,,90.0,62.0,6.4,11.0,0.1846,0.0,0.0049021,1,,,,,,4.0,4.0,,1.0,,,,,,,1.0,,3.0,,2.0,1.0,2.0,1.0,,1.0,,pachowilliam,1.0,1.0,,,,,,,,1.0,
11396432,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,M,24,24,False,24.0,13.0,3.0,2.0,6.0,13.0,7.0,11.0,1.0,4.0,,,,60.0,34.0,6.2,13.0,0.0,0.0,0.0228339,0,,,,,,7.0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,39.0,34.0,2.0,1.0,23.0,25.0,12.0,15.0,1.0,11.0,,,,90.0,53.0,6.7,10.0,0.0,0.0,0.0884112,0,,Hugo Larsson,,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,3.0,2.0,1.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,56.0,49.0,2.0,1.0,33.0,35.0,16.0,21.0,2.0,7.0,,,,90.0,67.0,6.9,8.0,0.5065,0.842,0.021189,2,,,,,,1.0,5.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,ellyes_skhiri,1.0,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,23.0,18.0,4.0,2.0,6.0,6.0,12.0,17.0,2.0,5.0,,,,82.0,48.0,7.1,10.0,0.0607,0.0,0.172741,2,,,,,,5.0,8.0,,8.0,,,,,2.0,,1.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,,,,7.0,,,,,,,,,
11396432,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,F,8,8,False,19.0,14.0,2.0,1.0,7.0,7.0,10.0,17.0,1.0,3.0,,,,68.0,35.0,6.9,14.0,0.0,0.0,0.141597,0,,,,5.0,3.0,7.0,1.0,,1.0,1.0,,,,4.0,,1.0,2.0,1.0,,,,5.0,1.0,,,,fareschaibi28,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,30.0,25.0,3.0,2.0,12.0,14.0,13.0,17.0,1.0,4.0,,,,58.0,47.0,6.3,10.0,0.0239,0.2841,0.0240754,1,,,,1.0,,3.0,5.0,,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,2.0,,,,MarioGotze,,1.0,,,,,,,,,
11396432,away,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,16.0,11.0,,,5.0,5.0,6.0,12.0,1.0,6.0,,,,82.0,32.0,7.0,13.0,0.3564,0.5178,0.0658653,1,,,,1.0,,3.0,5.0,,3.0,,1.0,,,4.0,3.0,1.0,2.0,1.0,,1.0,,,,,,,OMarmoush,,1.0,,,,,,,,,
11396432,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,11.0,6.0,2.0,1.0,3.0,4.0,3.0,7.0,,,,,,30.0,18.0,6.3,7.0,0.0,0.0,0.00611667,0,,,,,,2.0,1.0,,,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
11396432,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,13.0,9.0,5.0,2.0,3.0,6.0,6.0,7.0,1.0,2.0,,,,22.0,21.0,6.3,7.0,0.0,0.0,0.00783477,0,,,,,,2.0,1.0,,,,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,30,30,True,3.0,2.0,,,,,2.0,3.0,,2.0,,,,8.0,7.0,6.5,2.0,0.0,0.0,0.00072918,0,,Paxten Aaronson,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Jens Petter Hauge,jens-petter-hauge,J. P. Hauge,F,10,184,3970,M,838805,EUR,939686400,F,23,23,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,8.0,4.0,6.5,,0.0,0.0,0.00019319,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,18,18,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,8.0,7.0,6.5,2.0,0.0,0.0,0.00590221,0,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,D,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396432,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
