match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyConceded,stat_wasFouled,stat_bigChanceCreated,stat_keyPass,stat_hitWoodwork,stat_dispossessed,stat_totalOffside,stat_totalKeeperSweeper,player_sofascoreId
12624424,home,Al Orobah,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192.0,6658,M,791575,EUR,606614400.0,F,99,99,False,22.0,15.0,1.0,,0.0,6.0,9.0,9.0,13.0,,1.0,,,,,,90.0,32.0,6.7,11.0,2,,,3.0,5.0,9.0,,,,1.0,,,2.0,,,,8.0,,,,,,,1.0,1.0,,2.0,,,,2.0,3.0,,
12624424,home,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000.0,F,29,29,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,34.0,10.0,6.0,4.0,3,,,1.0,2.0,,,1.0,,1.0,,,1.0,,Fahad Zubaidi,,,1.0,,,,1.0,,2.0,1.0,,,,,1.0,,,,
12624424,home,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200.0,M,80,80,True,27.0,23.0,4.0,4.0,0.0,10.0,10.0,13.0,17.0,,4.0,,,,,,34.0,28.0,7.1,4.0,0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
12624424,home,Al Orobah,Fwaz Altryes,fwaz-altryes,F. Altryes,F,8,170.0,19,M,902358,EUR,861840000.0,F,27,27,True,1.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,23.0,7.0,6.5,3.0,2,,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,
12624424,home,Al Orobah,Mutni Fareed  Altimawi,fareed-altimawi-mutni,M. F. Altimawi,G,,,3,M,2058330,EUR,1147824000.0,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624424,home,Al Orobah,Mohammed Al-Shanqiti,mohammed-al-shanqiti,M. Al-Shanqiti,D,50,168.0,20,M,976206,EUR,926726400.0,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624424,home,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800.0,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624424,home,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,
12624424,home,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200.0,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624424,home,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800.0,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624424,away,Al-Khaleej,Raed Ozaybi,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800.0,G,22,22,False,13.0,9.0,7.0,3.0,0.0,9.0,11.0,,2.0,,7.0,1.0,2.0,,2.0,,90.0,22.0,6.8,5.0,0,,,1.0,1.0,1.0,,,,,,,,,Ozaybi Raed,,1.0,,,,,,,,,,,,,,,,1.0,
12624424,away,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,False,33.0,28.0,3.0,3.0,0.0,11.0,13.0,17.0,26.0,,4.0,,,,,,90.0,58.0,7.1,15.0,0,,6.0,2.0,5.0,6.0,,2.0,1.0,,3.0,3.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,2.0,,1.0,,1.0,,,
12624424,away,Al-Khaleej,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400.0,D,20,20,False,49.0,45.0,4.0,1.0,0.0,31.0,33.0,14.0,16.0,8.0,9.0,,,,,,90.0,63.0,7.0,4.0,1,,,3.0,4.0,5.0,,,,,,,,1.0,,,4.0,1.0,,,,2.0,,,,,1.0,,,,,,,
12624424,away,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,42.0,36.0,2.0,,0.0,22.0,24.0,14.0,18.0,7.0,3.0,,,,,,90.0,52.0,6.7,6.0,0,True,,1.0,2.0,1.0,,,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12624424,away,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,D,5,5,False,57.0,52.0,6.0,5.0,1.0,15.0,18.0,39.0,44.0,2.0,5.0,,,,,,90.0,80.0,7.9,11.0,0,,5.0,3.0,7.0,4.0,,2.0,1.0,,,,,1.0,,,1.0,,,,2.0,,2.0,,,,2.0,,3.0,,2.0,,,
12624424,away,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,M,15,15,False,49.0,40.0,5.0,2.0,0.0,19.0,19.0,21.0,33.0,1.0,1.0,,,,,,90.0,65.0,6.7,17.0,1,,3.0,3.0,6.0,3.0,,2.0,,,,,2.0,1.0,,,1.0,,,,,1.0,,,1.0,,2.0,,,,,,,
12624424,away,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,False,73.0,65.0,5.0,4.0,0.0,35.0,36.0,30.0,37.0,2.0,12.0,,,,,,90.0,86.0,7.1,10.0,0,,,3.0,6.0,9.0,,2.0,1.0,,1.0,1.0,,1.0,,,3.0,,,,,1.0,,,,,4.0,,1.0,,1.0,,,
12624424,away,Al-Khaleej,Thomas Murg,thomas-murg,T. Murg,M,94,173.0,283,M,149677,EUR,784771200.0,M,99,99,False,39.0,34.0,,,0.0,16.0,18.0,18.0,24.0,,3.0,,,,,,86.0,58.0,6.8,15.0,1,,3.0,1.0,5.0,7.0,1.0,3.0,1.0,,1.0,1.0,3.0,,Thomas,Murg,2.0,,,,,,,,1.0,,3.0,,,,1.0,,,
12624424,away,Al-Khaleej,Kostas Fortounis,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600.0,M,17,17,False,60.0,54.0,8.0,7.0,0.0,13.0,13.0,45.0,56.0,1.0,2.0,,,,,,89.0,94.0,9.3,19.0,4,,9.0,1.0,6.0,8.0,,6.0,4.0,1.0,2.0,1.0,1.0,,,,,2.0,2.0,,,,4.0,,1.0,,2.0,,3.0,,3.0,,,
12624424,away,Al-Khaleej,Saleh Abu Al-Shamat,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000.0,M,47,47,False,47.0,41.0,1.0,1.0,0.0,13.0,13.0,28.0,35.0,,2.0,,,,,,69.0,65.0,6.5,15.0,0,,1.0,1.0,11.0,3.0,2.0,4.0,1.0,,1.0,,1.0,1.0,Saleh Aboulshamat,,,,,,,1.0,,,,,1.0,,1.0,,4.0,,,
12624424,away,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,11,11,False,22.0,18.0,,,0.0,5.0,5.0,13.0,18.0,1.0,1.0,,,,,,69.0,35.0,7.2,8.0,4,,1.0,,3.0,4.0,,1.0,,,,,,,,,3.0,,,,,,,,4.0,,1.0,,2.0,,2.0,1.0,,
12624424,away,Al-Khaleej,Murad Al Hawsawi,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000.0,M,18,18,True,10.0,7.0,2.0,1.0,0.0,2.0,3.0,5.0,7.0,,2.0,,,,,,21.0,14.0,6.9,3.0,0,,,,1.0,4.0,,1.0,1.0,,2.0,2.0,,1.0,Murad Al Hawsawi,,1.0,,,,,,,,,,,,,,,,,
12624424,away,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000.0,F,9,9,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,1.0,,,,,,21.0,15.0,7.0,3.0,3,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,mohamed_shereif19
12624424,away,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800.0,M,8,8,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,20.0,4.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624424,away,Al-Khaleej,Babucarr Seye,babucarr-seye,B. Seye,,48,,7,M,2154575,EUR,,F,48,48,True,1.0,,,,0.0,,1.0,,,,,,,,,,12.0,2.0,6.5,2.0,0,,,,1.0,1.0,,,,,,,,,Babucarr Seye,,1.0,,,,,,,,,,,,,,1.0,,,
12624424,away,Al-Khaleej,Rayan Al Dossary,rayan-al-dossary,R. A. Dossary,G,35,,1,M,1490719,EUR,,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Rayan Al Dossary,,,,,,,,,,,,,,,,,,,
12624424,away,Al-Khaleej,Ali Al Shaafi,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600.0,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ali Al Shaafi,,,,,,,,,,,,,,,,,,,
12624424,away,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Arif Al-Haydar,,,,,,,,,,,,,,,,,,,
12624424,away,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624424,away,Al-Khaleej,Hussain Al Sultan,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400.0,F,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Hussain Al Sultan,,,,,,,,,,,,,,,,,,,
