match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals
10411647,home,Sampdoria,Sam Lammers,sam-lammers,S. Lammers,F,10,191,836,M,804901,EUR,862358400,F,10,10,False,,15.0,11.0,,,2.0,2.0,9.0,13.0,1.0,2.0,1.0,,,,86.0,26.0,7.1,6.0,0.1857,0.0,0.294967,2,,5.0,7.0,,2.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,
10411647,home,Sampdoria,Valerio Verre,valerio-verre,V. Verre,M,,180,102,M,139267,EUR,758246400,M,5,5,True,,16.0,11.0,1.0,,5.0,5.0,7.0,15.0,2.0,5.0,2.0,,,,45.0,32.0,6.5,12.0,0.0166,0.0,0.0418063,1,,1.0,5.0,2.0,,,1.0,,1.0,,,,,1.0,,4.0,1.0,2.0,1.0,,,,,1.0,,,,
10411647,home,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,True,,13.0,11.0,1.0,1.0,8.0,10.0,3.0,3.0,,,2.0,,,,33.0,16.0,6.3,3.0,0.2519,0.0,0.00052486,1,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,
10411647,home,Sampdoria,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,,8.0,3.0,4.0,,2.0,3.0,1.0,6.0,1.0,2.0,1.0,,,,10.0,12.0,5.9,8.0,0.0,0.0,0.00400851,0,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
10411647,home,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180,717,,11621,EUR,412819200,F,27,27,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,13.0,3.0,6.4,1.0,0.0,0.0,0.00092712,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10411647,home,Sampdoria,Nicola Ravaglia,nicola-ravaglia,N. Ravaglia,G,30,184,68,M,130802,EUR,597888000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,home,Sampdoria,Elia Tantalocchi,elia-tantalocchi,E. Tantalocchi,G,1,190,47,M,1069101,EUR,1088553600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,home,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,home,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180,66,M,148745,EUR,787536000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,home,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,home,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,home,Sampdoria,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178,74,M,1069011,EUR,1042675200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,home,Sampdoria,Daniele Montevago,daniele-montevago,D. Montevago,F,9,184,101,M,1100272,EUR,1047945600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,,26.0,21.0,8.0,3.0,19.0,19.0,2.0,7.0,,,6.0,,1.0,1.0,90.0,31.0,7.3,5.0,0.0,0.0,0.00083734,0,0.2835,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1878,M,880207,EUR,822009600,D,50,50,False,True,44.0,32.0,10.0,4.0,21.0,26.0,11.0,19.0,3.0,5.0,9.0,,,,90.0,61.0,7.3,18.0,0.0995,0.04,0.0147964,1,,1.0,3.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,
10411647,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,,38.0,30.0,9.0,4.0,22.0,26.0,8.0,12.0,2.0,2.0,4.0,,,,90.0,45.0,7.0,9.0,0.1051,0.0,0.00328426,1,,,1.0,,3.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,
10411647,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,,40.0,31.0,7.0,3.0,17.0,21.0,14.0,19.0,4.0,7.0,3.0,,,,90.0,61.0,7.5,12.0,0.0,0.0,0.0453539,0,,1.0,2.0,,5.0,1.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,
10411647,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,,29.0,19.0,6.0,2.0,10.0,13.0,9.0,18.0,2.0,4.0,4.0,,,,90.0,50.0,7.1,14.0,0.4737,0.6179,0.00966381,2,,1.0,8.0,1.0,6.0,,1.0,1.0,1.0,4.0,,,1.0,1.0,,2.0,,1.0,,,,1.0,,1.0,,1.0,,1.0
10411647,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,,29.0,24.0,5.0,2.0,9.0,10.0,16.0,25.0,,4.0,4.0,,,,69.0,53.0,6.9,15.0,0.3004,0.3694,0.0694619,3,,,6.0,7.0,,,,,,1.0,,,,,1.0,6.0,1.0,2.0,4.0,,,2.0,,,lakisamar10,2.0,,
10411647,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,,30.0,22.0,5.0,3.0,10.0,12.0,12.0,19.0,3.0,5.0,8.0,,,,90.0,43.0,7.0,11.0,0.0528,0.0,0.0087196,1,,2.0,4.0,,2.0,,2.0,,,,,,2.0,,,1.0,,2.0,,,,,,1.0,,,,
10411647,away,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180,393,M,71203,EUR,650764800,M,5,5,False,,28.0,24.0,5.0,3.0,10.0,12.0,14.0,18.0,,5.0,1.0,,,,69.0,39.0,7.0,7.0,0.0,0.0,0.050904,0,,,2.0,2.0,1.0,,2.0,1.0,1.0,,,,,2.0,,2.0,,,2.0,1.0,,,,,,,,
10411647,away,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,M,13,13,False,,28.0,24.0,1.0,,8.0,9.0,16.0,19.0,,9.0,5.0,,,,90.0,50.0,6.7,8.0,0.1381,0.2027,0.107427,2,,1.0,7.0,5.0,,,4.0,1.0,3.0,2.0,,,,,1.0,,,1.0,2.0,,,2.0,1.0,,udogiethree,1.0,,
10411647,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,False,,24.0,18.0,1.0,1.0,4.0,4.0,14.0,20.0,2.0,8.0,3.0,,,,90.0,44.0,6.9,14.0,0.1498,0.0,0.0590811,3,,2.0,8.0,,1.0,,1.0,1.0,5.0,2.0,Isaac,Success,,,2.0,,,4.0,,3.0,,,,1.0,,,,
10411647,away,Udinese,Beto,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,9,9,False,,4.0,3.0,,,2.0,2.0,1.0,2.0,2.0,3.0,,,,,77.0,19.0,5.8,10.0,0.0,0.0,0.00011766,0,,3.0,15.0,6.0,1.0,,,,2.0,4.0,,,,,,,,2.0,,,1.0,,,,,,,
10411647,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,True,,5.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,,1.0,1.0,,,,21.0,11.0,6.6,3.0,0.0334,0.0,0.1686,1,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,
10411647,away,Udinese,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,6,6,True,,11.0,7.0,2.0,,2.0,4.0,5.0,7.0,1.0,1.0,2.0,,,,21.0,13.0,6.5,5.0,0.0,0.0,0.00621275,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10411647,away,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174,1480,M,96372,EUR,763516800,F,10,10,True,,6.0,6.0,,,1.0,1.0,6.0,7.0,,,2.0,,,,12.0,9.0,6.8,1.0,0.0,0.0,0.0929256,0,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,
10411647,away,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182,255,M,55314,EUR,637200000,F,30,30,True,,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,9.0,2.0,6.4,1.0,0.0,0.0,0.00075729,0,,1.0,3.0,,,,,,,1.0,Ilija,Nestorovski,,1.0,,,,,,,,,,,,,,
10411647,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411647,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,Simone,Pafundi,,,,,,,,,,,,,,,,
