match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAGoal,stat_wasFouled,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyFaced,stat_punches,stat_totalOffside,stat_lastManTackle,stat_penaltyConceded,player_sofascoreId
14572639,home,Rangers,Liam Kelly,,,liam-kelly,L. Kelly,G,31,183.0,246,M,287555,EUR,822355200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,home,Rangers,Lyall Cameron,,,lyall-cameron,L. Cameron,M,25,180.0,168,M,988690,EUR,1034208000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,home,Rangers,Calum Adamson,Calum Adamson,,calum-adamson,C. Adamson,M,51,,17,M,1584916,EUR,1186444800,M,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,home,Rangers,Findlay Curtis,Findlay Curtis,,findlay-curtis,F. Curtis,F,52,178.0,1419,M,1489210,EUR,1159660800,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Lukáš Horníček,,,lukas-hornicek,L. Horníček,G,1,194.0,512,M,963744,EUR,1026518400,G,1,1,False,37.0,27.0,14.0,4.0,0.0,26.0,29.0,1.0,8.0,4.0,12.0,,2.0,5.0,2.0,2.0,90.0,53.0,7.4,10.0,0.00039628,51.75862949636,10.0,-21.63,3.36,0.2912,0,0.6464,0.02,-0.02,0.51,0.3,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,
14572639,away,Sporting Braga,Bright Arrey-Mbi,,,bright-arrey-mbi,B. Arrey-Mbi,D,26,187.0,792,M,997173,EUR,1048636800,D,26,26,False,47.0,35.0,6.0,1.0,0.0,30.0,39.0,5.0,8.0,4.0,4.0,,,,,,90.0,55.0,6.2,12.0,0.00214878,75.995058457164,16.0,13.755,10.185,,0,,-0.06,-0.08,-0.26,,,,,3.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
14572639,away,Sporting Braga,Gustaf Lagerbielke,,,gustaf-lagerbielke,G. Lagerbielke,D,14,193.0,475,M,965263,EUR,955324800,D,14,14,False,56.0,48.0,3.0,1.0,0.0,35.0,39.0,13.0,17.0,3.0,4.0,,,,,,90.0,73.0,6.8,9.0,0.00353815,131.25048882112,19.0,-44.205,13.65,,1,,0.07,0.04,0.26,,,,,4.0,6.0,,,,1.0,,,2.0,3.0,2.0,,0.4676,,,-0.56,3.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,
14572639,away,Sporting Braga,Sikou Niakaté,,,sikou-niakate,S. Niakaté,D,4,186.0,1552,M,868235,EUR,931564800,D,4,4,False,23.0,20.0,3.0,,0.0,16.0,17.0,4.0,6.0,5.0,3.0,,,,,,90.0,38.0,6.5,3.0,0.00194634,77.58324039424,9.0,-51.45,5.775,,0,,0.03,0.08,0.13,,,,,6.0,3.0,1.0,1.0,1.0,,,,3.0,1.0,,2.0,,,,,3.0,,,1.0,,1.0,,,,,,,,,
14572639,away,Sporting Braga,Victor Gómez,,,victor-gomez,V. Gómez,D,2,169.0,299,M,877918,EUR,954547200,M,2,2,False,44.0,31.0,1.0,,0.0,10.0,11.0,21.0,33.0,2.0,2.0,4.0,,,,,90.0,80.0,6.5,22.0,0.0190008,171.11402173127,19.0,-34.86,11.235,,1,,-0.23,0.29,-0.05,,,2.0,,6.0,4.0,1.0,2.0,,,1.0,,,,,2.0,0.0786,0.2878,,0.0,1.0,1.0,,,,3.0,,,,,,,,,
14572639,away,Sporting Braga,Jean-Baptiste Gorby,,,jean-baptiste-gorby,J. Gorby,M,29,181.0,4262,M,1120039,EUR,1027555200,M,29,29,False,51.0,46.0,2.0,1.0,0.0,23.0,24.0,23.0,27.0,1.0,4.0,2.0,,,,,89.0,67.0,6.4,11.0,0.00918623,133.64514711967,18.0,-36.96,9.66,,0,,-0.08,0.07,-0.06,,,1.0,,8.0,5.0,1.0,3.0,1.0,,,,1.0,2.0,2.0,2.0,,,,,2.0,,,,,2.0,1.0,,,,,,,,
14572639,away,Sporting Braga,João Moutinho,,,joao-moutinho,J. Moutinho,M,8,171.0,1563,M,6562,EUR,526521600,M,8,8,False,37.0,35.0,,,0.0,22.0,24.0,13.0,13.0,3.0,2.0,,,,,,66.0,47.0,6.6,3.0,0.00967274,38.193405130581,7.0,-17.22,1.68,,0,,0.07,0.02,-0.11,,,,,6.0,5.0,2.0,1.0,,,,,,3.0,,1.0,,,,,2.0,,,,,2.0,,,,,,,,,
14572639,away,Sporting Braga,Gabriel Martínez,Gabriel Martínez,,gabriel-martinez,G. Martínez,M,77,185.0,486,M,1134430,EUR,1043193600,M,77,77,False,16.0,9.0,1.0,,0.0,6.0,11.0,3.0,5.0,,1.0,,,,,,82.0,32.0,7.7,12.0,0.129098,82.796867489702,5.0,-57.33,6.93,,1,,0.03,0.21,-0.15,,,1.0,,6.0,9.0,1.0,5.0,3.0,,1.0,1.0,,2.0,2.0,2.0,0.3222,0.8634,1.0,0.55,,,,,,4.0,1.0,,,,,1.0,,,
14572639,away,Sporting Braga,Rodrigo Zalazar,,,rodrigo-zalazar,R. Zalazar,M,10,174.0,2847,M,966575,EUR,934416000,F,10,10,False,35.0,29.0,4.0,1.0,0.0,14.0,15.0,15.0,20.0,,4.0,2.0,,,,,61.0,51.0,5.7,14.0,0.231648,151.54672993491,19.0,-36.645,7.875,,2,,0.05,0.08,-0.09,,,,,9.0,3.0,2.0,3.0,2.0,,,,1.0,,,1.0,0.0757,,2.0,-0.04,,,,,,1.0,5.0,1.0,2.0,,,,,,
14572639,away,Sporting Braga,Ricardo Horta,,,ricardo-horta,R. Horta,M,21,173.0,2167,M,314380,EUR,779587200,F,21,21,False,30.0,19.0,3.0,,0.0,12.0,14.0,7.0,16.0,1.0,4.0,3.0,,,,,90.0,57.0,7.7,19.0,0.409634,41.396381415693,7.0,-19.53,3.045,,3,,0.39,0.43,0.68,,True,5.0,2.0,4.0,5.0,1.0,1.0,,,2.0,,1.0,3.0,2.0,2.0,0.707,0.4232,3.0,0.01,,,1.0,,,2.0,,1.0,1.0,,,,1.0,,
14572639,away,Sporting Braga,Fran Navarro,,,fran-navarro,F. Navarro,F,39,179.0,1032,M,914772,EUR,886464000,F,39,39,False,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,3.0,,,,,,45.0,10.0,5.9,1.0,0.00285221,21.972756048418,3.0,-9.87,0.21000000000001,,0,,-0.01,0.06,-0.25,,,,,8.0,2.0,2.0,,,,,,,1.0,,4.0,,,,,2.0,1.0,,,,,1.0,,,,,,,1.0,
14572639,away,Sporting Braga,Amine El Ouazzani,,,el-ouazzani-amine,A. E. Ouazzani,F,9,188.0,2040,M,1014048,EUR,995155200,F,9,9,True,11.0,7.0,,,0.0,1.0,2.0,6.0,9.0,1.0,1.0,3.0,,,,,45.0,21.0,6.2,8.0,0.00305113,56.828285238774,8.0,-14.805,11.025,,1,,-0.1,0.02,0.16,,,,,5.0,2.0,,,,,1.0,,,1.0,,1.0,0.0225,0.0869,,-0.17,3.0,,,,,1.0,1.0,,,,,,,,
14572639,away,Sporting Braga,Florian Grillitsch,,,florian-grillitsch,F. Grillitsch,M,27,187.0,756,M,186719,EUR,807753600,M,27,27,True,7.0,3.0,2.0,,0.0,1.0,2.0,2.0,5.0,,,,,,,,24.0,13.0,6.6,6.0,0.0014909,3.6112492298372,1.0,3.255,3.255,,0,,-0.05,-0.01,-0.13,,,2.0,,4.0,5.0,3.0,,,,,,,3.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
14572639,away,Sporting Braga,Vítor Carvalho,,,vitor-carvalho,V. Carvalho,M,6,183.0,431,M,887754,EUR,864691200,M,6,6,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,2.0,,,,,,,8.0,4.0,6.7,1.0,3.984e-05,16.491870755011,1.0,-16.485,-16.485,,0,,0.0,0.01,0.16,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14572639,away,Sporting Braga,Gabriel Moscardo,,,gabriel-moscardo,G. Moscardo,M,17,185.0,5063,M,1485309,EUR,1127865600,M,17,17,True,,,,,0.0,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo
14572639,away,Sporting Braga,Tiago Sá,,,tiago-sa,T. Sá,G,12,188.0,147,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Alaa Bellaarouch,,,alaa-bellaarouch,A. Bellaarouch,G,36,188.0,1259,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Paulo Oliveira,,,paulo-oliveira,P. Oliveira,D,15,187.0,181,M,106751,EUR,694828800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Mario Dorgeles,Mario Dorgeles,,mario-dorgeles,M. Dorgeles,M,20,177.0,1550,M,1396015,EUR,1091836800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Leonardo Lelo,,,leonardo-lelo,L. Lelo,M,5,175.0,353,M,1006865,EUR,954374400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Diego Rodrigues,Diego Henrique,Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178.0,227,M,1184326,EUR,1116892800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Sandro Vidigal,,,sandro-vidigal,S. Vidigal,F,95,172.0,140,M,1649069,EUR,1185580800,F,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572639,away,Sporting Braga,Pau Víctor,,,pau-victor,P. Víctor,F,18,182.0,38734,M,1031567,EUR,1006819200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PauVíctor
