match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_wonContest,stat_wasFouled,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,player_firstName,player_lastName,player_sofascoreId,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork
11396329,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,41.0,27.0,25.0,11.0,17.0,17.0,10.0,24.0,1.0,1.0,2.0,2.0,1.0,3.0,9.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,90.0,53.0,7.8,15.0,0.0128202,1.0,0,0.2911,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,780,M,227900,EUR,798249600,D,43,43,False,16.0,13.0,2.0,1.0,7.0,9.0,6.0,9.0,1.0,,5.0,4.0,1.0,4.0,3.0,4.0,,,,,,,,90.0,39.0,6.8,10.0,0.0213972,,0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,22.0,19.0,3.0,1.0,12.0,13.0,7.0,10.0,,2.0,2.0,5.0,,5.0,6.0,3.0,,,,,,,,90.0,38.0,7.3,5.0,0.00766963,,0,,1.0,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,32.0,28.0,6.0,4.0,23.0,23.0,5.0,9.0,,2.0,,2.0,,11.0,2.0,,,,,,,,,90.0,48.0,7.0,7.0,0.00246651,,0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,17.0,9.0,4.0,,8.0,12.0,2.0,6.0,2.0,1.0,4.0,3.0,1.0,6.0,4.0,1.0,,,,,,,,90.0,47.0,6.9,11.0,0.00302085,,0,,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,False,19.0,14.0,,,7.0,8.0,7.0,11.0,,2.0,3.0,6.0,1.0,2.0,7.0,4.0,,,,,,,,80.0,33.0,6.8,10.0,0.13742,,0,,,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,27.0,23.0,4.0,2.0,14.0,14.0,9.0,13.0,,,4.0,2.0,2.0,4.0,9.0,1.0,,,,,,,,90.0,40.0,6.7,5.0,0.00276761,,0,,,1.0,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,15.0,11.0,,,9.0,10.0,2.0,6.0,,,6.0,4.0,2.0,,1.0,3.0,,,,,,,,88.0,32.0,6.5,10.0,0.00129566,,0,,1.0,3.0,1.0,,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,11.0,8.0,2.0,1.0,4.0,4.0,4.0,7.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,62.0,25.0,6.5,9.0,0.00215855,,1,,,,1.0,,,,5.0,,,,1.0,1.0,1.0,0.0295,,,,,,,,,,,,
11396329,home,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,16.0,10.0,2.0,1.0,5.0,6.0,5.0,10.0,1.0,2.0,8.0,7.0,2.0,1.0,4.0,,,,,,,,,80.0,30.0,7.1,13.0,0.232997,1.0,1,,,2.0,5.0,,,,2.0,1.0,,3.0,2.0,1.0,1.0,0.1638,,,e.demirovic29,True,1.0,,,,,,,
11396329,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,22.0,19.0,,,6.0,7.0,13.0,15.0,2.0,3.0,5.0,5.0,,3.0,6.0,2.0,,,,,,,,80.0,38.0,6.7,5.0,0.00843572,,1,,,,,,2.0,1.0,1.0,3.0,,,,1.0,2.0,0.3099,,,,,,1.0,,,,,,
11396329,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,7.0,5.0,,,2.0,3.0,3.0,5.0,,,,1.0,,,3.0,,,,,,,,,28.0,15.0,6.6,6.0,0.00116755,,0,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,True,2.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,10.0,4.0,6.3,1.0,2.332e-05,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,3.0,2.0,1.0,,2.0,2.0,,2.0,2.0,,4.0,,,,1.0,,,,,,,,,10.0,7.0,6.4,4.0,4.608e-05,,0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,10.0,4.0,6.5,2.0,0.00749348,,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,6.3,1.0,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Frederik Winther,frederik-winther,F. Winther,D,3,186,112,M,985738,EUR,978566400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,home,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,19.0,18.0,4.0,3.0,18.0,18.0,,1.0,,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,,90.0,24.0,6.8,1.0,5.522e-05,,0,,,,,,,,,,,,,,,,,,,True,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,False,89.0,83.0,6.0,3.0,36.0,38.0,48.0,53.0,,1.0,1.0,6.0,1.0,,6.0,5.0,,,,,,,,90.0,101.0,7.5,8.0,0.108367,1.0,0,,2.0,,,,,2.0,1.0,,1.0,,,,,,,,josip_stanisic,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,90.0,83.0,4.0,3.0,50.0,55.0,33.0,35.0,2.0,2.0,3.0,5.0,1.0,1.0,9.0,1.0,,,,,,,,90.0,99.0,7.2,7.0,0.0275039,,1,,,,,,1.0,1.0,,,,,2.0,,,0.1909,,,,,,1.0,1.0,0.1158,,,,
11396329,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,82.0,73.0,6.0,2.0,41.0,47.0,32.0,36.0,2.0,4.0,5.0,5.0,,2.0,6.0,,,,,,,,,90.0,97.0,7.2,11.0,0.0354568,,2,,1.0,,1.0,,2.0,,,2.0,,,1.0,1.0,,0.0891,,,pierohincapie,,,,,,1.0,,,
11396329,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,63.0,52.0,1.0,,16.0,18.0,38.0,53.0,1.0,1.0,6.0,4.0,2.0,1.0,5.0,1.0,,,,,,,,90.0,92.0,7.7,24.0,0.559557,4.0,2,,8.0,3.0,2.0,,,1.0,3.0,,2.0,2.0,,2.0,1.0,0.1153,,,jeremie_frimpong,,1.0,,,,,,,
11396329,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,120.0,112.0,7.0,6.0,36.0,38.0,76.0,83.0,,,2.0,5.0,,,8.0,1.0,,,,,,,,90.0,137.0,8.2,13.0,0.330384,3.0,3,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,3.0,2.0,,0.1106,,,Granit_Xhaka,,,,,,1.0,,,
11396329,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,108.0,105.0,5.0,5.0,33.0,33.0,72.0,75.0,1.0,,1.0,7.0,,1.0,13.0,3.0,,,,,,,,90.0,128.0,9.0,7.0,0.32133,4.0,4,,,,2.0,,,1.0,3.0,,,2.0,2.0,3.0,,0.394,,,exepalaciosok,,1.0,,1.0,0.4847,,1.0,,
11396329,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,67.0,60.0,2.0,1.0,29.0,32.0,33.0,46.0,,1.0,1.0,6.0,,,2.0,1.0,,,,,,,,90.0,100.0,8.6,19.0,0.446638,4.0,3,,11.0,1.0,2.0,,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,,0.1047,,,grimaldo35,,2.0,,1.0,0.2432,1.0,,1.0,1.0
11396329,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,82.0,72.0,4.0,4.0,14.0,16.0,60.0,77.0,,,3.0,2.0,1.0,,2.0,,,,,,,,,90.0,108.0,8.0,26.0,0.361775,4.0,2,,11.0,1.0,2.0,,,,4.0,1.0,2.0,2.0,,,2.0,0.1136,,,,,1.0,1.0,1.0,0.1261,1.0,,,
11396329,away,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,17.0,15.0,3.0,2.0,5.0,6.0,10.0,11.0,3.0,,6.0,1.0,,,1.0,1.0,,,,,,,,62.0,24.0,6.8,6.0,0.0703516,1.0,1,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,0.1656,,,ahlozek,,,,1.0,0.1221,,,,
11396329,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,12.0,11.0,1.0,,3.0,3.0,8.0,9.0,4.0,1.0,7.0,4.0,,,,,,,,,,,,90.0,28.0,6.1,7.0,0.034005,1.0,4,,,1.0,4.0,,,,3.0,,,2.0,1.0,1.0,,0.5982,,,p_shicky,,,2.0,1.0,0.1992,2.0,,,
11396329,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,M,10,10,True,35.0,29.0,1.0,1.0,5.0,5.0,24.0,30.0,,,7.0,2.0,,,1.0,1.0,,,,,,,,28.0,50.0,6.6,14.0,0.162374,,2,,,2.0,6.0,,,1.0,,,,1.0,,1.0,,0.086,,,FWirtz,,,,,,1.0,,,
11396329,away,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,jonatah,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Gustavo Puerta,,,,,,,,,,,
11396329,away,Bayer 04 Leverkusen,Francis Onyeka,onyeka-francis,F. Onyeka,M,21,186,1015,M,1414916,EUR,1177804800,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
