match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_wonTackle,stat_bigChanceMissed
10408477,home,Atlético Madrid,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,1,1,False,34.0,27.0,14.0,7.0,26.0,28.0,1.0,6.0,3.0,10.0,3.0,2.0,2.0,2.0,90.0,48.0,7.6,7.0,0.0,0.0,0.00036001,0,0.4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408477,home,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,False,36.0,27.0,2.0,1.0,20.0,24.0,7.0,13.0,3.0,4.0,,,,,90.0,58.0,6.8,13.0,0.0,0.0,0.0225959,0,,nahuelmolina_35,1.0,2.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10408477,home,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,False,56.0,50.0,5.0,3.0,45.0,46.0,5.0,10.0,3.0,,,,,,90.0,64.0,6.9,6.0,0.1619,0.0,0.00274537,2,,axelwitsel28,,4.0,5.0,5.0,2.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10408477,home,Atlético Madrid,José María Giménez,,,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,47.0,45.0,6.0,4.0,38.0,38.0,7.0,9.0,7.0,2.0,,,,,90.0,60.0,7.4,2.0,0.0,0.0,0.00942328,0,,JoseMaGimenez13,,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
10408477,home,Atlético Madrid,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,87.0,76.0,10.0,8.0,48.0,52.0,29.0,39.0,4.0,6.0,,,,,90.0,106.0,8.0,15.0,0.0,0.0,0.238591,0,,,4.0,3.0,,7.0,,,2.0,2.0,,,,,,2.0,,,1.0,1.0,2.0,,,,,,,,,
10408477,home,Atlético Madrid,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,182001,EUR,747100800,D,21,21,False,39.0,34.0,1.0,1.0,12.0,13.0,24.0,32.0,,6.0,,,,,85.0,64.0,7.3,15.0,0.4383,0.4247,0.122834,2,,yannickferreiracarrasco,6.0,,7.0,5.0,2.0,,6.0,3.0,,,,1.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,
10408477,home,Atlético Madrid,Rodrigo de Paul,,,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,62.0,51.0,5.0,3.0,22.0,26.0,29.0,36.0,,7.0,,,,,85.0,70.0,8.0,12.0,0.017,0.0,0.311396,1,,RodridePaul,,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,3.0,,,,1.0,1.0,,,,
10408477,home,Atlético Madrid,Koke,,,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,69.0,64.0,5.0,5.0,31.0,33.0,33.0,36.0,,6.0,,,,,84.0,74.0,6.9,6.0,0.0,0.0,0.0179833,0,,Koke6,,,5.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,2.0,1.0,,,1.0,,,,,,True,,,
10408477,home,Atlético Madrid,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,42.0,35.0,3.0,2.0,21.0,25.0,14.0,18.0,3.0,5.0,,,,,90.0,61.0,8.1,11.0,0.629,0.7847,0.0160344,4,,Saul,1.0,3.0,2.0,8.0,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,1.0,,
10408477,home,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,8,8,False,46.0,34.0,2.0,1.0,11.0,13.0,24.0,35.0,2.0,4.0,,,,,89.0,64.0,7.9,15.0,0.1497,0.2192,0.411872,3,,AGriez,2.0,1.0,4.0,5.0,1.0,1.0,1.0,,2.0,1.0,2.0,,2.0,2.0,,,1.0,1.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,
