match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_lastManTackle,captain,player_sofascoreId,stat_hitWoodwork
12117183,home,Criciúma,Gustavo,gustavo,Gustavo,G,1,186.0,199,M,124766,EUR,731721600,G,1,1,False,25.0,9.0,22.0,6.0,0.0,5.0,5.0,4.0,20.0,6.0,1.0,1.0,1.0,90.0,29.0,6.4,17.0,0.00040695,0,-0.0758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117183,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180.0,509,M,992791,EUR,969753600,D,27,27,False,32.0,24.0,6.0,4.0,0.0,12.0,12.0,12.0,21.0,6.0,,,,83.0,47.0,7.5,9.0,0.0245133,1,,,,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0243,0.0811,,,,,,,,,,,,,,,,,,,,
12117183,home,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188.0,200,M,96999,EUR,760147200,D,29,29,False,28.0,16.0,11.0,2.0,0.0,11.0,16.0,5.0,12.0,3.0,,,,90.0,36.0,6.5,12.0,0.00338549,0,,,,,1.0,4.0,5.0,1.0,,4.0,,1.0,,2.0,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,
12117183,home,Criciúma,Wilker Ángel,wilker-angel,W. Ángel,D,4,190.0,807,M,147358,EUR,732412800,D,4,4,False,17.0,14.0,1.0,,0.0,12.0,13.0,2.0,4.0,,,,,90.0,30.0,7.8,3.0,0.00170734,2,,,,,1.0,3.0,4.0,1.0,1.0,5.0,,2.0,2.0,2.0,0.2848,0.9592,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12117183,home,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175.0,1359,M,247665,EUR,714700800,D,14,14,False,16.0,7.0,3.0,,0.0,7.0,9.0,,7.0,1.0,,,,89.0,27.0,6.5,11.0,0.00095041,1,,,,,,3.0,3.0,3.0,,,,,,2.0,0.0199,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
12117183,home,Criciúma,Newton,newton,Newton,M,28,188.0,888,M,1463909,EUR,952819200,M,8,8,False,26.0,19.0,5.0,2.0,1.0,11.0,13.0,8.0,14.0,6.0,,,,90.0,40.0,7.2,12.0,0.277571,0,,Newton,,1.0,1.0,6.0,6.0,1.0,,2.0,,,2.0,1.0,,,3.0,1.0,2.0,,,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,
12117183,home,Criciúma,Higor Meritão,higor-meritao,H. Meritão,M,22,186.0,200,M,973845,EUR,772329600,M,5,5,False,27.0,25.0,2.0,2.0,0.0,12.0,13.0,13.0,14.0,6.0,,,,90.0,44.0,7.1,6.0,0.0089645,1,,,,,,9.0,4.0,2.0,1.0,1.0,,,3.0,1.0,0.3955,0.8883,1.0,,4.0,,1.0,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,
12117183,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185.0,3708,M,46620,EUR,611971200,M,11,11,False,10.0,6.0,1.0,,0.0,1.0,1.0,5.0,11.0,2.0,,,,89.0,26.0,7.4,9.0,0.143129,3,,,,2.0,1.0,3.0,5.0,1.0,1.0,,,,,2.0,0.3462,0.0414,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,
12117183,home,Criciúma,Fellipe Mateus,fellipe-mateus,F. Mateus,M,7,178.0,153,M,865321,EUR,666316800,M,7,7,False,24.0,19.0,1.0,,0.0,5.0,5.0,14.0,19.0,6.0,,,,84.0,36.0,6.6,8.0,0.00843455,1,,,,,2.0,5.0,2.0,1.0,,1.0,,,1.0,,0.0281,,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,
12117183,home,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177.0,288,M,783490,EUR,791596800,M,22,22,False,15.0,12.0,1.0,,0.0,4.0,6.0,10.0,17.0,3.0,,,,90.0,34.0,7.0,11.0,0.0385521,3,,,,8.0,,3.0,4.0,,,2.0,,,,3.0,0.319,,,2.0,1.0,1.0,,,,,,1.0,3.0,1.0,,2.0,,2.0,1.0,,,
