match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_hitWoodwork,stat_dispossessed,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_ownGoals,player_sofascoreId
14109657,home,Konyaspor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,False,12.0,7.0,,,0.0,3.0,3.0,4.0,9.0,2.0,1.0,,,,90.0,24.0,6.3,11.0,0.01598,,1,,0.1,0.07,-0.07,,13.0,8.0,2.0,,,,,3.0,6.0,7.0,,1.0,0.2549,,1.0,-0.56,,1.0,,1.0,,,,4.0,,1.0,,,,,,
14109657,home,Konyaspor,Pedrinho,,,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,F,8,8,True,7.0,4.0,,,0.0,1.0,3.0,3.0,4.0,1.0,3.0,,,,25.0,13.0,6.5,5.0,0.00217915,,0,,-0.05,0.06,0.14,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,
14109657,home,Konyaspor,Morten Bjørlo,,,morten-bjorlo,M. Bjorlo,M,42,176,156,M,921358,EUR,812764800,M,42,42,True,6.0,2.0,,,0.0,1.0,2.0,1.0,4.0,,1.0,,,,22.0,11.0,6.6,5.0,0.00020472,,0,,-0.05,0.02,0.0,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,
14109657,home,Konyaspor,Josip Ćalušić,,,josip-calusic,J. Ćalušić,D,15,184,78,M,172331,EUR,750297600,D,15,15,True,,,,,0.0,,,,,1.0,,,,,8.0,3.0,6.7,,,,0,,,,0.17,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14109657,home,Konyaspor,Bahadır Han Güngördü,,,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,home,Konyaspor,Yasir Subaşı,,,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,home,Konyaspor,Jo Jin-ho,,,jin-ho-jo,J. Jo,M,21,172,550,M,1019710,EUR,1057795200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,home,Konyaspor,Marius Ștefănescu,,,marius-stefanescu,M. Ștefănescu,M,15,168,495,M,988637,EUR,903398400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,home,Konyaspor,Melih Bostan,,,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,home,Konyaspor,Kaan Akyazı,,,akyazi-kaan,K. Akyazı,F,70,182,101,M,1476229,EUR,1125100800,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,home,Konyaspor,Muhammet Tunahan Taşçı,,,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Muhammed Şengezer,,,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,22.0,15.0,8.0,1.0,0.0,15.0,16.0,,6.0,1.0,8.0,,3.0,4.0,90.0,32.0,6.6,7.0,0.00012474,0.2036,0,-0.959,0.04,0.01,-0.15,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
14109657,away,Başakşehir FK,Festy Ebosele,,,festy-ebosele,F. Ebosele,D,36,180,588,M,983059,EUR,1028246400,D,36,36,False,25.0,25.0,2.0,2.0,0.0,10.0,10.0,15.0,15.0,3.0,2.0,,,,45.0,42.0,6.9,5.0,0.019271,,0,,0.08,-0.13,-0.09,,3.0,5.0,,1.0,,3.0,3.0,,1.0,,,,,,,,,2.0,,1.0,,,,1.0,,1.0,,,,,,
14109657,away,Başakşehir FK,Ousseynou Ba,,,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,69.0,64.0,5.0,4.0,0.0,28.0,29.0,36.0,40.0,8.0,4.0,,,,90.0,84.0,6.7,6.0,0.0484928,,1,,0.27,0.07,-0.28,,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,0.086,,,-0.42,,1.0,,,,,1.0,1.0,,,,,,,,
14109657,away,Başakşehir FK,Jerome Opoku,,,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,63.0,55.0,5.0,2.0,0.0,22.0,26.0,33.0,37.0,2.0,2.0,,,,90.0,77.0,6.5,10.0,0.173903,,0,,0.33,0.21,-0.57,,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,
14109657,away,Başakşehir FK,Christopher Operi,,,christopher-operi,C. Operi,D,21,182,1314,M,858977,EUR,862272000,D,21,21,False,61.0,52.0,5.0,3.0,0.0,17.0,17.0,35.0,44.0,2.0,4.0,,,,90.0,82.0,6.2,15.0,0.0355499,,0,,-0.11,0.07,-0.27,,5.0,4.0,1.0,1.0,,3.0,3.0,1.0,2.0,,,,,,,,4.0,1.0,1.0,,,,,,,1.0,,,,,,
14109657,away,Başakşehir FK,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,56.0,51.0,10.0,8.0,0.0,19.0,22.0,32.0,34.0,,5.0,,,,64.0,61.0,7.1,5.0,0.0382481,,1,,0.33,0.09,-0.01,,1.0,1.0,1.0,2.0,,,,,,1.0,,,0.1344,,1.0,-0.51,,,,,,,1.0,,,,,,,,,
14109657,away,Başakşehir FK,Yusuf Sarı,,,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,7,7,False,34.0,29.0,2.0,1.0,0.0,6.0,6.0,23.0,28.0,,4.0,,,,64.0,51.0,7.4,12.0,0.284078,,2,,0.13,0.23,-0.08,,2.0,5.0,,,,1.0,,,,,2.0,,0.0703,0.3543,2.0,0.31,7.0,4.0,3.0,1.0,,,,,,1.0,,,,,,
14109657,away,Başakşehir FK,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,False,42.0,39.0,1.0,1.0,1.0,11.0,11.0,28.0,31.0,,6.0,,,,90.0,67.0,7.3,8.0,0.466575,,2,,0.37,-0.64,-0.13,,4.0,10.0,1.0,,1.0,2.0,,,2.0,1.0,1.0,1.0,0.0809,0.0137,5.0,-0.3,2.0,4.0,1.0,4.0,3.0,1.0,,2.0,,,,,,,,
14109657,away,Başakşehir FK,Amine Harit,,,amine-harit,A. Harit,M,25,179,11354,M,827522,EUR,866592000,M,25,25,False,33.0,30.0,,,0.0,6.0,6.0,24.0,27.0,,2.0,,,,77.0,47.0,6.1,9.0,0.095167,,0,,-0.28,0.2,-0.11,,7.0,4.0,,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,1.0,,3.0,1.0,,,1.0,,3.0,,,1.0,,,amineharit
14109657,away,Başakşehir FK,Ivan Brnić,,,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,M,77,77,False,19.0,15.0,4.0,4.0,0.0,5.0,5.0,10.0,14.0,,3.0,,,,45.0,26.0,6.7,8.0,0.0414448,,0,,0.04,0.17,-0.09,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,2.0,,,,,,,,
14109657,away,Başakşehir FK,Eldor Shomurodov,,,shomurodov-eldor,E. Shomurodov,F,14,190,32386,M,791355,EUR,804384000,F,14,14,False,14.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,12.0,,2.0,,,,90.0,29.0,7.7,10.0,0.45453,,6,,0.05,0.54,-0.06,,5.0,3.0,1.0,,,,,1.0,3.0,1.0,1.0,1.0,0.7354,0.2556,1.0,0.41,1.0,,1.0,2.0,2.0,1.0,4.0,3.0,,,,1.0,,,,
14109657,away,Başakşehir FK,Ömer Ali Şahiner,,,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,48.0,45.0,2.0,1.0,0.0,13.0,14.0,32.0,34.0,,4.0,,,,45.0,55.0,6.8,5.0,0.0193546,,0,,0.19,0.04,-0.04,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Nuno Da Costa,,,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,10,10,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,,,,,45.0,15.0,6.4,5.0,0.0579387,,3,,-0.09,0.02,-0.05,,3.0,4.0,1.0,,,1.0,1.0,1.0,1.0,3.0,,,0.557,,,-0.42,1.0,,,,,,3.0,3.0,1.0,,,,,,,
14109657,away,Başakşehir FK,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,23.0,22.0,1.0,1.0,0.0,4.0,4.0,18.0,19.0,,1.0,,,,26.0,29.0,6.9,1.0,0.425521,,0,,0.48,-1.0,0.14,,1.0,1.0,,,,,,,1.0,,,,,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Abbosbek Fayzullaev,,,fayzullaev-abbosbek,A. Fayzullaev,M,11,172,31162,M,1118429,EUR,1065139200,M,11,11,True,13.0,11.0,,,0.0,,1.0,11.0,12.0,,1.0,,,,26.0,24.0,6.5,8.0,0.144128,,2,,0.08,0.12,-0.01,,2.0,1.0,,,,,,,,1.0,,1.0,0.2043,,1.0,-0.54,5.0,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,abbos
14109657,away,Başakşehir FK,Deniz Türüç,,,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,8.0,7.0,1.0,,0.0,,,7.0,8.0,,1.0,,,,13.0,18.0,7.2,7.0,0.224853,,0,,0.28,0.15,0.0,,,,,,1.0,,,,,,,,,,1.0,,7.0,,2.0,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Doğan Alemdar,,,dogan-alemdar,D. Alemdar,G,80,192,621,M,947874,EUR,1035849600,G,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Hamza Güreler,Hamza Güreler,,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Umut Güneş,,,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Onur Ergün,,,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109657,away,Başakşehir FK,Bertuğ Yıldırım,Bertug Yildirim,,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
