match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_totalContest,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_wonContest,stat_goalAssist,stat_totalOffside,player_sofascoreId
11406906,home,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,26.0,13.0,18.0,5.0,8.0,9.0,5.0,17.0,1.0,1.0,6.0,1.0,3.0,5.0,90.0,34.0,7.8,13.0,0.00107262,0,1.4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406906,home,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,24.0,23.0,2.0,2.0,19.0,20.0,4.0,5.0,,,2.0,,,,90.0,37.0,7.2,3.0,0.00134308,0,,1.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11406906,home,Empoli,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,25.0,20.0,5.0,1.0,19.0,21.0,1.0,4.0,2.0,2.0,3.0,,,,90.0,39.0,7.2,5.0,0.00067438,0,,,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11406906,home,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,36.0,23.0,9.0,2.0,19.0,25.0,4.0,11.0,,2.0,2.0,,,,90.0,48.0,7.2,17.0,0.15493,0,,,1.0,2.0,4.0,,,1.0,1.0,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11406906,home,Empoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,M,19,19,False,12.0,10.0,3.0,1.0,6.0,7.0,4.0,5.0,1.0,4.0,3.0,,,,61.0,26.0,6.6,5.0,0.00220618,0,,,1.0,4.0,4.0,1.0,1.0,1.0,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,
11406906,home,Empoli,Szymon Żurkowski,,,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,M,27,27,False,19.0,13.0,2.0,,4.0,7.0,9.0,13.0,2.0,7.0,4.0,,,,90.0,36.0,9.1,10.0,0.0773753,3,,1.0,,5.0,2.0,1.0,,5.0,1.0,,,1.0,,1.0,,1.0,2.0,1.0,3.0,3.0,0.4037,1.3899,,,,,,,,
11406906,home,Empoli,Alberto Grassi,,,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,30.0,22.0,5.0,,15.0,17.0,7.0,13.0,1.0,3.0,4.0,,,,90.0,40.0,6.5,10.0,0.0119233,0,,,2.0,2.0,4.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
11406906,home,Empoli,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,17.0,13.0,,,8.0,10.0,5.0,8.0,1.0,4.0,3.0,,,,61.0,29.0,6.7,7.0,0.00306761,1,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,,1.0,,,,2.0,,,0.0281,,1.0,,,,,,,
11406906,home,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,20.0,12.0,2.0,,8.0,9.0,4.0,12.0,1.0,2.0,4.0,,,,90.0,40.0,6.7,14.0,0.00795315,1,,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,,2.0,,2.0,,,1.0,,0.4439,0.4616,,1.0,,,,,,
11406906,home,Empoli,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,False,14.0,7.0,,,2.0,4.0,5.0,10.0,4.0,8.0,2.0,,,,69.0,26.0,6.5,11.0,0.00346197,2,,,4.0,5.0,2.0,2.0,1.0,,,1.0,,1.0,,2.0,1.0,1.0,,2.0,1.0,,0.3426,0.7489,,1.0,1.0,,,,,
11406906,home,Empoli,Nicolò Cambiaghi,,,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,False,13.0,11.0,,,4.0,4.0,8.0,12.0,1.0,3.0,4.0,,,,86.0,27.0,7.2,8.0,0.251926,1,,3.0,,5.0,,1.0,,3.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,1.0,,,0.014,,1.0,,,1.0,,,,
11406906,home,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,True,9.0,8.0,1.0,1.0,5.0,5.0,3.0,4.0,,1.0,2.0,,,,29.0,12.0,6.6,1.0,0.00193543,0,,,,2.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,
11406906,home,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,True,11.0,9.0,1.0,,6.0,6.0,3.0,7.0,,,2.0,,,,29.0,14.0,6.8,4.0,0.123512,0,,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11406906,home,Empoli,Stiven Shpendi,,,stiven-shpendi,S. Shpendi,F,11,181,395,M,1142825,EUR,1053302400,F,7,7,True,1.0,1.0,,,1.0,1.0,,,5.0,11.0,1.0,,,,21.0,6.0,6.7,1.0,2.12e-06,1,,,,1.0,,,,,,1.0,,1.0,1.0,4.0,1.0,,2.0,,,,0.1066,,,,1.0,,,1.0,,
