match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
10583857,home,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600.0,G,30,30,False,44.0,32.0,19.0,8.0,29.0,33.0,3.0,11.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,90.0,52.0,8.0,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583857,home,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,19,19,False,36.0,29.0,3.0,2.0,19.0,21.0,10.0,15.0,,,1.0,6.0,,,,,,90.0,53.0,7.2,10.0,0,Abdullah Al-Hawsawi,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
10583857,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200.0,D,15,15,False,49.0,43.0,7.0,5.0,38.0,40.0,5.0,9.0,,,1.0,2.0,,,,,,90.0,57.0,7.2,7.0,0,,,2.0,5.0,,,2.0,,3.0,1.0,1.0,True,5.0,6.0,1.0,,,,,,,,,,,,,
10583857,home,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184.0,3,M,923016,EUR,679536000.0,D,40,40,False,70.0,66.0,5.0,4.0,49.0,52.0,17.0,18.0,,,1.0,6.0,,,,,,90.0,79.0,7.6,4.0,1,,,2.0,5.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,
10583857,home,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000.0,D,13,13,False,41.0,34.0,3.0,1.0,14.0,14.0,20.0,27.0,2.0,1.0,3.0,1.0,,,,,,90.0,64.0,8.0,9.0,3,,,1.0,4.0,,,,,3.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,
10583857,home,Damac FC,El Arbi Hillel Soudani,el-arbi-hillel-soudani,E. A. Soudani,M,2,182.0,1269,M,173713,EUR,564796800.0,M,2,2,False,15.0,12.0,1.0,1.0,3.0,3.0,9.0,12.0,,,,3.0,,,,,,76.0,32.0,7.1,10.0,2,,,2.0,7.0,3.0,1.0,,,2.0,2.0,4.0,,,5.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,
10583857,home,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000.0,M,17,17,False,38.0,32.0,6.0,4.0,16.0,17.0,19.0,27.0,2.0,,,7.0,,,,,,90.0,60.0,7.6,14.0,3,,,,2.0,3.0,1.0,,2.0,,,3.0,,,4.0,,,,1.0,2.0,4.0,,1.0,6.0,3.0,,,,
10583857,home,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174.0,90,M,111719,EUR,743126400.0,M,6,6,False,42.0,38.0,7.0,4.0,24.0,25.0,14.0,17.0,,,,4.0,,,,,,89.0,52.0,6.8,4.0,0,,,,4.0,1.0,1.0,,,1.0,1.0,,,,4.0,4.0,,,2.0,,,,,,,,,,
10583857,home,Damac FC,Nono,nono,Nono,M,14,179.0,56,M,232434,EUR,733449600.0,M,10,10,False,33.0,29.0,1.0,,14.0,14.0,15.0,21.0,,,1.0,2.0,,,,,,67.0,45.0,6.5,10.0,1,,,,3.0,,,,,,,2.0,,,3.0,,1.0,,3.0,1.0,,2.0,,2.0,,,,,
10583857,home,Damac FC,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800.0,M,49,49,False,22.0,17.0,2.0,,5.0,5.0,14.0,19.0,,,,4.0,,,,,,67.0,36.0,6.5,10.0,0,,,,2.0,1.0,,,,,,2.0,,,4.0,1.0,,,2.0,,2.0,2.0,,2.0,2.0,,,,
10583857,home,Damac FC,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182.0,1525,M,878830,EUR,827625600.0,F,9,9,False,15.0,9.0,4.0,3.0,4.0,4.0,5.0,13.0,1.0,,,2.0,,,,,,89.0,26.0,7.0,10.0,1,,,2.0,5.0,1.0,,,,1.0,1.0,,,3.0,6.0,,,,2.0,1.0,2.0,1.0,,2.0,,1.0,,,
10583857,home,Damac FC,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,F,7,7,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,23.0,9.0,6.4,4.0,0,,,,,,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,
10583857,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000.0,M,23,23,True,3.0,,1.0,,,1.0,,2.0,,,,,,,,,,23.0,5.0,6.4,4.0,0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,
10583857,home,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,M,11,11,True,1.0,,,,,,,1.0,,,,,,,,,,14.0,6.0,6.7,3.0,0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10583857,home,Damac FC,Rian Mansour,rian-mansour,R. Mansour,M,99,,1,M,1134303,EUR,,F,99,99,True,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,Rian Mansour,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583857,home,Damac FC,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000.0,M,8,8,True,,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583857,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583857,home,Damac FC,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583857,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583857,home,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800.0,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583857,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,22.0,15.0,11.0,5.0,13.0,16.0,2.0,6.0,,,2.0,6.0,,4.0,4.0,1.0,1.0,90.0,31.0,7.0,8.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
