match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_wonContest,stat_keyPass,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_shotOffTarget,stat_dispossessed,stat_wasFouled,stat_onTargetScoringAttempt,stat_goalAssist,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goals,stat_totalOffside
10437211,home,Cheltenham Town,George Lloyd,george-lloyd,G. Lloyd,F,9,172.0,32,M,894222,EUR,950227200.0,F,19,19,False,17.0,10.0,,,6.0,8.0,4.0,9.0,3.0,,,,64.0,32.0,7.0,11.0,4,,,3.0,4.0,7.0,8.0,1.0,2.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,2.0,1.0,1.0,2.0,3.0,,,,,
10437211,home,Cheltenham Town,Callum Ebanks,callum-ebanks,C. Ebanks,F,9,186.0,10,M,1013701,EUR,1034035200.0,F,25,25,True,8.0,4.0,,,2.0,5.0,2.0,3.0,,,,,36.0,12.0,6.5,5.0,0,,,3.0,,3.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,
10437211,home,Cheltenham Town,Dylan Barkers,dylan-barkers,D. Barkers,M,,193.0,4,M,959950,EUR,960076800.0,M,26,26,True,6.0,6.0,,,5.0,5.0,1.0,1.0,,,,,35.0,10.0,6.4,2.0,0,Dylan,Barkers,,,1.0,1.0,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,
10437211,home,Cheltenham Town,Sean Long,sean-long,S. Long,D,2,178.0,14,M,189071,EUR,799372800.0,D,2,2,True,17.0,10.0,5.0,1.0,9.0,12.0,1.0,5.0,2.0,,,,26.0,26.0,6.5,10.0,0,,,,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10437211,home,Cheltenham Town,Liam Sercombe,liam-sercombe,L. Sercombe,M,10,178.0,15,M,39216,EUR,641001600.0,M,8,8,True,15.0,12.0,3.0,2.0,7.0,7.0,5.0,8.0,5.0,,,,26.0,19.0,6.4,4.0,1,,,,,3.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,
10437211,home,Cheltenham Town,Alfie May,alfie-may,A. May,F,26,176.0,378,M,336633,EUR,741571200.0,F,10,10,True,5.0,2.0,,,,1.0,2.0,5.0,,,,,26.0,8.0,6.6,5.0,1,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,
10437211,home,Cheltenham Town,Shaun MacDonald,shaun-macdonald,S. MacDonald,G,13,186.0,14,M,963900,EUR,845769600.0,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,home,Cheltenham Town,Reece Hutchinson,hutchinson-reece,R. Hutchinson,D,3,177.0,17,M,932030,EUR,955670400.0,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,home,Cheltenham Town,Caleb Taylor,caleb-taylor,C. Taylor,D,6,188.0,126,M,1066311,EUR,1042502400.0,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,home,Cheltenham Town,Taylor Perry,taylor-perry,T. Perry,M,14,180.0,32,M,988967,EUR,995155200.0,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,away,Exeter City,Scott P. Brown,scott-p-brown,S. P. Brown,G,40,185.0,1,M,19889,EUR,483321600.0,G,40,40,False,21.0,8.0,18.0,6.0,2.0,3.0,6.0,18.0,10.0,,2.0,4.0,90.0,29.0,7.6,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,away,Exeter City,Pierce Sweeney,pierce-sweeney,P. Sweeney,D,26,183.0,17,M,136382,EUR,779241600.0,D,26,26,False,30.0,19.0,9.0,2.0,8.0,12.0,12.0,19.0,7.0,,,,45.0,49.0,7.2,18.0,0,,,1.0,4.0,3.0,5.0,,,4.0,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,
10437211,away,Exeter City,Sam Stubbs,sam-stubbs,S. Stubbs,D,26,193.0,18,M,864019,EUR,911520000.0,D,4,4,False,55.0,33.0,12.0,2.0,27.0,32.0,6.0,23.0,9.0,,,,90.0,62.0,7.1,22.0,0,,,,5.0,1.0,6.0,,,3.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,
10437211,away,Exeter City,Alex Hartridge,alex-hartridge,A. Hartridge,D,16,185.0,23,M,884990,EUR,920937600.0,D,5,5,False,17.0,10.0,6.0,,6.0,7.0,4.0,10.0,7.0,,,,51.0,32.0,6.7,14.0,0,,,1.0,1.0,3.0,3.0,,,1.0,2.0,2.0,,,,1.0,,,1.0,,,1.0,,2.0,,,1.0,1.0,,,
10437211,away,Exeter City,Jake Caprice,jake-caprice,J. Caprice,M,20,179.0,16,M,158763,EUR,721440000.0,M,2,2,False,25.0,22.0,3.0,2.0,10.0,10.0,15.0,23.0,5.0,,,,90.0,55.0,7.8,14.0,1,,,7.0,4.0,11.0,5.0,2.0,2.0,,1.0,1.0,,,1.0,,,,3.0,8.0,3.0,,,2.0,,,2.0,,2.0,,
10437211,away,Exeter City,Harry Kite,harry-kite,H. Kite,M,29,176.0,12,M,930213,EUR,962236800.0,M,16,16,False,43.0,33.0,4.0,1.0,17.0,19.0,16.0,24.0,7.0,,,,90.0,54.0,7.5,13.0,1,,,3.0,1.0,5.0,5.0,,1.0,1.0,4.0,2.0,1.0,,,,1.0,,,,,2.0,,,,1.0,,,,1.0,
10437211,away,Exeter City,Archie Collins,archie-collins,A. Collins,M,4,174.0,41,M,864445,EUR,936057600.0,M,8,8,False,14.0,8.0,4.0,,4.0,4.0,6.0,14.0,2.0,,,,55.0,25.0,7.6,8.0,1,,,,1.0,,3.0,1.0,,3.0,,,,,,,,1.0,1.0,4.0,2.0,,,,1.0,1.0,,,,1.0,
10437211,away,Exeter City,Jack Sparkes,jack-sparkes,J. Sparkes,D,3,177.0,44,M,886491,EUR,970185600.0,M,3,3,False,7.0,6.0,1.0,1.0,3.0,3.0,3.0,8.0,3.0,,,,51.0,19.0,7.5,7.0,1,,,,3.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,4.0,,1.0,,,1.0,1.0,,,,1.0,
10437211,away,Exeter City,Josh Coley,josh-coley,J. Coley,M,21,177.0,11,M,970405,EUR,915148800.0,F,21,21,False,37.0,30.0,3.0,2.0,7.0,8.0,23.0,30.0,7.0,,,,90.0,52.0,7.7,12.0,2,,,,,3.0,4.0,2.0,,3.0,2.0,2.0,,,1.0,,2.0,1.0,2.0,1.0,,3.0,,,1.0,1.0,,,,1.0,1.0
10437211,away,Exeter City,Matt Jay,matt-jay,M. Jay,F,27,178.0,46,M,350054,EUR,825379200.0,F,7,7,False,19.0,17.0,,,5.0,5.0,12.0,14.0,3.0,,,,90.0,31.0,7.5,4.0,3,,,3.0,,5.0,4.0,2.0,,1.0,1.0,,,True,1.0,,1.0,1.0,1.0,,,1.0,,,2.0,2.0,,,,1.0,2.0
10437211,away,Exeter City,Sam Nombe,sam-nombe,S. Nombe,F,10,180.0,94,M,864495,EUR,909014400.0,F,10,10,False,13.0,5.0,,,1.0,2.0,5.0,12.0,1.0,,,,45.0,28.0,9.1,12.0,3,,,7.0,4.0,10.0,5.0,2.0,1.0,,,,2.0,,,,,1.0,2.0,1.0,1.0,2.0,1.0,,,2.0,1.0,,1.0,2.0,1.0
10437211,away,Exeter City,Alfie Pond,alfie-pond,A. Pond,D,25,191.0,64,M,1083020,EUR,1076544000.0,D,34,34,True,35.0,25.0,6.0,,15.0,16.0,10.0,19.0,8.0,,,,45.0,43.0,6.6,12.0,1,Alfie Pond,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,
10437211,away,Exeter City,Sonny Cox,sonny-cox,S. Cox,F,19,178.0,39,M,1065209,EUR,1100131200.0,F,19,19,True,4.0,3.0,,,,,3.0,4.0,1.0,,,,45.0,10.0,6.6,3.0,2,Sonny Cox,,3.0,,4.0,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,
10437211,away,Exeter City,Jonathan Grounds,jonathan-grounds,J. Grounds,D,,185.0,1,,32095,EUR,570758400.0,D,27,27,True,38.0,33.0,5.0,2.0,12.0,12.0,21.0,26.0,3.0,,,,39.0,45.0,6.5,6.0,0,,,,3.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10437211,away,Exeter City,Josh Key,josh-key,J. Key,D,2,178.0,59,M,930251,EUR,941414400.0,M,12,12,True,11.0,5.0,1.0,,,1.0,5.0,10.0,4.0,,,,39.0,27.0,6.4,10.0,0,,,2.0,2.0,6.0,4.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,
10437211,away,Exeter City,Kgagelo Chauke,kgagelo-chauke,K. Chauke,M,4,177.0,130,M,994520,EUR,1041984000.0,M,15,15,True,21.0,19.0,1.0,,8.0,8.0,12.0,14.0,3.0,,,,35.0,31.0,7.0,3.0,0,,,,,1.0,3.0,,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,
10437211,away,Exeter City,Harry Lee,harry-lee,H. Lee,G,13,188.0,23,M,1085737,EUR,1103673600.0,G,22,22,True,,,,,,,,,,,,,,,,,0,Harry Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,away,Exeter City,Cheick Diabate,cheick-diabate,C. Diabate,D,3,186.0,17,M,1000595,EUR,1011571200.0,D,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,away,Exeter City,Timothée Dieng,timothee-dieng,T. Dieng,M,38,189.0,17,M,178945,EUR,702777600.0,M,14,14,True,,,,,,,,,,,,,,,,,0,Timothée,Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437211,away,Exeter City,Jevani Brown,jevani-brown,J. Brown,F,17,175.0,51,M,155763,EUR,782265600.0,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
