match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_dispossessed,stat_wasFouled,stat_fouls,stat_wonContest,captain,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_bigChanceCreated
12448269,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188,97,M,242313,EUR,771465600,G,13,13,False,37.0,24.0,29.0,16.0,0.0,10.0,13.0,14.0,24.0,1.0,7.0,3.0,4.0,1.0,1.0,90.0,45.0,7.9,14.0,0.00241989,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448269,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,180,97,M,987523,EUR,990489600,D,2,2,False,26.0,21.0,1.0,,0.0,14.0,16.0,7.0,10.0,7.0,5.0,,,,,74.0,44.0,6.9,7.0,0.00421916,0,,,,22,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12448269,home,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,191,83,M,847072,EUR,886118400,D,4,4,False,27.0,24.0,2.0,,0.0,20.0,21.0,4.0,6.0,10.0,3.0,,,,,90.0,44.0,7.7,4.0,0.00216127,2,,,,4,,2.0,2.0,,,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,0.0794,0.0503,,,,,,,,,,,,,,,,
12448269,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,186,224,M,1121247,EUR,1090627200,D,17,17,False,33.0,29.0,4.0,3.0,0.0,23.0,24.0,6.0,9.0,7.0,9.0,,,,,90.0,45.0,7.3,4.0,0.00421113,1,,,,17,3.0,8.0,4.0,,,1.0,,1.0,8.0,1.0,,1.0,,0.0155,,,,,,,,,,,,,,,,,
12448269,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174,214,M,1150061,EUR,1077321600,D,45,45,False,30.0,19.0,5.0,,0.0,10.0,12.0,9.0,19.0,3.0,6.0,,,,,90.0,58.0,6.9,15.0,0.0315677,0,,Oliver Braude,,45,3.0,4.0,7.0,,,,1.0,2.0,2.0,,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12448269,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,179,71,M,1126965,EUR,1057363200,M,21,21,False,39.0,30.0,2.0,1.0,0.0,13.0,14.0,17.0,25.0,2.0,11.0,,,,,90.0,56.0,7.2,12.0,0.0195015,0,,,,22,2.0,6.0,8.0,1.0,2.0,,2.0,5.0,1.0,,,3.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,
12448269,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,180,141,M,794014,EUR,894153600,M,8,8,False,36.0,32.0,1.0,,0.0,20.0,22.0,12.0,14.0,7.0,2.0,,,,,90.0,55.0,7.0,8.0,0.0395106,0,,,,8,,6.0,3.0,1.0,,1.0,3.0,3.0,2.0,,,3.0,2.0,,,,1.0,,2.0,,True,1.0,,,,,,,,,
12448269,home,SC Heerenveen,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,180,3825,M,331837,EUR,745027200,M,30,30,False,45.0,26.0,4.0,2.0,0.0,12.0,15.0,14.0,35.0,2.0,5.0,,,,,90.0,81.0,6.5,36.0,0.0408048,2,,,,27,7.0,10.0,11.0,1.0,8.0,,1.0,1.0,1.0,,,1.0,4.0,0.0634,,5.0,1.0,1.0,1.0,2.0,,,alirezajb,2.0,1.0,,,,,,
12448269,home,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,175,135,M,1133678,EUR,1048550400,M,14,14,False,15.0,13.0,2.0,,0.0,3.0,3.0,14.0,20.0,1.0,6.0,,,,,80.0,44.0,7.4,15.0,0.489596,3,,Levi Smans,,14,1.0,5.0,4.0,,3.0,,,1.0,,1.0,2.0,1.0,3.0,0.2008,0.2809,8.0,3.0,,1.0,2.0,,,,,4.0,4.0,,,,,
12448269,home,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,180,683,M,1154586,EUR,1002153600,M,10,10,False,13.0,8.0,1.0,,0.0,5.0,5.0,3.0,8.0,1.0,4.0,,,,,80.0,22.0,6.6,7.0,0.0371286,2,,Ilias Sebaoui,,10,2.0,4.0,3.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,0.0469,,,,,,,,1.0,,2.0,1.0,,,,,,
