match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_keyPass,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_hitWoodwork
10389910,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,31.0,21.0,12.0,2.0,20.0,24.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,58.0,39.0,6.0,10.0,0.0,0.0,0.00020384,0,-0.0511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389910,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,41.0,31.0,8.0,3.0,23.0,27.0,8.0,14.0,5.0,,6.0,1.0,,,,87.0,54.0,6.6,14.0,0.0,0.0,0.0114168,0,,2.0,3.0,6.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10389910,home,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,44.0,41.0,7.0,5.0,31.0,34.0,10.0,10.0,2.0,2.0,5.0,,,,,90.0,55.0,6.9,4.0,0.0925,0.354,0.00732537,1,,,1.0,4.0,,2.0,2.0,1.0,1.0,,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10389910,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,43.0,39.0,7.0,3.0,32.0,33.0,7.0,10.0,5.0,,7.0,3.0,,,,90.0,53.0,6.6,4.0,0.0,0.0,0.00451911,0,,2.0,2.0,3.0,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10389910,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,M,18,18,False,18.0,16.0,1.0,1.0,11.0,12.0,5.0,7.0,6.0,1.0,4.0,,,,,61.0,37.0,6.4,9.0,0.0,0.0,0.0172213,0,,3.0,1.0,5.0,2.0,1.0,1.0,,,2.0,,1.0,1.0,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,
10389910,home,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,58.0,56.0,4.0,3.0,37.0,38.0,19.0,20.0,2.0,1.0,5.0,1.0,,,,90.0,69.0,6.9,5.0,0.0,0.0,0.00961852,0,,,1.0,5.0,,2.0,1.0,,,1.0,,2.0,1.0,,,1.0,3.0,,,,2.0,1.0,,,,,,,,,,,,
10389910,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,34.0,28.0,1.0,1.0,17.0,20.0,11.0,14.0,2.0,,4.0,2.0,,,,90.0,41.0,6.7,9.0,0.0,0.0,0.0240884,0,,,,1.0,,1.0,,1.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10389910,home,Troyes,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,M,12,12,False,32.0,24.0,2.0,2.0,14.0,18.0,10.0,14.0,3.0,1.0,5.0,,,,,90.0,46.0,6.6,11.0,0.0,0.0,0.0575551,0,,1.0,2.0,6.0,,1.0,,1.0,1.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
10389910,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,32.0,29.0,2.0,2.0,13.0,15.0,17.0,22.0,9.0,1.0,6.0,,,,,90.0,60.0,7.7,15.0,0.2314,0.368,0.146239,4,,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,3.0,,4.0,1.0,,1.0,,2.0,,,5.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,,
10389910,home,Troyes,Ike Ugbo,ugbo-ike,I. Ugbo,F,11,185,426,M,791987,EUR,906336000,F,9,9,False,13.0,11.0,,,6.0,6.0,5.0,7.0,5.0,,,1.0,,,,90.0,24.0,6.2,6.0,0.1466,0.0,0.00499446,1,,2.0,,4.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,
10389910,home,Troyes,Kyliane Dong,kyliane-dong,K. Dong,M,9,178,121,M,1394004,EUR,1096243200,F,27,27,False,19.0,14.0,2.0,1.0,5.0,7.0,9.0,14.0,4.0,,2.0,,,,,87.0,34.0,6.9,15.0,0.09,0.0,0.206321,1,,1.0,,4.0,3.0,,,,,5.0,,2.0,2.0,,,,2.0,Kyliane Dong,,2.0,1.0,,,1.0,,,1.0,3.0,,,,,,
10389910,home,Troyes,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,578,M,798375,EUR,857001600,G,1,1,True,10.0,8.0,5.0,3.0,7.0,7.0,1.0,3.0,,,3.0,,,,,29.0,14.0,6.6,3.0,0.0,0.0,0.00019984,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10389910,home,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,D,19,19,True,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,9.0,5.0,6.2,2.0,0.0,0.0,0.00012389,0,,,,1.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
