match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_bigChanceMissed,stat_accurateCross,stat_wonContest,captain,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12450894,home,Toulouse,Joshua King,,,joshua-king,J. King,F,7,180,2232,M,100621,EUR,695433600,F,13,13,False,13.0,12.0,0.0,7.0,7.0,9.0,,2.0,,,90.0,27.0,7.3,0.242457,3,,,,5.0,6.0,2.0,,3.0,1.0,,,,,2.0,2.0,4.0,,7.0,0.7745,0.3341,,4.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,
12450894,home,Toulouse,Shavy Warren Babicka,,,babicka-shavy-warren,S. W. Babicka,F,80,180,1188,M,1136280,EUR,959817600,F,80,80,True,10.0,7.0,0.0,2.0,2.0,2.0,,1.0,,,45.0,18.0,6.2,0.0018292,0,,,,5.0,10.0,1.0,1.0,2.0,,,,,,1.0,1.0,,1.0,9.0,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,
12450894,home,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182,400,M,1512354,EUR,1128384000,F,31,31,True,11.0,8.0,0.0,2.0,2.0,2.0,,2.0,,,19.0,19.0,6.8,0.0296406,0,,,,7.0,12.0,1.0,,3.0,,,,1.0,1.0,1.0,1.0,,,7.0,,,3.0,,,,,,,2.0,,1.0,1.0,,,,,,,,
12450894,home,Toulouse,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1164,M,139256,EUR,773020800,M,21,21,True,8.0,7.0,0.0,2.0,2.0,1.0,,,,,12.0,14.0,6.7,0.0327896,0,,1.0,,6.0,8.0,,,2.0,,,,1.0,1.0,1.0,,,,4.0,,,2.0,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,
12450894,home,Toulouse,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188,804,M,1471671,EUR,1154131200,D,29,29,True,1.0,1.0,0.0,1.0,1.0,,,,,,1.0,2.0,,1.061e-05,0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,home,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,12,12,True,1.0,1.0,0.0,,,,,,,,1.0,1.0,,0.00322972,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,home,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,home,Toulouse,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192,604,M,1215071,EUR,1065398400,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,home,Toulouse,Edhy Zuliani,,,edhy-zuliani,E. Zuliani,M,87,175,576,M,1444641,EUR,1092182400,M,37,37,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,home,Toulouse,Mathis Saka,Mathis Saka,,mathis-saka,M. Saka,M,28,173,96,M,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,away,Stade Brestois,Marco Bizot,,,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,46.0,23.0,0.0,18.0,27.0,,,9.0,1.0,2.0,90.0,57.0,6.6,0.00043432,0,-0.6613,30.0,8.0,5.0,19.0,,1.0,1.0,,4.0,,,,,1.0,,,23.0,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,
12450894,away,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,7,7,False,43.0,31.0,0.0,19.0,24.0,3.0,,3.0,,,90.0,63.0,6.4,0.070668,0,,9.0,3.0,13.0,22.0,1.0,1.0,4.0,,2.0,,3.0,,1.0,,1.0,,19.0,,,3.0,,,,,,1.0,1.0,,1.0,,True,,,,,,,
12450894,away,Stade Brestois,Julien Le Cardinal,,,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,False,35.0,32.0,0.0,30.0,32.0,2.0,,1.0,,,90.0,54.0,7.1,0.00169795,1,,3.0,1.0,2.0,3.0,1.0,,5.0,,5.0,,5.0,2.0,,,,,4.0,0.0357,,,1.0,,1.0,,3.0,,,,,,,,,,,,,
12450894,away,Stade Brestois,Abdoulaye Ndiaye,,,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1264,M,984527,EUR,1018396800,D,3,3,False,50.0,46.0,0.0,43.0,45.0,3.0,1.0,6.0,,,90.0,69.0,7.3,0.0013764,1,,5.0,2.0,3.0,5.0,1.0,,3.0,,11.0,,3.0,3.0,1.0,,1.0,,5.0,0.106,,,,,1.0,,3.0,,,,,,,,,,,,,
12450894,away,Stade Brestois,Justin Bourgault,,,justin-bourgault,J. Bourgault,D,3,185,97,M,1891025,EUR,1126656000,D,18,18,False,16.0,11.0,0.0,10.0,14.0,3.0,,4.0,,,45.0,25.0,7.1,0.00735357,1,,3.0,,1.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,7.0,0.0574,0.6459,,,,,,,,,,,,,1.0,,,,,,
12450894,away,Stade Brestois,Mahdi Camara,,,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,43.0,37.0,0.0,27.0,30.0,6.0,,5.0,,,90.0,61.0,7.7,0.0406287,1,,3.0,1.0,10.0,14.0,1.0,1.0,9.0,1.0,4.0,,2.0,2.0,,2.0,2.0,,10.0,0.3848,0.9007,1.0,3.0,,,,,1.0,4.0,,,4.0,,1.0,,,,,,
12450894,away,Stade Brestois,Pierre Lees Melou,,,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,52.0,41.0,0.0,30.0,34.0,7.0,3.0,6.0,,,90.0,64.0,6.6,0.00311761,0,,7.0,3.0,11.0,18.0,1.0,2.0,8.0,,2.0,,3.0,3.0,,3.0,3.0,,11.0,,,,,,,,,,,,,,,,,,,,,
12450894,away,Stade Brestois,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,9,9,False,24.0,22.0,1.0,17.0,17.0,4.0,,5.0,,,74.0,37.0,8.1,0.0210846,2,,2.0,2.0,5.0,9.0,2.0,1.0,3.0,2.0,1.0,1.0,,,3.0,,1.0,,8.0,0.5779,1.2469,2.0,1.0,1.0,,,,1.0,2.0,1.0,,2.0,,1.0,,,,,,kamory_doumbia03
12450894,away,Stade Brestois,Mama Baldé,,,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,14,14,False,10.0,8.0,0.0,5.0,6.0,4.0,1.0,3.0,,,64.0,21.0,6.8,0.103702,0,,1.0,1.0,3.0,4.0,1.0,2.0,5.0,,,,3.0,1.0,4.0,,1.0,1.0,7.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
12450894,away,Stade Brestois,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,28.0,20.0,0.0,11.0,12.0,12.0,2.0,2.0,,,90.0,37.0,6.7,0.00698972,2,,2.0,1.0,9.0,16.0,8.0,3.0,6.0,,,,1.0,,,2.0,2.0,,8.0,0.1103,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12450894,away,Stade Brestois,Mathias Pereira Lage,,,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,F,26,26,False,20.0,14.0,1.0,7.0,10.0,7.0,1.0,5.0,,,90.0,35.0,8.1,0.192311,1,,,,8.0,12.0,1.0,3.0,6.0,1.0,,2.0,2.0,1.0,1.0,1.0,4.0,,10.0,0.0421,0.1283,2.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,
12450894,away,Stade Brestois,Luc Zogbé,,,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,14.0,13.0,0.0,10.0,10.0,7.0,1.0,1.0,,,45.0,28.0,5.9,0.00164555,1,,1.0,,3.0,4.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,,2.0,,6.0,0.0497,,,,,,1.0,,,3.0,,,,,,,,,,,
12450894,away,Stade Brestois,Romain Del Castillo,,,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,True,9.0,8.0,0.0,2.0,3.0,,,3.0,,,26.0,13.0,6.6,0.0873377,0,,,,7.0,7.0,,,2.0,,,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,
12450894,away,Stade Brestois,Edimilson Fernandes,,,edimilson-fernandes,E. Fernandes,M,6,190,348,M,330099,EUR,829526400,D,6,6,True,3.0,2.0,0.0,,,,,,,,16.0,4.0,6.2,0.0009152,0,,,,2.0,3.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12450894,away,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,away,Stade Brestois,Romain Faivre,,,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,away,Stade Brestois,Hamidou Makalou,Hamdiou,Makalou,hamdiou-makalou,H. Makalou,M,33,164,1318,M,1597197,EUR,1152921600,M,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450894,away,Stade Brestois,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
