match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,captain,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_bigChanceMissed
12448296,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,38.0,30.0,14.0,6.0,0.0,27.0,31.0,3.0,7.0,8.0,2.0,2.0,90.0,47.0,6.1,8.0,0.00218781,0,-1.1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,170,M,943926,EUR,939859200,D,44,44,False,32.0,27.0,5.0,3.0,0.0,17.0,20.0,10.0,13.0,6.0,,,65.0,44.0,6.6,7.0,0.013655,0,,1.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,65.0,55.0,10.0,4.0,0.0,40.0,46.0,15.0,19.0,5.0,,,90.0,79.0,6.4,11.0,0.0105757,0,,,3.0,6.0,,,7.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,65.0,58.0,15.0,12.0,0.0,37.0,37.0,21.0,29.0,4.0,,,90.0,90.0,7.3,15.0,0.0513821,1,,1.0,2.0,5.0,2.0,1.0,2.0,2.0,,3.0,8.0,2.0,,,1.0,True,1.0,3.0,2.0,1.0,0.0431,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,37.0,26.0,1.0,1.0,0.0,19.0,23.0,8.0,16.0,3.0,,,90.0,63.0,5.9,15.0,0.0599492,0,,2.0,4.0,6.0,1.0,,5.0,1.0,1.0,3.0,9.0,2.0,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12448296,home,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185,100,M,226762,EUR,737683200,M,20,20,False,63.0,47.0,10.0,3.0,0.0,30.0,35.0,17.0,28.0,9.0,,,90.0,82.0,6.4,20.0,0.0577961,1,,,2.0,5.0,,,2.0,2.0,2.0,2.0,8.0,4.0,3.0,,,,1.0,2.0,1.0,,0.0422,,1.0,1.0,1.0,,,,,,,,,,,
12448296,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,M,11,11,False,21.0,13.0,,,0.0,8.0,14.0,5.0,7.0,3.0,,,45.0,27.0,5.9,12.0,0.0124926,0,,,,,2.0,,1.0,,1.0,1.0,6.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12448296,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,27.0,21.0,1.0,1.0,0.0,7.0,9.0,14.0,18.0,,,,65.0,34.0,6.6,8.0,0.0133391,0,,,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
12448296,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,False,43.0,34.0,2.0,1.0,1.0,18.0,18.0,16.0,30.0,4.0,,,81.0,58.0,7.2,18.0,0.0820929,1,,5.0,3.0,5.0,,,,2.0,3.0,2.0,5.0,1.0,,,1.0,,,,1.0,,0.02,,1.0,,2.0,1.0,1.0,0.2221,,,,,,,,
12448296,home,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,M,77,77,False,23.0,18.0,,,0.0,7.0,7.0,11.0,18.0,2.0,,,90.0,51.0,6.3,15.0,0.0222725,3,,2.0,1.0,9.0,5.0,2.0,,3.0,3.0,4.0,9.0,,,,,,1.0,,,,0.1987,,2.0,3.0,,,,,2.0,,,,,,,
12448296,home,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,15.0,8.0,,,0.0,4.0,4.0,4.0,12.0,3.0,,,90.0,31.0,8.8,11.0,0.00632318,4,,1.0,4.0,8.0,4.0,3.0,1.0,,1.0,1.0,3.0,,1.0,,,,1.0,,1.0,,0.6346,,,1.0,,,3.0,2.1807,,1.0,2.0,,,,,
12448296,home,NAC Breda,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,29,29,True,11.0,7.0,,,0.0,3.0,3.0,5.0,10.0,1.0,,,45.0,21.0,7.2,5.0,0.0324142,2,,2.0,3.0,8.0,,,,,,2.0,3.0,1.0,,,,,,,,,0.0772,1.0,,5.0,1.0,,1.0,0.1278,1.0,,,,,,,
12448296,home,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,F,39,39,True,26.0,21.0,3.0,1.0,0.0,10.0,10.0,12.0,19.0,1.0,,,25.0,36.0,6.9,9.0,0.0681698,3,,3.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,1.0,,,,0.1339,1.0,,1.0,2.0,,1.0,0.1886,1.0,1.0,,,,,,
12448296,home,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165,364,M,1513787,EUR,1141948800,F,19,19,True,11.0,8.0,1.0,,0.0,1.0,1.0,7.0,10.0,1.0,,,25.0,14.0,6.4,5.0,0.00290489,0,,,,,2.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,8.0,5.0,2.0,,0.0,3.0,5.0,2.0,5.0,1.0,,,9.0,12.0,6.3,5.0,0.00376764,0,,2.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Daan Van Reeuwijk,Daan,Van Reeuwijk,daan-van-reeuwijk,D. V. Reeuwijk,D,18,188,42,M,1892604,EUR,1178668800,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,home,NAC Breda,Dion Versluis,Dion Versluis,,dion-versluis,D. Versluis,F,23,192,33,M,1388442,EUR,1045440000,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448296,away,SC Heerenveen,Mickey van der Hart,,,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,False,40.0,23.0,21.0,6.0,0.0,19.0,25.0,4.0,15.0,5.0,2.0,4.0,90.0,47.0,6.7,17.0,0.00230821,0,0.7192,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12448296,away,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,32.0,29.0,5.0,3.0,0.0,20.0,21.0,9.0,12.0,4.0,,,72.0,54.0,6.7,7.0,0.144289,0,,1.0,,4.0,1.0,,1.0,4.0,1.0,3.0,5.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
12448296,away,SC Heerenveen,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,48.0,40.0,2.0,1.0,0.0,31.0,36.0,9.0,12.0,3.0,,,45.0,57.0,6.7,8.0,0.00429536,0,,,1.0,3.0,,,4.0,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12448296,away,SC Heerenveen,Nikolai Soyset Hopland,,,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,False,42.0,35.0,7.0,3.0,0.0,20.0,22.0,15.0,20.0,4.0,,,90.0,54.0,7.5,7.0,0.0167296,1,,,5.0,5.0,,,7.0,,,2.0,4.0,,1.0,,,,,1.0,2.0,,0.2777,,,,,,1.0,0.8226,,,1.0,,,,,
12448296,away,SC Heerenveen,Mats Köhlert,,,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,11,11,False,34.0,27.0,4.0,1.0,1.0,13.0,15.0,18.0,26.0,4.0,,,72.0,68.0,7.8,16.0,0.207611,0,,7.0,,5.0,1.0,1.0,1.0,3.0,,6.0,7.0,1.0,2.0,,3.0,True,,,,,,4.0,,1.0,4.0,2.0,,,,,,,,,,
12448296,away,SC Heerenveen,Amara Condé,,,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,6,6,False,45.0,37.0,4.0,4.0,0.0,19.0,22.0,18.0,23.0,7.0,,,90.0,68.0,7.3,15.0,0.0181709,0,,,6.0,11.0,2.0,2.0,3.0,2.0,5.0,2.0,5.0,,,,1.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,
12448296,away,SC Heerenveen,Marcus Linday,Marcus Linday,,marcus-linday,M. Linday,M,16,186,207,M,1627623,EUR,1054512000,M,16,16,False,51.0,42.0,4.0,4.0,1.0,21.0,24.0,21.0,27.0,7.0,,,90.0,60.0,7.4,9.0,0.32324,0,,,1.0,6.0,1.0,1.0,1.0,3.0,,,6.0,1.0,2.0,,1.0,,,,5.0,,,,,1.0,1.0,1.0,,,,,,,,,,
