match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_lastName,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_challengeLost,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,player_sofascoreId,stat_hitWoodwork,stat_penaltyConceded
12421095,home,Standard Liège,Matthieu Epolo,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185.0,3162,M,1121943,EUR,1105747200,G,40,40,False,30.0,15.0,25.0,10.0,1.0,6.0,6.0,9.0,24.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,37.0,7.1,15.0,0.0454215,1.0,0,-0.4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421095,home,Standard Liège,Boško Šutalo,,bosko-sutalo,B. Šutalo,D,21,188.0,725,M,942992,EUR,946684800,D,4,4,False,34.0,28.0,8.0,4.0,0.0,21.0,23.0,7.0,12.0,6.0,,8.0,9.0,1.0,2.0,1.0,,,,,90.0,59.0,7.8,12.0,0.0149641,,2,,1.0,2.0,3.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,0.3201,1.033,,,,,,,,,,,,,,,,,,
12421095,home,Standard Liège,David Bates,,david-bates,D. Bates,D,4,193.0,95,M,839675,EUR,844473600,D,44,44,False,22.0,16.0,5.0,2.0,0.0,9.0,10.0,7.0,12.0,4.0,,3.0,2.0,,1.0,1.0,,,,,57.0,34.0,7.1,6.0,0.0211563,,1,,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,,0.0321,,,1.0,,,,,,,,,,,,,,,,
12421095,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188.0,153,M,964757,EUR,1018656000,D,25,25,False,23.0,13.0,8.0,,0.0,9.0,9.0,4.0,14.0,5.0,,5.0,3.0,,1.0,1.0,,,,,90.0,34.0,6.7,11.0,0.0046109,,0,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421095,home,Standard Liège,Henry Lawrence,,henry-lawrence,H. Lawrence,D,18,171.0,129,M,976265,EUR,1001030400,M,88,88,False,21.0,14.0,4.0,,0.0,6.0,8.0,8.0,13.0,3.0,,5.0,4.0,,1.0,,,,,,90.0,51.0,6.8,17.0,0.00726837,,1,,,3.0,1.0,4.0,,,,1.0,2.0,3.0,,,0.0091,,,1.0,2.0,1.0,,,,,,,,,,,,,,
12421095,home,Standard Liège,Isaac Price,,isaac-price,I. Price,M,21,178.0,889,M,1066059,EUR,1064534400,M,8,8,False,31.0,21.0,5.0,2.0,0.0,5.0,8.0,16.0,24.0,5.0,,3.0,6.0,,1.0,1.0,,,,,90.0,52.0,7.1,17.0,0.014249,1.0,3,,1.0,3.0,2.0,8.0,2.0,2.0,,,2.0,3.0,1.0,,0.1371,0.1642,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
12421095,home,Standard Liège,Aiden O'Neill,,aiden-oneill,A. O'Neill,M,21,178.0,150,M,847938,EUR,899510400,M,24,24,False,31.0,24.0,1.0,1.0,0.0,14.0,18.0,10.0,14.0,8.0,,1.0,7.0,,4.0,2.0,,,,,90.0,50.0,7.0,12.0,0.0181107,3.0,0,,1.0,1.0,1.0,4.0,,,,,3.0,4.0,2.0,2.0,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,
12421095,home,Standard Liège,Marko Bulat,,marko-bulat,M. Bulat,M,5,178.0,837,M,905063,EUR,1001462400,M,7,7,False,15.0,8.0,4.0,1.0,0.0,4.0,7.0,7.0,17.0,,,2.0,3.0,,,,,,,,89.0,35.0,7.0,15.0,0.236146,4.0,1,,9.0,,,2.0,2.0,,,2.0,,,,,0.0519,,,,,,,,3.0,1.0,,,,,,,,,,
12421095,home,Standard Liège,Ilay Camara,Ilay Camara,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,M,17,17,False,21.0,13.0,5.0,2.0,0.0,8.0,10.0,5.0,12.0,6.0,,,3.0,,2.0,2.0,,,,,90.0,50.0,6.7,20.0,0.0093268,,0,,1.0,1.0,,8.0,3.0,,,,1.0,4.0,3.0,,,,,,4.0,1.0,1.0,,,,1.0,,,,,,,,,
12421095,home,Standard Liège,Andi Zeqiri,,andi-zeqiri,A. Zeqiri,F,9,184.0,672,M,796067,EUR,930009600,F,9,9,False,9.0,8.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,,1.0,2.0,5.0,,,,,,,,75.0,23.0,6.8,10.0,0.325774,1.0,1,,1.0,7.0,,13.0,3.0,1.0,,,,3.0,,,0.0519,0.0228,,,2.0,,1.0,,,,,1.0,,,,,,,,
