match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_unsuccessfulTouch,stat_wonContest,stat_totalOffside,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
15362425,home,SV Werder Bremen,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,False,42.0,37.0,17.0,12.0,0.0,33.0,36.0,4.0,6.0,2.0,2.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,90.0,49.0,6.9,5.0,0.00096693,131.95484604566,18.0,70.56,10.185,0.1293,0,-0.779,0.11,0.02,-0.29,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15362425,home,SV Werder Bremen,Julián Malatini,Julian Malatini,,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,False,40.0,31.0,4.0,,0.0,19.0,23.0,12.0,17.0,,2.0,5.0,2.0,,,,,,76.0,52.0,6.3,11.0,0.24609,142.29039971959,14.0,22.575,22.47,,0,,0.31,0.01,-0.23,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,16.269877073906,1.0,1.0,,,,,,,,,,,,,,,,,,,
15362425,home,SV Werder Bremen,Senne Lynen,,,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,D,14,14,False,82.0,75.0,10.0,8.0,0.0,41.0,44.0,34.0,38.0,1.0,1.0,13.0,6.0,,,,,,90.0,108.0,7.2,9.0,0.0386724,299.55263564697,42.0,116.34,19.74,,2,,0.28,0.15,0.31,,1.0,,1.0,3.0,1.0,,,,,,,1.0,1.0,1.0,4.0,2.0,0.0768,0.01,,,,,,,,,,,,
15362425,home,SV Werder Bremen,Karim Coulibaly,,,karim-coulibaly,K. Coulibaly,D,31,191,703,M,1797852,EUR,1179878400,D,31,31,False,72.0,59.0,9.0,5.0,0.0,38.0,41.0,21.0,31.0,2.0,3.0,3.0,3.0,,,,,,90.0,83.0,6.2,15.0,0.0221837,151.26443508701,24.0,8.5050000000001,9.765,,1,,0.05,0.05,-0.39,,2.0,,2.0,3.0,,,,1.0,,,,1.0,,,,,0.0279,-0.18,1.0,,,,,,,,,,,
15362425,home,SV Werder Bremen,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,M,3,3,False,44.0,37.0,7.0,5.0,0.0,11.0,13.0,26.0,31.0,1.0,3.0,2.0,2.0,,,,,,90.0,64.0,7.0,11.0,0.179197,209.65529080422,19.0,95.76,24.885,,2,,0.09,0.31,-0.09,,1.0,,1.0,1.0,,1.0,,1.0,62.382110588461,2.0,1.0,2.0,,,,,0.2585,-0.52,,1.0,,,,,,,,,,
15362425,home,SV Werder Bremen,Romano Schmid,,,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,35.0,26.0,5.0,1.0,0.0,7.0,8.0,19.0,27.0,1.0,7.0,,5.0,,,,,,90.0,62.0,6.7,20.0,0.140956,140.76906481736,16.0,54.495,19.845,,4,,0.22,0.08,-0.08,,6.0,,3.0,7.0,5.0,4.0,3.0,1.0,,,2.0,2.0,2.0,,,,0.1053,-0.08,,1.0,1.0,1.0,,,,,,,,
15362425,home,SV Werder Bremen,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,18,18,False,42.0,35.0,6.0,3.0,0.0,19.0,22.0,16.0,20.0,,6.0,1.0,1.0,,,,,,76.0,58.0,7.0,7.0,0.0232243,57.3444783303,9.0,21.42,7.665,,0,,0.2,0.04,-0.05,,,,1.0,3.0,1.0,2.0,,3.0,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,
15362425,home,SV Werder Bremen,Jens Stage,,,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,49.0,30.0,7.0,3.0,0.0,15.0,20.0,15.0,29.0,6.0,9.0,2.0,5.0,,,,,,90.0,68.0,6.6,23.0,0.160197,122.32773153632,12.0,55.125,21.21,,5,,0.17,0.33,-0.09,,,,2.0,7.0,1.0,2.0,1.0,,48.475046200463,3.0,2.0,1.0,2.0,1.0,,2.0,0.309,-0.52,1.0,2.0,1.0,,True,2.0,2.0,0.1249,,,,
15362425,home,SV Werder Bremen,Olivier Deman,,,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,2,2,False,20.0,14.0,1.0,,0.0,12.0,15.0,2.0,5.0,,2.0,5.0,4.0,,,,,,59.0,41.0,7.0,10.0,0.131243,24.382818565326,4.0,-1.68,6.72,,1,,0.26,0.02,0.18,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,0.0318,0.01,1.0,,,,,,,,,,,
15362425,home,SV Werder Bremen,Jovan Milošević,Jovan Milosevic,,jovan-milosevic,J. Milošević,F,19,190,2131,M,1154491,EUR,1122768000,F,19,19,False,18.0,15.0,,,0.0,6.0,8.0,9.0,10.0,3.0,5.0,1.0,3.0,,,,,,90.0,28.0,6.9,8.0,0.232626,56.436248711275,9.0,27.72,9.45,,1,,0.38,0.3,0.24,,1.0,,2.0,6.0,2.0,1.0,1.0,1.0,,,,,1.0,,,2.0,0.1287,-0.44,,2.0,,1.0,,,,,,,,
15362425,home,SV Werder Bremen,Justin Njinmah,,,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,False,10.0,6.0,,,0.0,4.0,5.0,2.0,5.0,2.0,2.0,,1.0,,,,,,59.0,15.0,6.4,6.0,0.00267387,,,,,,1,,-0.05,,0.13,,,,1.0,2.0,,,,,,,,1.0,,,,,0.093,-0.37,,1.0,,,,1.0,,,,,,
15362425,home,SV Werder Bremen,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4363,M,1100836,EUR,1074211200,F,7,7,True,21.0,20.0,1.0,1.0,0.0,3.0,3.0,17.0,18.0,,2.0,,1.0,,,,,,31.0,35.0,7.2,5.0,0.458804,90.937439791523,9.0,52.605,14.49,,3,,0.36,0.21,0.0,,3.0,1.0,,1.0,3.0,,,,27.050842449774,2.0,3.0,,2.0,,,,0.1181,0.03,,1.0,2.0,,,,1.0,0.1903,Samu,1.0,,
15362425,home,SV Werder Bremen,Marco Grüll,,,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,True,21.0,17.0,1.0,1.0,0.0,2.0,2.0,15.0,19.0,3.0,3.0,,,,,,,,31.0,39.0,7.3,11.0,0.28351,126.77078093656,15.0,38.325,12.39,,2,,0.53,0.11,0.18,,10.0,5.0,,,,,,,,,3.0,1.0,1.0,1.0,,,0.1261,-0.52,,1.0,,,,,,,,,,
15362425,home,SV Werder Bremen,Patrice Čović,Patrice,Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,24,24,True,19.0,15.0,4.0,1.0,0.0,4.0,4.0,11.0,15.0,,2.0,,1.0,,,,,,14.0,26.0,6.9,5.0,0.0280981,102.67428200545,9.0,51.87,29.925,,2,,0.16,0.05,0.14,,1.0,,,,,1.0,1.0,1.0,49.662418660034,2.0,,,2.0,,1.0,,0.087,0.0,,,,,,,,,,,,
15362425,home,SV Werder Bremen,Keke Topp,,,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,9,9,True,7.0,6.0,,,0.0,,,6.0,7.0,2.0,2.0,,,,,,,,14.0,11.0,6.4,3.0,0.171854,6.8653495905161,1.0,0.94500000000001,0.94500000000001,,2,,-0.25,0.16,0.0,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,0.4511,-0.57,,1.0,,,,,,,,,1.0,
