match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,captain,stat_goals,stat_bigChanceMissed,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork
14082853,home,Espanyol,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194.0,1184,M,94527,EUR,696211200,G,13,13,False,33.0,25.0,14.0,6.0,0.0,20.0,22.0,5.0,11.0,9.0,1.0,3.0,90.0,42.0,6.8,8.0,0.00334973,0.0913,0,0.2551,0.06,0.02,-0.03,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082853,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,59.0,48.0,7.0,2.0,1.0,28.0,30.0,20.0,29.0,1.0,,,90.0,75.0,7.1,16.0,0.0283245,,0,,0.11,0.07,0.75,,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14082853,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,False,65.0,59.0,6.0,2.0,0.0,46.0,46.0,13.0,19.0,1.0,,,66.0,68.0,6.6,6.0,0.0079606,,0,,0.1,0.07,-0.12,,,,,2.0,1.0,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14082853,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,39.0,36.0,4.0,2.0,0.0,30.0,30.0,6.0,9.0,2.0,,,90.0,55.0,7.4,4.0,0.00804834,,1,,0.14,0.04,0.44,,,,,5.0,2.0,6.0,,8.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,0.0842,0.2752,-0.16,,,,,,,,,,,,,,
14082853,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,27.0,21.0,3.0,3.0,0.0,10.0,13.0,11.0,14.0,7.0,,,90.0,49.0,7.0,14.0,0.130488,,1,,0.11,0.26,-0.04,,3.0,1.0,,,7.0,5.0,4.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,0.0451,,-0.16,Carlos Romero,3.0,1.0,2.0,1.0,,,,,,,,,
14082853,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,39.0,31.0,4.0,3.0,0.0,11.0,13.0,20.0,26.0,5.0,,,90.0,50.0,6.5,12.0,0.014044,,0,,0.04,0.07,-0.11,,2.0,,1.0,2.0,7.0,3.0,,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,,3.0,1.0,,,,,,,,,,,
14082853,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,38.0,33.0,4.0,3.0,1.0,13.0,14.0,20.0,24.0,3.0,,,90.0,52.0,8.6,8.0,0.583966,,1,,1.0,0.34,0.19,,6.0,3.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,,,4.0,,2.0,,0.0088,,0.0,,,,1.0,1.0,2.0,,,,,,,,
14082853,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,M,17,17,False,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,,45.0,8.0,6.5,1.0,0.00736126,,0,,0.01,0.06,-0.04,,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
14082853,home,Espanyol,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179.0,517,M,1088565,EUR,971827200,M,14,14,False,8.0,5.0,1.0,,0.0,1.0,1.0,4.0,7.0,2.0,,,45.0,16.0,6.7,5.0,0.00868991,,0,,-0.05,0.25,-0.05,,,,2.0,1.0,5.0,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,Ramón Terrats,1.0,1.0,3.0,,,,,,,,,,
14082853,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178.0,1352,M,891511,EUR,896054400,M,7,7,False,31.0,25.0,1.0,1.0,0.0,11.0,12.0,14.0,19.0,4.0,,,88.0,47.0,6.5,13.0,0.0416125,,1,,-0.09,0.03,-0.02,,5.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,2.0,1.0,,1.0,1.0,2.0,0.0172,0.0731,0.02,,,,,,,True,,,,,,,
