match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_challengeLost,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside
11352664,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,21.0,21.0,2.0,2.0,20.0,20.0,1.0,1.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,90.0,32.0,7.5,6.983e-05,0,0.9957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352664,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,83.0,70.0,6.0,4.0,35.0,38.0,39.0,54.0,,6.0,,,,,,69.0,112.0,7.7,0.484023,0,,1.0,9.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,
11352664,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,False,95.0,85.0,5.0,2.0,59.0,64.0,26.0,31.0,4.0,8.0,,,,,,90.0,105.0,7.4,0.00782376,0,,,,,7.0,6.0,1.0,,,,,11.0,,True,3.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,
11352664,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,84.0,77.0,15.0,10.0,53.0,57.0,24.0,27.0,1.0,6.0,,,,,,90.0,92.0,7.6,0.0798518,0,,,,,,3.0,,,,1.0,,8.0,1.0,,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,
11352664,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,49.0,41.0,2.0,,24.0,27.0,17.0,22.0,2.0,4.0,,,,,,90.0,62.0,7.1,0.0151631,0,,,,,2.0,4.0,,,3.0,1.0,,10.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,
11352664,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,46.0,35.0,3.0,3.0,13.0,14.0,22.0,33.0,1.0,6.0,,,,,,90.0,64.0,7.5,0.0114106,2,,,1.0,,5.0,5.0,4.0,,,2.0,3.0,18.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5694,0.8253,,,,,,
11352664,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,49.0,43.0,6.0,3.0,22.0,23.0,21.0,28.0,,6.0,,,,,,69.0,60.0,7.1,0.0140264,1,,,2.0,,2.0,7.0,,,1.0,,2.0,8.0,,,1.0,1.0,,,3.0,3.0,,1.0,1.0,,1.0,,0.1269,0.2341,1.0,,,,,
11352664,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,22.0,17.0,2.0,2.0,9.0,9.0,8.0,13.0,,1.0,,,,,,80.0,35.0,6.6,0.00566914,0,,,,,7.0,4.0,1.0,,2.0,3.0,1.0,11.0,,,3.0,1.0,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,
11352664,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,35.0,26.0,2.0,1.0,6.0,8.0,21.0,32.0,2.0,5.0,,,,,,90.0,56.0,9.0,0.36615,2,,2.0,5.0,1.0,4.0,2.0,3.0,2.0,,2.0,1.0,19.0,2.0,,,,,,2.0,1.0,,,,,2.0,1.0,0.0498,0.5191,,,,,,
11352664,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,False,6.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,1.0,,,,,,70.0,18.0,6.9,0.0110834,2,,,1.0,,6.0,5.0,2.0,,,4.0,2.0,7.0,,,1.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.736,0.6616,1.0,,,,,
