match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_challengeLost,stat_outfielderBlock,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_bigChanceMissed,stat_hitWoodwork
13473361,home,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,15.0,10.0,,,0.0,4.0,5.0,6.0,10.0,3.0,6.0,,,1.0,,,,,90.0,29.0,7.0,10.0,0.0397641,1,,,,1.0,,,,2.0,2.0,1.0,2.0,7.0,11.0,2.0,,,2.0,,1.0,0.0443,1.0,,,,1.0,,0.0144,1.0,,,
13473361,home,São Paulo,Matheus Alves,matheus-alves,M. Alves,M,47,179,1728,M,1836780,EUR,1109980800,M,47,47,True,12.0,9.0,2.0,1.0,0.0,2.0,3.0,7.0,9.0,,3.0,,2.0,1.0,,,,,45.0,24.0,6.5,10.0,0.00947404,0,,Matheus Alves,,2.0,,,,1.0,1.0,3.0,,1.0,3.0,2.0,1.0,,,,,,1.0,,,,,,,,,,
13473361,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,25.0,25.0,3.0,3.0,0.0,16.0,16.0,9.0,9.0,1.0,2.0,,2.0,,,,,,45.0,30.0,6.7,2.0,0.0242577,0,,,,,,,,1.0,1.0,2.0,,,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,
13473361,home,São Paulo,Wendell,wendell,Wendell,D,18,176,3255,M,335033,EUR,743126400,D,18,18,True,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,13.0,16.0,6.7,1.0,0.00293911,0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
13473361,home,São Paulo,Ryan Francisco,ryan-francisco-rodrigues-dos-santos-silva,R. Francisco,F,49,175,3708,M,1631904,EUR,1164067200,F,49,49,True,1.0,,,,0.0,,,,1.0,,4.0,,1.0,2.0,,,,,13.0,6.0,6.8,2.0,,0,,Ryan,Francisco,,,,,,,,,1.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,
13473361,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,home,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,home,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Rodriguinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,home,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Felipe Negrucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,home,São Paulo,Henrique Carmo,henrique,Henrique,M,37,178,1458,M,1807899,EUR,1163030400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,27756,EUR,549936000,G,1,1,False,17.0,9.0,12.0,4.0,0.0,7.0,9.0,2.0,8.0,,,1.0,2.0,,1.0,1.0,,,90.0,19.0,6.6,8.0,0.00033119,0,-0.4479,,,,,,,,,,,,,,,,,,,,,,rcassio12,,,,,,1.0,,
13473361,away,Cruzeiro,Fagner,fagner,Fagner,D,23,168,3781,M,25554,EUR,613526400,D,23,23,False,26.0,21.0,4.0,2.0,0.0,6.0,7.0,15.0,19.0,2.0,6.0,2.0,2.0,,,,,,90.0,61.0,6.7,17.0,0.0207191,1,,,,8.0,1.0,,1.0,4.0,1.0,1.0,,2.0,8.0,,,2.0,,,4.0,0.044,,1.0,Fagner,,,,,,,,
13473361,away,Cruzeiro,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,23.0,19.0,3.0,1.0,0.0,13.0,14.0,6.0,9.0,3.0,4.0,6.0,4.0,,,,,,90.0,39.0,7.1,6.0,0.00159866,1,,,,,,,3.0,1.0,1.0,2.0,,1.0,3.0,,,1.0,1.0,,1.0,0.0394,,1.0,fabriciobruno96,,,,,,,,
13473361,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,False,37.0,24.0,12.0,3.0,0.0,13.0,15.0,11.0,22.0,4.0,7.0,8.0,3.0,,,,,,90.0,56.0,7.2,15.0,0.00606049,2,,,,2.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,,0.1351,,,,,,,,,,1.0,1.0
13473361,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,6,6,False,20.0,15.0,1.0,,1.0,8.0,9.0,7.0,11.0,,4.0,3.0,6.0,1.0,,,,,90.0,56.0,6.7,19.0,0.00923229,1,,Kaiki,,3.0,,1.0,,3.0,3.0,3.0,1.0,1.0,13.0,4.0,,2.0,1.0,,5.0,0.0203,1.0,1.0,,,,,,,,,
13473361,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,32.0,28.0,1.0,1.0,0.0,14.0,14.0,14.0,18.0,1.0,4.0,2.0,4.0,,,,,,90.0,47.0,6.5,9.0,0.0126283,1,,,,1.0,,,1.0,3.0,1.0,2.0,,1.0,5.0,,,1.0,,,1.0,0.0303,2.0,1.0,,,,,,,,,
13473361,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,40.0,35.0,2.0,2.0,0.0,14.0,14.0,21.0,26.0,2.0,9.0,,8.0,2.0,,,,,78.0,58.0,7.3,10.0,0.0132985,2,,,,,,1.0,,3.0,1.0,2.0,1.0,,4.0,3.0,2.0,,1.0,1.0,2.0,0.0515,2.0,1.0,,True,,,,,,,
13473361,away,Cruzeiro,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,20.0,17.0,1.0,,0.0,6.0,7.0,11.0,13.0,1.0,5.0,,1.0,1.0,,,,,66.0,30.0,6.8,6.0,0.0273967,2,,,,1.0,,,,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,,,1.0,0.1957,1.0,1.0,,,1.0,,0.0916,,,,
13473361,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,M,10,10,False,33.0,25.0,1.0,,0.0,9.0,10.0,16.0,23.0,1.0,8.0,,6.0,6.0,,,,,86.0,60.0,7.0,18.0,0.0575045,1,,,,3.0,1.0,,1.0,,,3.0,4.0,,10.0,2.0,1.0,3.0,,1.0,2.0,0.0458,4.0,,matheus_pereira,,,,,,,,
13473361,away,Cruzeiro,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,94,94,False,15.0,12.0,,,0.0,4.0,5.0,8.0,10.0,,4.0,,3.0,1.0,,,,,85.0,35.0,6.9,10.0,0.354291,2,,,,4.0,2.0,,,2.0,2.0,1.0,2.0,1.0,6.0,3.0,1.0,1.0,,1.0,1.0,0.0918,2.0,1.0,,,,,,,,,
13473361,away,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,954888,EUR,1011830400,F,19,19,False,11.0,4.0,1.0,,0.0,2.0,2.0,2.0,9.0,4.0,8.0,1.0,3.0,1.0,,,,,77.0,23.0,7.4,9.0,0.0635537,2,,,,,,,,2.0,2.0,1.0,1.0,4.0,8.0,2.0,1.0,1.0,,,2.0,0.4374,,1.0,kaiojorge,,1.0,1.0,0.2146,,,,
13473361,away,Cruzeiro,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,7,7,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,,,,,24.0,6.0,6.5,2.0,0.00334038,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,7_dudu,,,,,,,,
13473361,away,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,992093,EUR,895708800,F,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,13.0,1.0,6.4,,0.00020893,0,,,,,,,,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,553686,EUR,796953600,M,5,5,True,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,,1.0,,2.0,,,,,,12.0,13.0,6.4,6.0,0.00287759,0,,,,,,,,1.0,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,F,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,1.0,,,,,13.0,4.0,6.6,1.0,0.0490213,0,,Marquinhos,,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,,1.0,,,1.0,,,,_marquinhos011,,,,,,,,
13473361,away,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,21,21,True,1.0,,,,0.0,,1.0,,,,,,,,,,,,12.0,1.0,6.4,1.0,,0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
13473361,away,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Janderson,jose-janderson-da-silva-marques,Janderson,D,33,189,498,M,1588663,EUR,1125446400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Rodriguinho,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Rodriguinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Murilo Rhikman,murilo-rhikman-alves-pimentel,M. Rhikman,M,35,188,621,M,1589354,EUR,1142208000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Murilo,Rhikman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473361,away,Cruzeiro,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Gabigol,,,,,,,,
