match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_totalOffside
12117222,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,True,12.0,8.0,7.0,3.0,0.0,6.0,6.0,2.0,6.0,6.0,1.0,3.0,90.0,22.0,6.8,4.0,0.00010104,0,0.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117222,home,Cuiabá,Railan,railan,Railan,M,2,185,87,M,1047213,EUR,952646400,D,21,21,False,,51.0,46.0,5.0,3.0,1.0,12.0,13.0,35.0,42.0,3.0,,,90.0,78.0,7.3,13.0,0.148949,3,,,,4.0,1.0,1.0,1.0,5.0,7.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0878,2.0,,,,,,,,,,,
12117222,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,,53.0,48.0,4.0,2.0,0.0,25.0,27.0,23.0,26.0,5.0,,,90.0,62.0,6.7,6.0,0.00783384,2,,,,,,1.0,4.0,3.0,4.0,,,,2.0,,5.0,,,1.0,1.0,0.0724,,1.0,1.0,1.0,,,,,,,,
12117222,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,,50.0,39.0,13.0,6.0,0.0,21.0,24.0,18.0,26.0,1.0,,,90.0,58.0,7.0,11.0,0.0288698,0,,,,,,,2.0,2.0,3.0,,,,,,2.0,1.0,1.0,,2.0,,1.0,,,3.0,1.0,,,,,,,
12117222,home,Cuiabá,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,D,23,23,False,,27.0,21.0,4.0,2.0,0.0,13.0,16.0,8.0,13.0,3.0,,,88.0,46.0,6.4,12.0,0.00905325,1,,,,2.0,,1.0,,6.0,2.0,,1.0,,1.0,,,1.0,,,3.0,0.0073,,1.0,,,1.0,1.0,,,,,,
12117222,home,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,,23.0,22.0,,,0.0,8.0,8.0,14.0,17.0,7.0,,,45.0,32.0,6.7,4.0,0.0148529,2,,Denilson,,2.0,,,1.0,2.0,2.0,,1.0,,,2.0,1.0,,,,1.0,0.1005,1.0,,,,,1.0,,,,,,
12117222,home,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,30,30,False,,45.0,40.0,5.0,4.0,0.0,13.0,16.0,27.0,29.0,6.0,,,90.0,54.0,6.9,7.0,0.0210808,0,,,,,,1.0,2.0,5.0,6.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,3.0,,,1.0,,,1.0,2.0,,,,,,
12117222,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,M,22,22,False,,19.0,16.0,,,0.0,5.0,5.0,13.0,17.0,,,,63.0,29.0,7.1,4.0,0.0318823,1,,,,3.0,2.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,0.0957,3.0,,,,,,,,,,,
12117222,home,Cuiabá,Max,max,Max,M,8,187,253,M,1105838,EUR,989539200,M,10,10,False,,25.0,19.0,2.0,1.0,0.0,6.0,8.0,13.0,21.0,3.0,,,63.0,39.0,7.1,11.0,0.0340084,2,,Max,,4.0,,,2.0,1.0,6.0,,2.0,1.0,1.0,1.0,,2.0,2.0,,,0.0733,1.0,,,,,1.0,,,,,,
12117222,home,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,25,25,False,,19.0,14.0,1.0,,0.0,1.0,1.0,14.0,27.0,2.0,,,69.0,47.0,7.9,19.0,0.0631337,3,,,,9.0,1.0,2.0,1.0,4.0,4.0,,3.0,2.0,1.0,1.0,,,,5.0,,0.1932,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.3297,,
12117222,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,,20.0,16.0,,,0.0,2.0,3.0,14.0,17.0,2.0,,,90.0,32.0,7.1,9.0,0.032294,4,,,,,,4.0,1.0,5.0,2.0,,1.0,1.0,2.0,2.0,,,,5.0,1.0,0.2873,2.0,,,,,,,,,,,
12117222,home,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,18.0,16.0,1.0,1.0,0.0,3.0,3.0,13.0,15.0,2.0,,,45.0,23.0,7.6,3.0,0.018783,2,,,,,,,1.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,0.2249,2.0,,,1.0,,,,1.0,1.0,0.7105,,
