match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_aerialWon,stat_keyPass,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_goals,stat_penaltyWon
13473370,home,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187,3371,M,1002609,EUR,1021593600,G,32,32,False,16.0,15.0,3.0,2.0,0.0,15.0,15.0,1.0,6.0,1.0,2.0,90.0,20.0,6.5,1.0,8.044e-05,0,-0.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473370,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,2,2,False,56.0,47.0,4.0,1.0,0.0,23.0,25.0,31.0,4.0,,,90.0,83.0,6.7,16.0,0.0169642,0,,mateuzinhoo,24.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
13473370,home,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,881848,EUR,852940800,D,3,3,False,70.0,60.0,9.0,3.0,0.0,45.0,49.0,21.0,3.0,,,90.0,82.0,6.7,11.0,0.00500369,1,,felix_torres,15.0,,5.0,3.0,,,4.0,1.0,1.0,2.0,2.0,,1.0,3.0,,,1.0,1.0,1.0,0.166,,,,,,,,,,,,
13473370,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,243181,EUR,732931200,D,13,13,False,79.0,72.0,5.0,4.0,0.0,54.0,55.0,24.0,2.0,,,90.0,95.0,7.1,8.0,0.129749,0,,,18.0,,1.0,7.0,,,7.0,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,4.0,,,,,,,,,,,
13473370,home,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,311462,EUR,763689600,D,26,26,False,50.0,42.0,5.0,4.0,0.0,16.0,19.0,31.0,6.0,,,90.0,74.0,7.1,13.0,0.00934263,1,,,26.0,5.0,1.0,6.0,,,1.0,,,3.0,3.0,,1.0,,,,1.0,,1.0,0.0092,2.0,1.0,,,,,,,,,,
13473370,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,False,49.0,42.0,6.0,5.0,0.0,17.0,17.0,32.0,7.0,,,65.0,55.0,7.0,10.0,0.0516727,0,,18andrecarrillo,25.0,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,
13473370,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,39.0,31.0,6.0,5.0,0.0,16.0,19.0,20.0,2.0,,,76.0,58.0,7.2,12.0,0.0197331,0,,R14niele,15.0,,4.0,6.0,1.0,3.0,1.0,,3.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,
13473370,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,1199261,EUR,1108857600,M,27,27,False,53.0,45.0,5.0,4.0,0.0,29.0,31.0,22.0,2.0,,,76.0,58.0,6.6,9.0,0.0163064,1,,BrenoBidon,16.0,,5.0,,1.0,,1.0,,,,,,,2.0,,,1.0,1.0,1.0,0.042,,1.0,,,,,,,,,,
13473370,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,F,11,11,False,23.0,17.0,1.0,,0.0,8.0,9.0,14.0,4.0,,,76.0,43.0,7.1,16.0,0.0107668,2,,ÁRomero,9.0,6.0,5.0,6.0,,3.0,,,1.0,3.0,2.0,1.0,,,,,2.0,2.0,1.0,0.2358,1.0,,2.0,True,1.0,0.1215,,,,,,
13473370,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,13.0,10.0,,,0.0,4.0,4.0,9.0,2.0,,,90.0,25.0,7.0,6.0,0.0282626,2,,yurialberto,6.0,,4.0,5.0,,1.0,,,,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,2.0,0.2939,1.0,1.0,1.0,,,,,,,,,
