match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_punches
11408489,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,36.0,24.0,17.0,5.0,21.0,27.0,3.0,9.0,11.0,2.0,1.0,2.0,90.0,43.0,7.2,12.0,0.00158378,0,0.1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,False,62.0,53.0,9.0,3.0,40.0,41.0,13.0,21.0,3.0,,,,90.0,72.0,7.0,9.0,0.00426342,0,,3.0,1.0,4.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,False,55.0,49.0,7.0,2.0,40.0,40.0,9.0,15.0,8.0,,,,90.0,66.0,7.1,7.0,0.00285318,0,,,1.0,2.0,,4.0,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,61.0,47.0,14.0,5.0,34.0,38.0,13.0,23.0,6.0,,,,90.0,80.0,6.9,17.0,0.0102603,1,,,3.0,1.0,,7.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.1036,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,33.0,29.0,6.0,4.0,12.0,12.0,19.0,24.0,5.0,,,,90.0,59.0,7.2,9.0,0.184516,1,,1.0,5.0,5.0,,2.0,,3.0,,,,,2.0,1.0,1.0,,1.0,1.0,0.0419,3.0,2.0,4.0,1.0,2.0,3.0,,,,,,,,,
11408489,home,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,37.0,30.0,7.0,2.0,20.0,23.0,10.0,14.0,5.0,,,,68.0,47.0,6.8,8.0,0.0118155,2,,,2.0,3.0,,3.0,,2.0,,,,,2.0,,1.0,,,2.0,0.054,,,,,,1.0,True,1.0,1.0,,,,,,
11408489,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,8.0,3.0,6.5,2.0,1.716e-05,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,16.0,11.0,1.0,,4.0,6.0,7.0,13.0,3.0,,,,90.0,35.0,7.1,11.0,0.276897,1,,,2.0,3.0,1.0,,2.0,2.0,,,,,2.0,,,,1.0,,0.0139,3.0,,2.0,1.0,,1.0,,,,1.0,0.2776,,,,
11408489,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,21.0,18.0,,,4.0,5.0,15.0,17.0,3.0,,,,68.0,40.0,7.1,9.0,0.0434925,3,,,5.0,5.0,1.0,,,4.0,,,1.0,,1.0,1.0,1.0,,3.0,1.0,0.5861,1.0,1.0,1.0,,,1.0,,,1.0,2.0,0.1554,1.0,1.0,,
11408489,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,F,80,80,False,22.0,17.0,4.0,3.0,6.0,6.0,12.0,19.0,4.0,,,,86.0,41.0,6.9,15.0,0.0140056,1,,,7.0,4.0,,,,,,,3.0,,,1.0,,,3.0,2.0,0.0234,3.0,1.0,5.0,4.0,,,,,,1.0,0.0733,,,1.0,
11408489,home,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,False,14.0,10.0,,,2.0,2.0,8.0,13.0,2.0,,,,86.0,38.0,6.7,13.0,0.0106378,1,,1.0,13.0,7.0,1.0,3.0,,2.0,,,2.0,,2.0,3.0,1.0,,2.0,3.0,0.2887,1.0,,5.0,1.0,,1.0,,,3.0,,,1.0,,1.0,
11408489,home,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,True,48.0,42.0,5.0,2.0,26.0,30.0,16.0,19.0,5.0,,,,82.0,64.0,6.6,13.0,0.0105449,0,,,8.0,3.0,2.0,1.0,3.0,2.0,,,3.0,,2.0,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,
11408489,home,Casa Pia,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,M,10,10,True,6.0,5.0,1.0,,1.0,1.0,4.0,6.0,2.0,,,,22.0,10.0,6.5,3.0,0.0030931,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11408489,home,Casa Pia,Kevin Martin Krygard,kevin-martin-krygard,K. M. Krygard,M,18,184,23,M,833947,EUR,958521600,M,14,14,True,11.0,11.0,1.0,1.0,4.0,4.0,7.0,7.0,,,,,22.0,12.0,6.5,,0.00300455,0,,,3.0,1.0,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,21,21,True,2.0,1.0,,,,,1.0,2.0,,,,,9.0,2.0,6.3,1.0,0.000768,0,,,2.0,,1.0,,,,Telasco Segovia,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,9,9,True,,,,,,,,1.0,,,,,9.0,2.0,6.6,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
11408489,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Fernando Andrade,fernando-andrade,F. Andrade,M,19,182,123,M,268821,EUR,726451200,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Tiago Dias,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,home,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,26.0,19.0,15.0,8.0,14.0,16.0,5.0,10.0,6.0,,2.0,4.0,90.0,34.0,7.7,7.0,0.00391367,0,0.5063,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11408489,away,Gil Vicente,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,67,67,False,39.0,30.0,7.0,1.0,19.0,19.0,12.0,23.0,1.0,,,,90.0,66.0,7.2,17.0,0.0313077,0,,1.0,3.0,4.0,2.0,6.0,1.0,2.0,,,,,2.0,,,,2.0,,,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,
11408489,away,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,66.0,55.0,10.0,5.0,43.0,47.0,12.0,19.0,9.0,,,,90.0,75.0,7.1,13.0,0.0151024,0,,2.0,3.0,5.0,,,2.0,2.0,,,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,
11408489,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,48.0,40.0,13.0,7.0,31.0,33.0,9.0,15.0,2.0,,,,90.0,59.0,7.4,8.0,0.00690933,0,,1.0,1.0,4.0,,5.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,True,,2.0,,,,,,
11408489,away,Gil Vicente,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,23,23,False,29.0,22.0,4.0,2.0,13.0,16.0,9.0,15.0,7.0,,,,90.0,54.0,7.6,14.0,0.0115702,0,,,3.0,8.0,,,,5.0,,,1.0,,4.0,1.0,,,2.0,1.0,,2.0,,2.0,2.0,,,,,1.0,,,,,,
11408489,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,44.0,34.0,5.0,2.0,18.0,18.0,16.0,26.0,8.0,,,,90.0,55.0,7.1,12.0,0.0735739,1,,2.0,5.0,8.0,2.0,,1.0,4.0,,,1.0,,3.0,,,,1.0,2.0,0.0337,,,2.0,2.0,,,,,,1.0,0.0571,,,,
11408489,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,33.0,28.0,3.0,2.0,9.0,11.0,19.0,24.0,3.0,,,,64.0,44.0,7.1,8.0,0.029341,2,,,2.0,6.0,1.0,,,4.0,,,1.0,,1.0,,1.0,,,,0.0179,2.0,,,,,,,,2.0,1.0,0.0711,,,,
11408489,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,25.0,19.0,,,5.0,7.0,15.0,26.0,3.0,,,,64.0,41.0,7.0,17.0,0.0751891,0,,2.0,,3.0,,1.0,2.0,,,,,,,,,,4.0,,,8.0,1.0,1.0,1.0,,1.0,,,,,,,,,
11408489,away,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,29.0,24.0,5.0,2.0,7.0,7.0,17.0,22.0,3.0,,,,90.0,36.0,6.7,7.0,0.0316322,0,,,4.0,2.0,,,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,M,7,7,False,27.0,22.0,,,5.0,5.0,17.0,22.0,4.0,,,,90.0,46.0,7.2,12.0,0.0712573,2,,2.0,6.0,8.0,,,,1.0,,,,,1.0,1.0,2.0,,1.0,,0.0884,,,8.0,3.0,,1.0,,,2.0,,,,,1.0,
11408489,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,70,70,False,19.0,14.0,,,3.0,4.0,11.0,17.0,2.0,,,,79.0,29.0,6.4,12.0,0.0094156,1,,,5.0,2.0,,,,,,,2.0,,,1.0,1.0,,1.0,,0.3797,2.0,,2.0,,,,,,2.0,,,1.0,,,
11408489,away,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,M,8,8,True,6.0,5.0,,,,,7.0,10.0,1.0,,,,26.0,15.0,6.6,6.0,0.190099,1,,,4.0,1.0,2.0,,,,,,2.0,,,,,,1.0,,0.0294,4.0,2.0,,,,1.0,,1.0,1.0,,,,,,
11408489,away,Gil Vicente,Ali Alipour,ali-alipour,A. Alipourghara,F,9,181,1677,M,791368,EUR,816048000,F,9,9,True,5.0,3.0,,,,,3.0,5.0,1.0,,,,26.0,10.0,6.6,6.0,0.0381851,1,,1.0,3.0,1.0,,,,,,,2.0,,,1.0,,,1.0,,0.0234,,,,,,1.0,,1.0,,,,,,,
11408489,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,11.0,4.0,6.6,1.0,0.00409642,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Vinicius Dias,vinicius-dias,Vínicius,G,97,188,22,M,1010588,EUR,866678400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Thomas Luciano,thomas-luciano,T. Luciano,D,18,180,68,M,1117180,EUR,1010966400,D,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408489,away,Gil Vicente,Depú,depu,Depú,F,40,187,1883,M,1182223,EUR,947289600,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,Depú,,,,,,,,,,,,,,,,,,,,,,,,,
