match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,captain,stat_bigChanceCreated,player_sofascoreId
12421120,home,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,27.0,8.0,25.0,6.0,0.0,4.0,6.0,4.0,21.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,34.0,7.0,20.0,0.00134033,0,0.4989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421120,home,Cercle Brugge,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,30.0,20.0,9.0,5.0,0.0,6.0,9.0,14.0,21.0,1.0,4.0,,,,,,90.0,36.0,6.9,11.0,0.0134492,0,,Ibrahim Diakité,,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421120,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,30.0,21.0,8.0,3.0,0.0,8.0,11.0,13.0,19.0,3.0,2.0,,,,,,90.0,40.0,7.2,10.0,0.00583205,1,,,,3.0,5.0,4.0,7.0,,,1.0,1.0,1.0,2.0,1.0,1.0,0.0114,0.2408,,,,,,,,,,,,,,,
12421120,home,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,False,44.0,32.0,9.0,3.0,0.0,17.0,22.0,15.0,22.0,5.0,8.0,,,,,,90.0,64.0,7.6,12.0,0.00924279,1,,Emmanuel Kakou,,3.0,8.0,9.0,15.0,4.0,1.0,2.0,2.0,,3.0,2.0,,0.1768,,1.0,1.0,1.0,3.0,,,,,,,,,,,
12421120,home,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,21.0,12.0,4.0,1.0,0.0,6.0,6.0,7.0,20.0,1.0,3.0,,,,,,63.0,43.0,7.1,17.0,0.121216,0,,,,,1.0,3.0,4.0,2.0,,2.0,,,2.0,2.0,,,,1.0,1.0,,1.0,5.0,1.0,1.0,2.0,,,,,,,
12421120,home,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,26.0,19.0,1.0,,0.0,6.0,7.0,13.0,19.0,,5.0,,,,,,90.0,41.0,7.0,12.0,0.0123552,2,,Lawrence Agyekum,,4.0,2.0,4.0,8.0,,,1.0,,,1.0,1.0,5.0,0.1047,,2.0,2.0,1.0,3.0,,,,,1.0,,,,,,
12421120,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,52.0,32.0,7.0,2.0,0.0,8.0,10.0,24.0,42.0,2.0,6.0,,,,,,81.0,60.0,7.5,20.0,0.032699,1,,,,6.0,4.0,9.0,7.0,3.0,,,,1.0,3.0,3.0,,0.0516,0.2247,,,,,,,,,,1.0,,,,,
12421120,home,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,M,20,20,False,20.0,12.0,3.0,1.0,0.0,1.0,4.0,13.0,25.0,3.0,2.0,,,,,,63.0,53.0,7.2,19.0,0.125969,1,,,,6.0,2.0,7.0,4.0,,,1.0,1.0,1.0,2.0,1.0,1.0,0.0122,0.1194,,,,,9.0,2.0,,2.0,,,,,,,
12421120,home,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,13.0,11.0,1.0,,0.0,2.0,2.0,9.0,13.0,,2.0,,,,,,81.0,35.0,6.3,13.0,0.0298388,3,,,,1.0,1.0,6.0,4.0,1.0,,1.0,1.0,1.0,1.0,,3.0,0.4466,0.8622,2.0,1.0,,1.0,2.0,,3.0,1.0,2.0,,1.0,1.0,,,
12421120,home,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,34.0,20.0,3.0,1.0,0.0,7.0,9.0,13.0,25.0,,6.0,,,,,,90.0,51.0,7.0,19.0,0.0251219,5,,,,3.0,4.0,6.0,5.0,1.0,,,,1.0,,,2.0,0.7391,0.2159,,,2.0,1.0,,,2.0,3.0,2.0,,1.0,,True,,
12421120,home,Cercle Brugge,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,False,15.0,8.0,,,1.0,2.0,2.0,6.0,14.0,,2.0,,,,,,74.0,29.0,7.3,14.0,0.654609,1,,Felipe Augusto,,10.0,2.0,15.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,0.1002,,2.0,1.0,,1.0,1.0,,4.0,2.0,1.0,,,1.0,,2.0,
12421120,home,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,D,8,8,True,2.0,2.0,,,0.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,27.0,11.0,6.7,2.0,0.0407389,0,,,,,,1.0,1.0,,,,,,,,1.0,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,
