match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_fouls,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_totalContest,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_wonContest,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyWon
12924406,home,VV DOVO Veenendaal,Nick van den Dam,,,nick-van-den-dam,N. v. d. Dam,G,31,193.0,2,M,905380,EUR,921196800.0,G,1,1,False,24.0,17.0,14.0,8.0,0.0,14.0,18.0,3.0,6.0,1.0,12.0,6.0,1.0,7.0,1.0,90.0,36.0,7.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Jorrit Fiegen,Jorrit,Fiegen,jorrit-fiegen,J. Fiegen,D,14,,2,M,899814,EUR,,D,14,14,False,9.0,4.0,2.0,1.0,0.0,,1.0,4.0,10.0,5.0,1.0,,,,,45.0,26.0,6.6,9.0,0,2.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Vito Wormgoor,Vito,Wormgoor,vito-wormgoor,V. Wormgoor,D,18,188.0,20,,32035,EUR,595641600.0,D,18,18,False,17.0,12.0,6.0,2.0,0.0,11.0,13.0,1.0,4.0,5.0,1.0,,,,,90.0,28.0,6.1,5.0,1,,,1.0,2.0,,,,2.0,,1.0,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Nick de Bondt,Nick,de Bondt,nick-de-bondt,N. d. Bondt,D,35,179.0,1,M,149658,EUR,766886400.0,D,35,35,False,29.0,21.0,7.0,2.0,0.0,16.0,18.0,5.0,12.0,3.0,3.0,,,,,90.0,39.0,6.3,9.0,1,1.0,,,2.0,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Nadir Achahbar,Nadir Achahbar,,nadir-achahbar,N. Achahbar,D,5,183.0,2,M,1171106,EUR,934588800.0,D,66,66,False,30.0,22.0,10.0,5.0,0.0,16.0,19.0,6.0,11.0,2.0,4.0,,,,,90.0,56.0,5.8,13.0,0,,,7.0,6.0,4.0,1.0,,2.0,6.0,2.0,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Max den Boer,Max den Boer,,max-den-boer,M. d. Boer,M,22,,1,M,1155079,EUR,1014163200.0,M,22,22,False,14.0,9.0,1.0,,1.0,7.0,9.0,2.0,6.0,3.0,3.0,,,,,68.0,31.0,6.9,9.0,1,1.0,1.0,4.0,3.0,,,,,3.0,1.0,,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Lars Huber,,,lars-huber,L. Huber,M,7,,1,M,1423568,EUR,962841600.0,M,7,7,False,28.0,23.0,4.0,1.0,0.0,11.0,14.0,12.0,14.0,,6.0,,,,,77.0,34.0,6.4,7.0,0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Matthijs van Nispen,,,matthijs-van-nispen,M. v. Nispen,M,10,187.0,3,M,994371,EUR,886032000.0,M,10,10,False,22.0,14.0,4.0,2.0,0.0,8.0,9.0,6.0,18.0,1.0,5.0,,,,,69.0,34.0,5.8,15.0,0,5.0,,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Lulinho Martins,Lulinho,Martins,lulinho-martins,L. Martins,F,38,180.0,3,M,948728,EUR,785203200.0,F,45,45,False,16.0,9.0,3.0,1.0,0.0,3.0,5.0,6.0,18.0,2.0,5.0,,,,,90.0,41.0,6.7,21.0,3,7.0,,4.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,3.0,,,2.0,1.0,2.0,,,,,,
12924406,home,VV DOVO Veenendaal,Nick Hak,Nick,Hak,nick-hak,N. Hak,F,11,,1,M,846009,EUR,863481600.0,F,11,11,False,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,1.0,2.0,,,,,68.0,17.0,6.7,2.0,0,,2.0,2.0,3.0,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Lars Vermeulen,Lars Vermeulen,,lars-vermeulen,L. Vermeulen,F,21,,6,M,1411045,EUR,982627200.0,F,21,21,False,11.0,2.0,2.0,,0.0,1.0,3.0,1.0,9.0,2.0,3.0,,,,,77.0,27.0,6.6,19.0,0,1.0,,4.0,6.0,,1.0,,1.0,1.0,2.0,,3.0,,,,,,1.0,4.0,,4.0,,,,,,2.0,,,,,
12924406,home,VV DOVO Veenendaal,Sil Buikema,Sil Buikema,,sil-buikema,S. Buikema,D,20,,2,,1981187,EUR,858384000.0,D,24,24,True,9.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,10.0,,2.0,,,,,45.0,16.0,6.3,9.0,0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,
12924406,home,VV DOVO Veenendaal,Mohammed Bendadi,,,mohammed-bendadi,M. Bendadi,M,,,1,M,866654,EUR,763516800.0,M,20,20,True,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,1.0,,,,,,22.0,7.0,6.2,2.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Joost Screever,,,joost-screever,J. Screever,M,,,1,M,866243,EUR,869270400.0,M,8,8,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,1.0,2.0,,,,,22.0,14.0,6.3,5.0,0,,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,2.0,,,,,,1.0,,,,,
12924406,home,VV DOVO Veenendaal,Lars Rebergen,,,lars-rebergen,L. Rebergen,D,20,181.0,1,M,1047953,EUR,995155200.0,D,4,4,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,13.0,2.0,5.9,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Robin Hörst,Robin Hörst,,robin-horst,R. Hörst,M,19,178.0,0,,1981186,EUR,1073520000.0,M,44,44,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,13.0,1.0,6.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Twan van Veldhuizen,Twan van Veldhuizen,,twan-van-veldhuizen,T. v. Veldhuizen,G,,,1,,1981190,EUR,1073865600.0,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Jens van Doorn,Jens van Doorn,,jens-van-doorn,J. v. Doorn,D,,,1,,1981185,EUR,899337600.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Timo Pluk,Timo,Pluk,timo-pluk,T. Pluk,D,5,,1,M,1001530,EUR,,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924406,home,VV DOVO Veenendaal,Bruno van Egdom,Bruno van Egdom,,bruno-van-egdom,B. v. Egdom,M,,,0,,1981182,EUR,1080604800.0,M,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
