match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,captain,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_penaltyWon,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot
12436561,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,7.0,5.0,,,0.0,2.0,2.0,3.0,6.0,1.0,2.0,4.0,,,,76.0,16.0,6.5,8.0,0.00653553,1,,1.0,,4.0,6.0,1.0,,,,,0.0401,2.0,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,,
12436561,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,True,19.0,14.0,2.0,,0.0,8.0,8.0,6.0,14.0,,,3.0,,,,29.0,26.0,6.6,9.0,0.00887462,1,,3.0,,,,,1.0,,,,0.0079,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12436561,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,,14.0,9.0,6.9,3.0,0.00028979,2,,,,1.0,3.0,,,,1.0,1.0,0.2037,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,
12436561,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,,1.0,,1.0,,,16.0,6.0,6.6,2.0,0.0172823,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,home,Crystal Palace,Remi Matthews,,,remi-matthews,R. Matthews,G,31,184,206,M,,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,home,Crystal Palace,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,home,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178,1101,M,,1438837,EUR,1115942400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,home,Crystal Palace,Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,184,3714,M,,1116593,EUR,1080777600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Matz Sels,,,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,26,26,False,23.0,17.0,14.0,8.0,0.0,9.0,9.0,8.0,14.0,,,2.0,,2.0,2.0,90.0,30.0,6.9,6.0,0.0127268,0,0.0346,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,1.0,1.0,
12436561,away,Nottingham Forest,Ola Aina,,,ola-aina,O. Aina,D,34,182,4052,M,,800417,EUR,844732800,D,34,34,False,24.0,19.0,1.0,1.0,0.0,10.0,13.0,10.0,12.0,1.0,3.0,7.0,1.0,,,90.0,43.0,6.7,10.0,0.0625217,1,,1.0,1.0,,2.0,1.0,4.0,,,,0.0184,,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,
12436561,away,Nottingham Forest,Nikola Milenković,,,nikola-milenkovic,N. Milenković,D,31,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,31,31,False,23.0,20.0,5.0,3.0,0.0,17.0,18.0,3.0,5.0,4.0,4.0,1.0,,,,90.0,40.0,7.1,3.0,0.00152675,0,,,,1.0,2.0,,14.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Murillo,Murillo,,murillo,Murillo,D,5,180,9781,M,murillosantiago40,1199282,EUR,1025740800,D,5,5,False,45.0,40.0,8.0,4.0,0.0,21.0,24.0,19.0,21.0,1.0,2.0,5.0,,,,81.0,64.0,8.1,6.0,0.0202128,1,,,,2.0,2.0,,11.0,2.0,1.0,,0.0407,,,,,1.0,,,,,,,1.0,0.7141,,,,1.0,,,,,,
12436561,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,False,54.0,49.0,5.0,1.0,1.0,19.0,20.0,31.0,37.0,1.0,5.0,2.0,2.0,,,90.0,93.0,7.6,16.0,0.188317,4,,3.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,0.1045,,,,,,1.0,,1.0,,,1.0,1.0,0.0999,4.0,,,,,,,,,
12436561,away,Nottingham Forest,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,ibrahim_sangare,843754,EUR,881020800,M,6,6,False,43.0,38.0,4.0,1.0,0.0,18.0,19.0,20.0,24.0,,1.0,6.0,,,,76.0,53.0,6.5,5.0,0.0147438,0,,,,1.0,6.0,,2.0,,1.0,1.0,,,,,,3.0,3.0,,2.0,,,,,,,,,,,,,,,1.0
12436561,away,Nottingham Forest,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,8,8,False,67.0,54.0,7.0,3.0,0.0,18.0,24.0,36.0,48.0,4.0,11.0,11.0,1.0,,,90.0,106.0,6.5,27.0,0.0530067,2,,5.0,,1.0,15.0,,5.0,2.0,5.0,2.0,0.1468,3.0,4.0,,2.0,1.0,3.0,,5.0,1.0,,,,,2.0,,,,,,,,,1.0
12436561,away,Nottingham Forest,Nicolás Domínguez,,,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,16,16,False,18.0,16.0,,,0.0,8.0,8.0,8.0,10.0,,2.0,,1.0,,,66.0,25.0,6.6,3.0,0.151087,0,,,,1.0,5.0,,3.0,,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,45.0,35.0,2.0,,0.0,8.0,9.0,28.0,38.0,2.0,4.0,4.0,1.0,,,90.0,58.0,7.0,12.0,0.0329065,0,,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,1.0,True,,,,2.0,,,,,,,,,,,,
12436561,away,Nottingham Forest,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,M,21,21,False,34.0,26.0,,,0.0,2.0,5.0,25.0,34.0,2.0,4.0,2.0,1.0,,,90.0,51.0,7.2,17.0,0.0770899,2,,5.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.1772,1.0,,,,,,,,,,1.0,2.0,0.6872,3.0,,,,1.0,,,,,
12436561,away,Nottingham Forest,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,11,11,False,21.0,13.0,2.0,2.0,0.0,5.0,6.0,8.0,15.0,6.0,8.0,2.0,1.0,,,90.0,37.0,7.0,14.0,0.0534178,2,,,,7.0,8.0,2.0,3.0,,1.0,,0.2424,,,,,,2.0,,,,,1.0,,,6.0,,,,,,,,,
12436561,away,Nottingham Forest,Ramón Sosa,,,ramon-sosa,R. Sosa,F,19,178,8258,M,,1015733,EUR,936057600,F,24,24,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,4.0,,,,24.0,12.0,6.4,3.0,0.00091271,0,,,,,3.0,,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,,,14.0,9.0,6.5,2.0,0.00136901,0,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Morato,,,morato,F. Morato,D,4,190,2248,M,,985086,EUR,993859200,D,4,4,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,,,,9.0,5.0,6.6,1.0,0.00010278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Carlos Miguel,,,carlos-miguel,C. Miguel,G,1,204,5426,M,,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Danilo,,,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436561,away,Nottingham Forest,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,,1011895,EUR,933465600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
