match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalTackle,stat_wonTackle,stat_aerialLost,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_outfielderBlock,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_goalAssist
11369447,home,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,False,8.0,5.0,,,2.0,3.0,3.0,5.0,5.0,1.0,,2.0,,,,,,40.0,10.0,5.3,3.0,0.00135725,1,,,2.0,2.0,,,,,,,3.0,,,,1.0,,,1.0,,0.183,,,1.0,,,1.0,,,,,,,
11369447,home,Getafe,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,18,18,True,7.0,5.0,,,,1.0,5.0,6.0,1.0,,,,,,,,,33.0,13.0,6.5,4.0,0.00901698,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11369447,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,True,7.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,,,1.0,,,,,,21.0,12.0,6.5,4.0,0.00179091,0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11369447,home,Getafe,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,336655,EUR,863222400,F,10,10,True,5.0,3.0,,,1.0,2.0,2.0,3.0,4.0,,,1.0,,,,,,21.0,10.0,6.5,3.0,0.00443572,1,,,,,,1.0,,,,,1.0,,,,2.0,EnesUnal16,,1.0,,0.0992,,,,,,,,,,,,,
11369447,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,True,10.0,4.0,5.0,,2.0,3.0,2.0,7.0,2.0,,,1.0,,,,,,20.0,10.0,6.3,6.0,0.00346129,0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11369447,home,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,True,5.0,4.0,1.0,,4.0,4.0,,1.0,,,,,,,,,,13.0,6.0,6.6,1.0,0.00014069,0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369447,home,Getafe,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,943,M,863276,EUR,867974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,home,Getafe,Jordi Martín,jordi-martin,J. Martín,M,8,174,159,M,1010513,EUR,978652800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,home,Getafe,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,28.0,13.0,20.0,5.0,9.0,11.0,4.0,17.0,,,,5.0,,,,,,90.0,31.0,6.5,15.0,0.00323729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,36.0,25.0,4.0,,17.0,26.0,8.0,11.0,2.0,,4.0,6.0,,,,,,90.0,57.0,6.6,13.0,0.00259126,1,,1.0,,2.0,,,,,,,2.0,,2.0,2.0,,,,,,0.2203,,1.0,,,,1.0,1.0,1.0,0.6328,,,,
11369447,away,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,False,61.0,56.0,3.0,1.0,50.0,53.0,6.0,8.0,,,8.0,2.0,,,,,,90.0,71.0,7.2,5.0,0.00356997,0,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,83.0,74.0,9.0,3.0,49.0,51.0,25.0,32.0,3.0,1.0,4.0,,,,,,,90.0,92.0,6.9,10.0,0.155398,1,,,2.0,2.0,,,,1.0,,,,,,,2.0,,,,1.0,0.0371,,,,,,,,1.0,,,,,
11369447,away,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,False,19.0,15.0,2.0,1.0,8.0,11.0,7.0,9.0,2.0,,,2.0,,,,,,45.0,30.0,6.6,5.0,0.00376728,0,,1.0,,3.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,34.0,26.0,3.0,1.0,12.0,15.0,16.0,23.0,6.0,,1.0,2.0,,,,,,90.0,51.0,7.0,15.0,0.120236,1,,4.0,2.0,5.0,2.0,1.0,,1.0,1.0,,1.0,,3.0,1.0,2.0,,2.0,,,0.0312,,2.0,1.0,,,,1.0,,0.2191,,,,
11369447,away,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,36.0,28.0,6.0,2.0,16.0,16.0,12.0,20.0,3.0,,,3.0,,,,,,57.0,42.0,7.1,9.0,0.0717056,0,,,,2.0,,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,
11369447,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,64.0,57.0,4.0,1.0,30.0,31.0,27.0,33.0,4.0,,1.0,7.0,,,,,,90.0,77.0,7.4,9.0,0.0298911,1,,,,6.0,1.0,,,1.0,1.0,2.0,2.0,True,4.0,4.0,1.0,,,,,0.0437,,,1.0,,,,1.0,,0.2647,,1.0,,
11369447,away,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,M,19,19,False,28.0,22.0,2.0,1.0,9.0,11.0,13.0,18.0,7.0,2.0,1.0,7.0,,,,,,86.0,40.0,6.3,10.0,0.013628,1,,1.0,,4.0,,1.0,,,2.0,3.0,2.0,,1.0,,2.0,,,,,0.1478,,,,,,1.0,1.0,,0.4739,,,,
11369447,away,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,15.0,11.0,,,5.0,6.0,6.0,9.0,3.0,,1.0,1.0,,,,,,74.0,28.0,8.8,6.0,0.0352005,3,,,,3.0,1.0,3.0,2.0,,,1.0,,,,,1.0,,,,,1.3224,1.0,,1.0,,,,3.0,,1.9285,,,2.0,
11369447,away,Rayo Vallecano,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,F,14,14,False,18.0,15.0,,,5.0,5.0,10.0,13.0,5.0,,,1.0,,,,,,45.0,24.0,6.5,6.0,0.0158192,1,,,1.0,3.0,,1.0,1.0,,3.0,1.0,3.0,,,,2.0,,,,1.0,0.1411,,,1.0,,,1.0,,,,,,,
11369447,away,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,True,34.0,31.0,2.0,,25.0,27.0,6.0,8.0,,,2.0,3.0,,,,,,45.0,42.0,6.8,4.0,0.00151389,0,,1.0,,3.0,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,11.0,10.0,,,6.0,6.0,4.0,5.0,7.0,2.0,1.0,3.0,,,,,,45.0,21.0,6.9,3.0,0.00125232,1,,,1.0,5.0,,2.0,1.0,,,3.0,2.0,,,,2.0,,,1.0,,0.082,,,1.0,,,,,,,1.0,,,1.0
11369447,away,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,36.0,32.0,4.0,2.0,26.0,28.0,6.0,8.0,1.0,,1.0,2.0,,,,,,33.0,41.0,6.8,5.0,0.00218051,1,,,1.0,3.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,0.0633,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Radamel Falcao,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,4.0,4.0,,,,,4.0,4.0,1.0,,,,,,,,,16.0,5.0,6.9,1.0,0.183562,0,,,,,1.0,,,,,,,,,,,Falcao,,,,,,1.0,1.0,,,,,,,1.0,,,
11369447,away,Rayo Vallecano,Bebé,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,5.0,4.0,1.0,,,,4.0,5.0,,,,,,,,,,8.0,6.0,6.6,1.0,0.00195946,1,,,,,,,,,,,,,,,,,,1.0,,0.0313,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Martín Pascual,martin-pascual,M. Pascual,D,4,190,39,M,947201,EUR,933724800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Sonic,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,José Pozo,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369447,away,Rayo Vallecano,Diego Mendez,mendez-diego,D. Méndez,M,29,182,84,M,1392573,EUR,1062115200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Diego Méndez,,,,,,,,,
11369447,away,Rayo Vallecano,Raúl de Tomás,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
