match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_totalContest,stat_penaltyWon,stat_totalCross,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_goalAssist,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
10385732,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,True,32.0,18.0,23.0,9.0,11.0,12.0,7.0,20.0,1.0,2.0,10.0,1.0,2.0,1.0,3.0,90.0,42.0,7.6,14.0,0.0,0.0,0.00416197,1.0,0,0.8676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,,36.0,26.0,7.0,3.0,15.0,21.0,11.0,15.0,2.0,5.0,6.0,1.0,,,,81.0,61.0,6.9,15.0,0.0587,0.4208,0.0054389,,2,,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,,28.0,24.0,,,22.0,25.0,2.0,3.0,5.0,8.0,4.0,,,,,90.0,40.0,7.6,4.0,0.0,0.0,0.00101837,,0,,2.0,2.0,,,,,6.0,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,,22.0,16.0,4.0,,9.0,9.0,7.0,13.0,3.0,4.0,4.0,1.0,,,,90.0,34.0,7.2,7.0,0.0,0.0,0.00176314,,0,,1.0,2.0,,,,,8.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10385732,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,,38.0,31.0,1.0,,14.0,16.0,17.0,23.0,,2.0,4.0,,,,,90.0,61.0,7.5,10.0,0.0368,0.0436,0.100946,,1,,,4.0,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
10385732,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,False,,23.0,22.0,2.0,1.0,13.0,13.0,9.0,10.0,,5.0,6.0,,,,,63.0,39.0,7.5,1.0,0.0412,0.0,0.0018295,1.0,1,,,1.0,,,,1.0,3.0,2.0,3.0,1.0,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,
10385732,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,,39.0,33.0,5.0,4.0,13.0,14.0,20.0,30.0,,4.0,10.0,1.0,,,,90.0,60.0,7.6,13.0,0.062,0.0221,0.0771951,3.0,2,,2.0,7.0,2.0,2.0,1.0,,,2.0,3.0,1.0,,,,,,,5.0,1.0,,,1.0,1.0,1.0,,,,,,
10385732,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,M,11,11,False,,20.0,14.0,,,5.0,7.0,10.0,14.0,1.0,2.0,4.0,,,,,81.0,36.0,6.3,12.0,1.0313,1.6631,0.0746186,1.0,5,,5.0,13.0,1.0,2.0,5.0,,,,,,3.0,,,,2.0,,1.0,4.0,1.0,,,,1.0,1.0,3.0,1.0,,,
10385732,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,,28.0,18.0,2.0,2.0,2.0,5.0,16.0,23.0,2.0,9.0,5.0,3.0,,,,71.0,47.0,7.4,14.0,0.2136,0.0,0.117845,2.0,4,,1.0,6.0,1.0,1.0,,2.0,1.0,,4.0,3.0,2.0,,,,1.0,,,2.0,,,,2.0,,,,,,,
10385732,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,,15.0,14.0,,,5.0,5.0,9.0,15.0,,4.0,2.0,,,,,71.0,34.0,7.7,11.0,0.2333,0.1383,0.471501,2.0,2,,1.0,6.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,6.0,,5.0,,4.0,1.0,1.0,,,,,1.0,,,
10385732,home,Aston Villa,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,9,9,False,,19.0,15.0,,,3.0,4.0,12.0,15.0,1.0,3.0,,,,,,90.0,31.0,8.2,8.0,1.2198,1.8043,0.126923,3.0,2,,6.0,10.0,3.0,,2.0,,2.0,1.0,,,4.0,,,,2.0,,,1.0,2.0,,,,,,,2.0,,,
10385732,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,True,,9.0,5.0,3.0,2.0,4.0,5.0,1.0,4.0,,2.0,,,,,,27.0,14.0,6.7,4.0,0.0,0.0,0.00022902,,0,,,1.0,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,,10.0,5.0,1.0,,2.0,5.0,3.0,5.0,,1.0,2.0,1.0,,,,19.0,15.0,6.8,5.0,0.0,0.0,0.00089571,,0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,10,172,68776,M,Coutinho,119159,EUR,708307200,M,23,23,True,,7.0,4.0,,,2.0,3.0,2.0,4.0,,1.0,2.0,,,,,19.0,11.0,6.1,6.0,0.0,0.0,0.00040816,,0,,,5.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,
10385732,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,9.0,4.0,6.4,2.0,0.0,0.0,1.62e-06,,0,,1.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
10385732,home,Aston Villa,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,35,35,True,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,9.0,3.0,6.4,1.0,0.0,0.0,0.00051187,,0,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10385732,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,,556904,EUR,758937600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385732,home,Aston Villa,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385732,away,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,,30.0,22.0,19.0,11.0,15.0,16.0,7.0,14.0,,,6.0,,,4.0,7.0,90.0,40.0,7.2,8.0,0.0,0.0,0.00232821,,0,0.0922,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
10385732,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,,41.0,26.0,3.0,,17.0,25.0,9.0,17.0,5.0,10.0,4.0,2.0,,,,90.0,68.0,5.7,24.0,0.0,0.0,0.0047638,,0,,1.0,6.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,1.0,
10385732,away,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,False,,27.0,22.0,1.0,,18.0,20.0,4.0,7.0,2.0,3.0,6.0,1.0,,,,61.0,33.0,6.1,5.0,0.0732,0.0,0.00215071,,1,,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,
10385732,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,,37.0,28.0,7.0,2.0,19.0,21.0,9.0,16.0,4.0,6.0,4.0,1.0,,,,90.0,58.0,6.4,12.0,0.1136,0.0,0.00182894,,1,,1.0,1.0,,,,1.0,4.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
10385732,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,M,30,30,False,,13.0,7.0,1.0,1.0,3.0,3.0,4.0,11.0,,1.0,,,,,,45.0,16.0,6.5,7.0,0.0,0.0,0.0049769,,0,,,1.0,1.0,,,,,,1.0,1.0,,Mads,Roerslev,,,,1.0,,,,,,,,,,,,
