match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,player_firstName,player_lastName,stat_totalOffside,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11450044,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,16.0,13.0,1.0,1.0,1.0,1.0,12.0,15.0,,,1.0,,,,83.0,22.0,7.8,3.0,0.205735,4,,,,1.0,1.0,,,,,2.0,,,,3.0,1.0,,,0.8142,1.5206,,,,1.0,1.0,,,1.0,,1.0,,,,,,
11450044,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,7.0,6.0,,,4.0,4.0,2.0,3.0,,,1.0,,,,16.0,10.0,7.1,1.0,0.133791,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
11450044,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,F,7,7,True,,8.0,6.0,,,1.0,1.0,5.0,7.0,2.0,2.0,,,,,16.0,12.0,7.0,4.0,0.0383739,1,,,,1.0,3.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,0.7884,0.9706,,,,,,,,,,,,,,,,
11450044,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,F,20,20,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,8.0,4.0,6.4,1.0,0.00151926,0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11450044,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,5.0,3.0,1.0,,3.0,4.0,,1.0,,,1.0,,,,14.0,7.0,6.2,2.0,1.073e-05,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,home,Galatasaray,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,,891920,EUR,796089600,F,95,95,True,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,14.0,2.0,7.0,,3.204e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11450044,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,home,Galatasaray,Serge Aurier,serge-aurier,S. Aurier,D,,176,2921,M,Serge_aurier,105697,EUR,725155200,D,92,92,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,home,Galatasaray,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18594,M,wilfriedzaha,111850,EUR,721353600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,away,Pendikspor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,,1066726,EUR,987120000,G,1,1,False,,32.0,22.0,21.0,11.0,17.0,19.0,5.0,13.0,,,7.0,,4.0,5.0,90.0,42.0,6.8,10.0,0.00981593,0,-0.406,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,Erdem Canpolat,,,,,,,,,,1.0,1.0,1.0,1.0,
11450044,away,Pendikspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,,952726,EUR,925257600,D,61,61,False,,30.0,22.0,5.0,2.0,12.0,14.0,10.0,19.0,1.0,9.0,7.0,5.0,,,90.0,60.0,6.5,15.0,0.0475428,1,,3.0,,3.0,8.0,1.0,,1.0,4.0,1.0,3.0,2.0,3.0,,,,1.0,0.07,,,,,,1.0,,,,,,,,,,,
11450044,away,Pendikspor,Alpaslan Öztürk,alpaslan-ozturk,A. Öztürk,D,33,184,46,M,,148857,EUR,742780800,D,33,33,False,,37.0,31.0,5.0,1.0,18.0,19.0,13.0,18.0,2.0,5.0,4.0,1.0,,,90.0,51.0,7.0,8.0,0.0050643,1,,,,2.0,3.0,,,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,0.1382,0.7309,,,,,,1.0,,,,,,,,,,
11450044,away,Pendikspor,Murat Akça,murat-akca,M. Akça,D,,184,7,M,,39551,EUR,647827200,D,13,13,False,,35.0,28.0,5.0,2.0,14.0,17.0,14.0,18.0,2.0,3.0,5.0,1.0,,,90.0,43.0,6.1,8.0,0.00515126,0,,,,1.0,2.0,,,4.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11450044,away,Pendikspor,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,51,M,,170117,EUR,651024000,D,6,6,False,,31.0,23.0,4.0,1.0,15.0,17.0,9.0,19.0,3.0,5.0,5.0,,,,90.0,50.0,6.2,12.0,0.0891925,0,,5.0,1.0,1.0,2.0,,2.0,4.0,1.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0
11450044,away,Pendikspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,,228342,EUR,656985600,M,5,5,False,,11.0,9.0,,,5.0,6.0,4.0,5.0,1.0,3.0,2.0,2.0,,,43.0,20.0,6.6,4.0,0.00128501,1,,,,1.0,2.0,1.0,,,,,,,,1.0,,,,0.0269,0.052,,,,,,,,,,,,,,,,
11450044,away,Pendikspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180,284,M,,361342,EUR,852336000,M,66,66,False,,46.0,38.0,4.0,1.0,22.0,23.0,17.0,24.0,1.0,8.0,4.0,1.0,,,90.0,61.0,6.9,11.0,0.0777217,0,,1.0,1.0,,4.0,,3.0,1.0,1.0,1.0,3.0,1.0,3.0,,,3.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,
11450044,away,Pendikspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170,140,M,,217782,EUR,752803200,M,11,11,False,True,22.0,17.0,3.0,1.0,11.0,11.0,7.0,15.0,,9.0,5.0,1.0,,,90.0,44.0,6.9,11.0,0.0146586,0,,4.0,1.0,1.0,4.0,,3.0,1.0,,,5.0,3.0,2.0,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,
11450044,away,Pendikspor,Gökcan Kaya,gokcan-kaya,G. Kaya,M,58,180,19,M,,342437,EUR,807753600,M,58,58,False,,37.0,27.0,5.0,1.0,14.0,18.0,14.0,20.0,,2.0,5.0,1.0,,,90.0,48.0,6.7,11.0,0.114655,0,,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11450044,away,Pendikspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,,180981,EUR,718588800,M,27,27,False,,27.0,19.0,1.0,1.0,7.0,10.0,12.0,19.0,3.0,8.0,4.0,,,,90.0,44.0,6.8,14.0,0.10521,3,,2.0,,4.0,7.0,2.0,1.0,1.0,,,5.0,4.0,,1.0,,1.0,1.0,0.1467,0.1446,,,,1.0,1.0,,,,1.0,,,,,,,
11450044,away,Pendikspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,,284767,EUR,741225600,F,17,17,False,,19.0,10.0,1.0,,4.0,4.0,6.0,15.0,2.0,3.0,3.0,,,,80.0,32.0,6.7,16.0,0.0518576,2,,,,2.0,3.0,,2.0,,,,,,,,,6.0,,0.4454,,1.0,,,,2.0,,,,,,,,,,,
11450044,away,Pendikspor,Endri Çekiçi,endri-cekici,E. Çekiçi,M,22,179,229,M,,187153,EUR,848707200,M,8,8,True,,17.0,12.0,1.0,,6.0,6.0,8.0,16.0,,2.0,1.0,1.0,,,47.0,31.0,7.2,10.0,0.293642,1,,5.0,2.0,1.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.1467,0.3727,,,,,,,1.0,1.0,,,,,,,,
11450044,away,Pendikspor,Emeka Eze,emeka-eze,E. Eze,F,90,185,146,M,,877235,EUR,843696000,F,90,90,True,,7.0,5.0,,,1.0,2.0,4.0,5.0,,2.0,,,,,10.0,12.0,6.6,4.0,0.0117263,0,,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11450044,away,Pendikspor,Burak Öğür,burak-ogur,B. Öğür,G,35,189,7,M,,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,away,Pendikspor,Erdem Özgenç,erdem-ozgenc,E. Özgenç,D,22,177,9,M,,60332,EUR,461980800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,away,Pendikspor,Umut Mert Toy,toy-umut-mert,U. M. Toy,D,4,188,9,M,,1474708,EUR,1083974400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Umut Mert Toy,,,,,,,,,,,,,,
11450044,away,Pendikspor,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176,74,M,,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,away,Pendikspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187,111,M,,800344,EUR,820368000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Joher,Khadim Rassoul,,,,,,,,,,,,,
11450044,away,Pendikspor,Efe Sayhan,sayhan-efe,E. Sayhan,M,14,176,5,M,,1412859,EUR,1104537600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Efe Sayhan,,,,,,,,,,,,,,
11450044,away,Pendikspor,Leandro Kappel,leandro-kappel,L. Kappel,F,,183,48,M,,136269,EUR,627004800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450044,away,Pendikspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186,691,M,,989168,EUR,1012780800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
