match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_goalAssist,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_totalOffside
11453218,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,23.0,17.0,9.0,4.0,15.0,17.0,2.0,6.0,2.0,6.0,1.0,1.0,90.0,30.0,6.5,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453218,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,,917035,EUR,938736000,D,27,27,False,23.0,19.0,1.0,1.0,7.0,10.0,13.0,19.0,2.0,2.0,1.0,,90.0,60.0,6.8,14.0,1,6.0,1.0,1.0,9.0,10.0,4.0,2.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,
11453218,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,50.0,45.0,5.0,3.0,28.0,28.0,17.0,22.0,4.0,3.0,1.0,,90.0,59.0,6.8,6.0,0,,,1.0,1.0,4.0,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,
11453218,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600,D,37,37,False,71.0,68.0,1.0,,44.0,44.0,24.0,27.0,5.0,4.0,1.0,,90.0,84.0,7.1,4.0,0,,,3.0,3.0,3.0,1.0,,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,
11453218,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,False,37.0,28.0,4.0,,15.0,18.0,14.0,22.0,,7.0,,,85.0,61.0,7.4,14.0,0,3.0,1.0,,4.0,12.0,2.0,1.0,2.0,1.0,,,,6.0,5.0,5.0,,,,1.0,,,,,,,,,
11453218,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,M,3,3,False,9.0,7.0,,,3.0,3.0,4.0,6.0,1.0,,1.0,,14.0,14.0,3.0,3.0,0,,,1.0,2.0,3.0,,,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,
11453218,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,62.0,56.0,6.0,5.0,29.0,29.0,28.0,34.0,,4.0,4.0,,90.0,76.0,7.3,11.0,3,1.0,1.0,1.0,4.0,2.0,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,2.0,,3.0,1.0,1.0,,,,,,,
11453218,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,51.0,46.0,3.0,3.0,16.0,16.0,31.0,37.0,,4.0,2.0,,90.0,67.0,7.2,12.0,2,2.0,1.0,2.0,7.0,6.0,2.0,3.0,3.0,2.0,,,,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,
11453218,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,M,10,10,False,43.0,37.0,3.0,2.0,18.0,19.0,19.0,24.0,1.0,4.0,,,90.0,60.0,7.1,8.0,4,,,1.0,7.0,5.0,1.0,,6.0,4.0,,1.0,1.0,,,,1.0,3.0,1.0,,,2.0,1.0,True,,,,,
11453218,home,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,32.0,30.0,1.0,1.0,6.0,6.0,25.0,30.0,,4.0,,,90.0,49.0,7.4,11.0,2,4.0,1.0,1.0,7.0,6.0,1.0,2.0,6.0,2.0,,1.0,,2.0,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,
