match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_accurateCross,stat_ownGoals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_lastManTackle,stat_hitWoodwork,stat_totalOffside
11369400,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,26.0,14.0,13.0,2.0,12.0,17.0,2.0,9.0,2.0,7.0,1.0,1.0,1.0,90.0,32.0,6.4,12.0,0.00040374,0,-0.4701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369400,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,39.0,30.0,6.0,4.0,17.0,20.0,13.0,20.0,2.0,6.0,,,,84.0,58.0,7.0,12.0,0.0912692,0,,,,hamarintos27,1.0,1.0,3.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11369400,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,43.0,36.0,7.0,4.0,29.0,30.0,7.0,13.0,5.0,5.0,,,,90.0,55.0,6.8,7.0,0.00284451,0,,,,,,,5.0,1.0,6.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11369400,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,49.0,44.0,8.0,5.0,36.0,37.0,8.0,12.0,8.0,4.0,,,,90.0,62.0,7.3,6.0,0.003537,0,,,,lenormand_r,,,2.0,6.0,5.0,10.0,2.0,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
11369400,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,False,33.0,23.0,7.0,2.0,15.0,18.0,8.0,16.0,1.0,6.0,,,,90.0,63.0,6.2,22.0,0.00988804,0,,,,,,1.0,,1.0,6.0,5.0,1.0,2.0,,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11369400,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,43.0,34.0,1.0,,21.0,22.0,13.0,23.0,1.0,2.0,,,,90.0,66.0,6.9,20.0,0.0277035,2,,,,,,2.0,1.0,1.0,6.0,6.0,,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,6.0,4.0,0.1454,0.4538,,,,,,,,,,,,,,
11369400,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,42.0,39.0,,,27.0,28.0,12.0,14.0,,7.0,,,,90.0,49.0,7.0,4.0,0.185974,0,,,,martin_zubimendi,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11369400,home,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,37.0,29.0,3.0,3.0,9.0,9.0,20.0,28.0,,8.0,,,,75.0,46.0,6.7,10.0,0.0188216,0,,,,mikelmerino,,,4.0,6.0,9.0,7.0,1.0,,,,,4.0,1.0,,1.0,,,1.0,1.0,,,True,,,,,,,,,,,,,
11369400,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,M,7,7,False,24.0,14.0,3.0,1.0,3.0,7.0,11.0,20.0,1.0,2.0,,,,67.0,40.0,6.4,21.0,0.0276265,1,,,,,,3.0,,,7.0,2.0,,4.0,,,,2.0,,,4.0,,1.0,2.0,,0.0374,0.2024,,2.0,,,,,,,,,,,,
11369400,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,F,14,14,False,28.0,23.0,2.0,1.0,7.0,9.0,16.0,21.0,,3.0,,,,84.0,48.0,6.5,15.0,0.46436,4,,,,KuboTake,,2.0,,1.0,7.0,3.0,,3.0,,,,,1.0,,5.0,1.0,3.0,1.0,1.0,0.2836,0.7579,,1.0,1.0,2.0,,,,,,,,,,
