match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_totalCross,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_wonContest,stat_keyPass,stat_accurateCross,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals
11407354,home,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,33.0,18.0,18.0,3.0,16.0,20.0,2.0,13.0,1.0,8.0,2.0,7.0,90.0,43.0,7.8,15.0,0.0,0.0,0.00043738,0,0.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407354,home,Salernitana,Matteo Lovato,,,lovato-matteo,M. Lovato,D,20,188.0,274,M,,982601,EUR,950486400,D,66,66,False,44.0,39.0,8.0,7.0,20.0,21.0,19.0,23.0,3.0,3.0,,,90.0,57.0,7.1,7.0,0.0,0.0,0.020111,0,,2.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11407354,home,Salernitana,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,,224456,EUR,710121600,D,23,23,False,39.0,36.0,4.0,3.0,29.0,30.0,7.0,9.0,6.0,7.0,,,90.0,52.0,7.3,3.0,0.0,0.0,0.00383613,0,,1.0,1.0,4.0,4.0,,,1.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,
11407354,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,,965014,EUR,1014163200,D,98,98,False,51.0,38.0,5.0,,23.0,30.0,15.0,21.0,2.0,2.0,,,84.0,58.0,6.4,13.0,0.011,0.0,0.0124654,1,,3.0,1.0,4.0,4.0,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11407354,home,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,,791566,EUR,886118400,M,20,20,False,23.0,16.0,2.0,,6.0,9.0,10.0,16.0,1.0,9.0,,,85.0,45.0,6.9,14.0,0.0741,0.1334,0.00746845,2,,4.0,1.0,5.0,6.0,,2.0,1.0,1.0,4.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11407354,home,Salernitana,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185.0,230,M,,824584,EUR,921196800,M,8,8,False,30.0,21.0,4.0,3.0,8.0,10.0,13.0,20.0,,3.0,,,53.0,39.0,6.3,12.0,0.0254,0.0,0.0046737,1,,2.0,2.0,4.0,2.0,,1.0,,,,,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,
11407354,home,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,,804621,EUR,829094400,M,18,18,False,51.0,43.0,2.0,,18.0,22.0,25.0,30.0,2.0,3.0,,,90.0,65.0,7.1,10.0,0.0,0.0,0.115906,0,,,,3.0,4.0,,3.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,3.0,1.0,3.0,,,,,,
11407354,home,Salernitana,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,,377512,EUR,806803200,M,30,30,False,18.0,15.0,2.0,1.0,9.0,9.0,7.0,13.0,1.0,1.0,,,62.0,33.0,6.2,12.0,0.0,0.0,0.0213885,0,,1.0,,6.0,1.0,1.0,,1.0,1.0,,,1.0,,4.0,2.0,,,,2.0,1.0,,,1.0,,,,,
11407354,home,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187.0,1101,M,,844292,EUR,947462400,F,11,11,False,26.0,20.0,1.0,,12.0,14.0,8.0,13.0,1.0,4.0,,,62.0,38.0,6.6,10.0,0.0,0.0,0.00912746,0,,3.0,1.0,6.0,6.0,,,,,4.0,,1.0,,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,
11407354,home,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,,27982,EUR,541468800,F,87,87,False,35.0,30.0,4.0,2.0,5.0,6.0,26.0,36.0,,2.0,,,90.0,51.0,7.5,14.0,0.0241,0.1568,0.126859,1,,,,2.0,2.0,1.0,1.0,,,2.0,,,,7.0,1.0,1.0,,,1.0,,,2.0,1.0,True,1.0,1.0,1.0,
11407354,home,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180.0,11046,M,boulaye_dia,960080,EUR,848102400,F,10,10,False,17.0,14.0,1.0,1.0,4.0,5.0,10.0,12.0,,1.0,,,90.0,23.0,7.2,6.0,0.2855,0.6165,0.0585758,1,,6.0,1.0,8.0,2.0,2.0,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0
11407354,home,Salernitana,Agustín Martegani,,,agustin-martegani,A. Martegani,M,19,183.0,565,M,,984926,EUR,958780800,M,7,7,True,16.0,14.0,,,4.0,4.0,10.0,12.0,,2.0,,,37.0,21.0,6.9,4.0,0.0688,0.3877,0.128748,2,,,,2.0,1.0,,,,,1.0,,2.0,1.0,,,1.0,,,2.0,,,1.0,,,,,,
11407354,home,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,,897594,EUR,944784000,D,3,3,True,13.0,10.0,1.0,1.0,3.0,4.0,7.0,9.0,1.0,1.0,,,28.0,22.0,6.8,3.0,0.0155,0.0,0.00665776,1,,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
