match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_errorLeadToAShot,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside
12421137,home,Standard Liège,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181.0,542,M,812797,EUR,852768000,F,11,11,False,22.0,12.0,3.0,1.0,0.0,4.0,8.0,8.0,14.0,6.0,11.0,5.0,4.0,,,,,,,83.0,49.0,7.3,17.0,0.026282,4,,11.0,15.0,1.0,1.0,,,1.0,1.0,5.0,2.0,0.4306,0.1825,,,3.0,3.0,3.0,1.0,1.0,2.0,,,1.0,,,,1.0,,
12421137,home,Standard Liège,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,19,19,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,3.0,6.0,1.0,4.0,,,,,,,15.0,14.0,7.1,5.0,0.00121595,1,,4.0,7.0,,1.0,,,1.0,1.0,2.0,2.0,0.0884,0.215,,,,,,,,2.0,,,1.0,,,,,,
12421137,home,Standard Liège,Marko Bulat,marko-bulat,M. Bulat,M,5,178.0,837,M,905063,EUR,1001462400,M,7,7,True,1.0,1.0,1.0,1.0,0.0,,,2.0,2.0,,1.0,1.0,,,,,,,,13.0,5.0,6.6,1.0,0.0139296,0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,
12421137,home,Standard Liège,Sotiris Alexandropoulos,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186.0,870,M,947477,EUR,1006732800,M,6,6,True,,,,,0.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12421137,home,Standard Liège,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185.0,3162,M,1121943,EUR,1105747200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Matthieu Epolo,,,,,,,,,,,,,,,,
12421137,home,Standard Liège,Daan Dierckx,dierckx-daan,D. Dierckx,D,29,192.0,200,M,1099368,EUR,1045958400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421137,home,Standard Liège,Rabby Mateta Pepa,rabby-mateta-pepa,R. M. Pepa,M,93,,47,M,1425333,EUR,1152748800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Rabby Mateta Pepa,,,,,,,,,,,,,,,,
12421137,home,Standard Liège,Viktor Đukanović,viktor-dukanovic,V. Đukanović,M,7,184.0,528,M,1086448,EUR,1075334400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421137,home,Standard Liège,Soufiane Benjdida,soufiane-benjdida,S. Benjdida,F,9,178.0,988,M,1168800,EUR,999561600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Soufiane Benjdida,,,,,,,,,,,,,,,,
12421137,home,Standard Liège,Brahim Ghalidi,brahim-ghalidi,B. Ghalidi,F,55,174.0,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Brahim Ghalidi,,,,,,,,,,,,,,,,
12421137,away,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,17.0,11.0,12.0,6.0,0.0,5.0,6.0,6.0,11.0,,,1.0,4.0,1.0,4.0,4.0,,,,90.0,27.0,7.2,6.0,0.00339112,0,0.1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421137,away,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,D,15,15,False,48.0,26.0,13.0,2.0,0.0,12.0,13.0,16.0,43.0,1.0,4.0,5.0,10.0,,,,,,,90.0,83.0,6.7,36.0,0.164632,2,,1.0,7.0,,,,,1.0,1.0,2.0,1.0,0.1741,,,,5.0,2.0,2.0,1.0,1.0,,8.0,2.0,1.0,,,,1.0,,
12421137,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,61.0,41.0,13.0,7.0,0.0,25.0,28.0,16.0,34.0,13.0,13.0,9.0,4.0,,,,,,,90.0,76.0,7.0,21.0,0.0255673,1,,3.0,5.0,1.0,,,1.0,,,,2.0,0.0964,,,,,,1.0,,1.0,,1.0,,,,,,,,
12421137,away,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,False,45.0,38.0,3.0,3.0,0.0,25.0,26.0,13.0,19.0,3.0,8.0,3.0,6.0,,,,,,,90.0,62.0,7.3,9.0,0.117106,2,,8.0,11.0,,1.0,,3.0,3.0,1.0,2.0,2.0,0.1388,0.8253,Emmanuel Kakou,,,,1.0,1.0,1.0,2.0,,,,,,,,,
12421137,away,Cercle Brugge,Senna Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,False,49.0,34.0,10.0,3.0,0.0,17.0,19.0,18.0,31.0,6.0,8.0,4.0,6.0,,,,,,,90.0,72.0,6.5,25.0,0.0587479,1,,6.0,9.0,1.0,1.0,,,,,2.0,,0.3499,0.2716,Senna,Miangue,2.0,2.0,,,2.0,,1.0,1.0,1.0,,,,,,
12421137,away,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,19.0,9.0,3.0,,0.0,3.0,6.0,6.0,16.0,,2.0,2.0,4.0,,,,,,,45.0,33.0,6.4,16.0,0.00527449,0,,2.0,4.0,,,,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,,,,,3.0,,,,,,,,
12421137,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,34,34,False,21.0,9.0,2.0,,0.0,3.0,5.0,6.0,16.0,4.0,6.0,1.0,2.0,,,,,,,85.0,37.0,6.9,17.0,0.150166,0,,3.0,5.0,,,,2.0,,,1.0,,,,,,1.0,,,2.0,,2.0,,,1.0,,,True,,,
12421137,away,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,35.0,20.0,6.0,1.0,0.0,9.0,10.0,11.0,26.0,,6.0,1.0,7.0,,,,,,,77.0,55.0,6.8,22.0,0.0147112,0,,2.0,6.0,,,,3.0,4.0,3.0,4.0,2.0,,,Lawrence Agyekum,,3.0,2.0,,,1.0,,1.0,,,,,,,,
12421137,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,56.0,36.0,4.0,2.0,0.0,13.0,14.0,23.0,43.0,2.0,5.0,2.0,10.0,,,,,,,77.0,69.0,6.8,25.0,0.115552,0,,4.0,6.0,,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,,,,
12421137,away,Cercle Brugge,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,M,10,10,False,14.0,6.0,,,0.0,3.0,3.0,3.0,12.0,3.0,4.0,1.0,,,,,,,,68.0,29.0,6.7,12.0,0.00061505,1,,4.0,7.0,,1.0,,1.0,1.0,,2.0,1.0,0.0243,0.1328,Felipe Augusto,,,,,,1.0,,1.0,,1.0,1.0,,,,,
12421137,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,15.0,8.0,1.0,,0.0,2.0,3.0,6.0,12.0,5.0,6.0,,2.0,,,,,,,90.0,31.0,6.5,19.0,0.209978,1,,3.0,10.0,,1.0,,,,,6.0,1.0,0.1096,0.1294,,,1.0,,,1.0,,1.0,,,5.0,,,,,,
12421137,away,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,True,12.0,7.0,1.0,,0.0,2.0,2.0,5.0,12.0,2.0,2.0,,2.0,,,,,,,45.0,22.0,6.7,12.0,0.00679177,2,,,,,,1.0,,,,5.0,,0.1903,,,,,,1.0,,,,2.0,,,,,,,,
12421137,away,Cercle Brugge,Paris Brunner,paris-brunner,P. Brunner,F,29,185.0,2041,M,1403216,EUR,1139961600,F,13,13,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,5.0,,2.0,,,,,,,22.0,11.0,6.8,1.0,0.0141899,0,,1.0,2.0,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,
12421137,away,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,True,11.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0,,1.0,,1.0,,,,,,,13.0,14.0,6.7,2.0,0.0287425,0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,
12421137,away,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,D,8,8,True,8.0,7.0,,,0.0,1.0,2.0,6.0,6.0,,1.0,,,,,,,,,13.0,12.0,6.3,4.0,0.0116173,0,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,
12421137,away,Cercle Brugge,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,True,4.0,2.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,,,,11.0,7.0,6.5,2.0,0.0256452,1,,1.0,1.0,,,1.0,,,,,,0.0729,,,,,,,,,,1.0,1.0,,,,,,,
12421137,away,Cercle Brugge,Eloy Room,eloy-room,E. Room,G,,188.0,180,M,40859,EUR,602726400,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421137,away,Cercle Brugge,Jonas Lietaert,lietaert-jonas,J. Lietaert,D,76,190.0,52,M,1469335,EUR,1089936000,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Jonas Lietaert,,,,,,,,,,,,,,,,
12421137,away,Cercle Brugge,Malamine Efekele,efekele-malamine,M. Efekele,M,21,180.0,214,M,1385508,EUR,1090195200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421137,away,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
