match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10434134,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,199,M,30143,EUR,587260800,G,1,1,False,50.0,34.0,26.0,10.0,30.0,37.0,4.0,13.0,7.0,2.0,3.0,90.0,58.0,7.4,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434134,home,Başakşehir FK,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,101,M,128440,EUR,609638400,D,80,80,False,53.0,45.0,7.0,7.0,24.0,27.0,23.0,28.0,3.0,,,90.0,68.0,7.7,11.0,0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10434134,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,509,M,839982,EUR,837561600,D,5,5,False,51.0,48.0,4.0,3.0,37.0,39.0,11.0,12.0,6.0,,,90.0,63.0,7.2,5.0,1,,,,1.0,3.0,4.0,9.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
10434134,home,Başakşehir FK,Alexandru Epureanu,alexandru-epureanu,A. Epureanu,D,6,187,54,,18577,EUR,528163200,D,6,6,False,50.0,46.0,5.0,3.0,42.0,43.0,4.0,7.0,4.0,,,80.0,55.0,6.8,4.0,0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10434134,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,136,M,248529,EUR,687052800,D,60,60,False,41.0,36.0,6.0,3.0,25.0,27.0,14.0,21.0,2.0,,,90.0,62.0,7.8,10.0,0,,7.0,3.0,,2.0,,5.0,,,,1.0,,1.0,2.0,2.0,,,4.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
10434134,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,138,M,45377,EUR,672969600,M,8,8,False,25.0,22.0,1.0,1.0,13.0,13.0,9.0,13.0,2.0,,,68.0,33.0,7.4,7.0,2,,1.0,,,,3.0,,1.0,,1.0,1.0,,,,,2.0,,1.0,,3.0,,,,,,2.0,1.0,,,,,,,,,
10434134,home,Başakşehir FK,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,M,55,55,False,30.0,27.0,1.0,,21.0,23.0,6.0,7.0,8.0,,,59.0,41.0,7.0,5.0,1,,,,,1.0,3.0,2.0,,1.0,,2.0,1.0,3.0,,,2.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,
10434134,home,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,False,36.0,33.0,3.0,2.0,19.0,21.0,14.0,16.0,6.0,,,81.0,48.0,6.6,5.0,2,,1.0,,,,2.0,3.0,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,True,1.0,,,,,,,
10434134,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,113,M,96520,EUR,684806400,F,7,7,False,27.0,22.0,2.0,,9.0,11.0,14.0,17.0,6.0,,,69.0,43.0,6.6,8.0,1,,1.0,1.0,3.0,1.0,4.0,5.0,,,,,,1.0,,,1.0,,,,2.0,4.0,,,,,1.0,,,1.0,,,,,,,
10434134,home,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177,287,M,831930,EUR,891388800,F,18,18,False,26.0,20.0,1.0,1.0,7.0,9.0,13.0,17.0,8.0,,,90.0,32.0,8.0,8.0,1,1.0,,,1.0,,2.0,,1.0,,1.0,,,,,,,,2.0,,1.0,,Patryk,Szysz,,,1.0,1.0,,,,,,,,,
