match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside,stat_penaltyConceded,stat_crossNotClaimed,stat_clearanceOffLine
11072739,home,FC Bayern München,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12727,M,yannsommer,16206,EUR,598320000,G,27,27,False,21.0,19.0,4.0,2.0,19.0,20.0,1.0,6.0,2.0,2.0,1.0,2.0,90.0,30.0,6.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072739,home,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10869,M,benpavard21,787505,EUR,827971200,D,5,5,False,58.0,54.0,5.0,4.0,21.0,24.0,34.0,12.0,,,,,90.0,77.0,6.7,9.0,2,33.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11072739,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14151,M,Upamecano,798583,EUR,909446400,D,2,2,False,100.0,91.0,6.0,2.0,51.0,54.0,46.0,14.0,,,,,90.0,109.0,7.5,10.0,1,40.0,4.0,3.0,7.0,6.0,,1.0,,,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
11072739,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32670,M,mdeligt,803031,EUR,934416000,D,4,4,False,94.0,86.0,4.0,1.0,51.0,56.0,39.0,8.0,,,,,90.0,113.0,7.0,11.0,1,35.0,5.0,5.0,11.0,9.0,,2.0,1.0,,4.0,3.0,4.0,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11072739,home,FC Bayern München,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90162,M,JCancelo,138892,EUR,769996800,D,22,22,False,84.0,68.0,8.0,2.0,21.0,24.0,62.0,11.0,,,,,90.0,102.0,7.1,20.0,1,47.0,2.0,3.0,4.0,9.0,2.0,3.0,,,,,,2.0,3.0,,,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,
11072739,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42451,M,Jok_32,259117,EUR,792201600,M,6,6,False,74.0,60.0,4.0,2.0,23.0,23.0,61.0,7.0,,,,,90.0,99.0,7.8,24.0,0,40.0,2.0,,4.0,7.0,,4.0,,,1.0,1.0,,3.0,3.0,,,2.0,1.0,10.0,1.0,,,,2.0,,,1.0,3.0,,,,,,,
11072739,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12146,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,29.0,22.0,1.0,1.0,5.0,8.0,21.0,2.0,,,,,79.0,41.0,6.9,9.0,2,17.0,2.0,5.0,5.0,6.0,,,1.0,,3.0,2.0,2.0,2.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
11072739,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32898,M,KingComan,280441,EUR,834624000,M,11,11,False,30.0,22.0,1.0,,7.0,9.0,28.0,1.0,,,,,64.0,46.0,7.0,14.0,0,19.0,1.0,1.0,3.0,4.0,1.0,2.0,,,1.0,,,1.0,2.0,,,,,7.0,1.0,,,1.0,1.0,,,,4.0,1.0,,,,,,
11072739,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37439,M,esmuellert,35166,EUR,621648000,M,25,25,False,36.0,24.0,,,4.0,5.0,33.0,,,,,,90.0,52.0,6.6,17.0,3,21.0,4.0,4.0,6.0,8.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,,,,4.0,2.0,,,,1.0,,True,2.0,1.0,,,
11072739,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41260,M,LeroySane,293519,EUR,821318400,M,10,10,False,39.0,28.0,,,8.0,10.0,29.0,4.0,,,,,90.0,62.0,7.3,15.0,3,20.0,,1.0,2.0,10.0,,6.0,1.0,,,1.0,,,5.0,,,2.0,1.0,,1.0,,2.0,2.0,2.0,,,,,,,,3.0,,,
