match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_fouls,stat_unsuccessfulTouch,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_lastManTackle,player_sofascoreId
12530678,home,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192.0,577,M,798375,EUR,857001600,G,97,97,False,24.0,8.0,22.0,6.0,0.0,3.0,4.0,5.0,20.0,1.0,1.0,6.0,10.0,1.0,1.0,2.0,4.0,4.0,90.0,35.0,6.7,16.0,0.0241527,0,-0.4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530678,home,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,1101279,EUR,1061510400,D,4,4,False,26.0,19.0,5.0,,0.0,5.0,6.0,14.0,21.0,4.0,6.0,8.0,1.0,,,,,,90.0,42.0,6.8,9.0,0.00682004,1,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0216,0.043,,,,,,,,,,,,,,,,,,
12530678,home,Göztepe,Héliton,heliton,Héliton,D,5,196.0,324,M,922725,EUR,816220800,D,5,5,False,18.0,13.0,4.0,,0.0,11.0,12.0,2.0,6.0,2.0,3.0,7.0,2.0,,,,,,90.0,31.0,7.3,5.0,0.00181139,1,,,,,5.0,5.0,,,1.0,3.0,,,,0.0225,0.0514,1.0,1.0,,,,,,,,,,,,,,,,
12530678,home,Göztepe,Malcom Bokele,malcom-bokele,M. Bokele,D,26,193.0,545,M,1122632,EUR,950313600,D,26,26,False,30.0,21.0,6.0,3.0,0.0,6.0,7.0,15.0,23.0,2.0,3.0,3.0,2.0,,,,,,64.0,39.0,6.7,11.0,0.120758,0,,,,,,2.0,,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
12530678,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,903999,EUR,907977600,M,77,77,False,32.0,26.0,4.0,1.0,0.0,11.0,13.0,18.0,24.0,,5.0,3.0,6.0,,,,,,90.0,74.0,7.3,15.0,0.177028,0,,,,5.0,,11.0,3.0,1.0,,,7.0,4.0,3.0,,,1.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,
12530678,home,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,16,16,False,35.0,33.0,1.0,1.0,0.0,14.0,16.0,19.0,20.0,,3.0,1.0,9.0,,,,,,90.0,50.0,6.9,7.0,0.0371034,1,,,,1.0,2.0,5.0,,1.0,,,,,1.0,0.0217,,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,,,,,,,,,,
12530678,home,Göztepe,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182.0,49,M,257407,EUR,840672000,M,21,21,False,23.0,15.0,6.0,1.0,0.0,3.0,5.0,12.0,20.0,2.0,9.0,3.0,,,,,,,79.0,38.0,6.8,13.0,0.0104411,1,,,,2.0,2.0,5.0,2.0,1.0,1.0,,3.0,1.0,,0.0129,0.0788,,3.0,1.0,,1.0,,,,,,,,,,,,,
12530678,home,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177.0,93,M,43605,EUR,616032000,M,12,12,False,25.0,18.0,5.0,1.0,0.0,7.0,11.0,12.0,20.0,2.0,5.0,1.0,8.0,,,,,,80.0,50.0,6.9,17.0,0.484256,2,,,,6.0,1.0,1.0,1.0,2.0,1.0,,,,,0.1461,0.3432,,,,1.0,,,,,True,1.0,1.0,1.0,,,,,,
12530678,home,Göztepe,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,F,43,43,False,34.0,29.0,,,0.0,9.0,10.0,22.0,29.0,4.0,7.0,1.0,8.0,,,,,,80.0,51.0,7.1,10.0,0.147184,3,,,,5.0,1.0,3.0,1.0,,,,1.0,,,0.104,,,1.0,1.0,2.0,2.0,1.0,3.0,2.0,,,1.0,,1.0,2.0,,,,
12530678,home,Göztepe,Emersonn,emersonn,Emersonn,F,20,186.0,559,M,1128844,EUR,1089936000,F,19,19,False,11.0,6.0,,,0.0,,,6.0,11.0,4.0,8.0,,3.0,,,,,,60.0,22.0,7.2,10.0,0.0123089,3,,Emersonn,,,5.0,8.0,1.0,3.0,1.0,,2.0,2.0,1.0,0.1591,0.0846,,,2.0,,,,,,,,2.0,,,1.0,,,,
12530678,home,Göztepe,Rômulo,romulo,Rômulo,F,40,193.0,3722,M,1133743,EUR,1013126400,F,79,79,False,22.0,15.0,,,0.0,,,16.0,23.0,5.0,10.0,,1.0,,,,,,90.0,36.0,6.5,13.0,0.247937,2,,Rômulo,,1.0,3.0,6.0,,1.0,1.0,,,,,0.2376,0.3131,1.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,,1.0,,,,1.0,,,,
12530678,home,Göztepe,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,9,9,True,6.0,3.0,,,0.0,1.0,1.0,2.0,6.0,1.0,3.0,,1.0,,,,,,30.0,13.0,7.0,8.0,0.0368565,1,,,,1.0,2.0,2.0,,2.0,1.0,,,,,0.065,0.3542,,,2.0,,,,2.0,,,,,,,1.0,1.0,,,
12530678,home,Göztepe,Lasse Nielsen,lasse-nielsen,L. Nielsen,D,4,185.0,71,M,21547,EUR,568598400,D,24,24,True,13.0,12.0,3.0,3.0,0.0,5.0,5.0,7.0,9.0,,1.0,2.0,1.0,,,,,,26.0,19.0,6.7,3.0,0.00760021,0,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12530678,home,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184.0,3548,M,1170954,EUR,1084233600,M,6,6,True,5.0,4.0,,,0.0,,,5.0,7.0,1.0,4.0,,,,,,,,11.0,11.0,6.6,3.0,0.00570819,1,,,,2.0,1.0,2.0,1.0,,,,1.0,1.0,,0.039,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,
12530678,home,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,D,30,30,True,5.0,3.0,1.0,1.0,0.0,,,4.0,6.0,,,,1.0,,,,,,10.0,9.0,7.0,2.0,0.128182,0,,,,1.0,,3.0,,,,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,
12530678,home,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178.0,1417,M,1154637,EUR,1051660800,M,7,7,True,5.0,3.0,,,0.0,,,4.0,6.0,1.0,2.0,,1.0,,,,,,10.0,8.0,6.5,4.0,0.0116929,0,,Kuryu Matsuki,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12530678,home,Göztepe,Emircan Secgin,emircan-secgin,E. Secgin,G,,192.0,20,M,997159,EUR,1017792000,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
