match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalContest,captain,stat_goalAssist,stat_accurateCross,stat_wonContest,player_firstName,player_lastName,stat_interceptionWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_totalOffside,stat_hitWoodwork
11407484,home,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,188.0,146,M,26965,EUR,552268800,G,56,56,False,31.0,22.0,13.0,4.0,19.0,21.0,3.0,11.0,1.0,1.0,1.0,5.0,2.0,3.0,90.0,39.0,6.5,10.0,0.0141035,0,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407484,home,Salernitana,Matteo Lovato,lovato-matteo,M. Lovato,D,188.0,274,M,982601,EUR,950486400,D,66,66,False,9.0,8.0,,,6.0,7.0,2.0,2.0,,1.0,,2.0,,,35.0,12.0,5.8,1.0,0.00285194,0,,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407484,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189.0,301,M,224456,EUR,710121600,D,23,23,False,44.0,34.0,7.0,,24.0,27.0,10.0,17.0,,2.0,,6.0,,,90.0,59.0,6.7,10.0,0.00333024,0,,23,,11.0,3.0,7.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11407484,home,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,185.0,996,M,965014,EUR,1014163200,D,98,98,False,58.0,45.0,7.0,3.0,35.0,41.0,10.0,17.0,,4.0,1.0,6.0,,,90.0,72.0,6.4,15.0,0.00860874,2,,5,1.0,10.0,3.0,4.0,,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0906,,,,,,,,,,,,,,,,
11407484,home,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,183.0,1368,M,377512,EUR,806803200,M,30,30,False,14.0,9.0,,,5.0,7.0,4.0,8.0,1.0,6.0,1.0,1.0,,,45.0,23.0,6.0,8.0,0.00136163,0,,30,1.0,,,,,,,,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
11407484,home,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,180.0,936,M,27982,EUR,541468800,M,87,87,False,21.0,18.0,3.0,2.0,6.0,6.0,15.0,26.0,11.0,2.0,2.0,3.0,,,81.0,38.0,7.2,13.0,0.15883,1,,87,,3.0,,,,,4.0,,,2.0,,,,,1.0,2.0,0.0267,1.0,True,1.0,3.0,1.0,,,,,,,,,,,
11407484,home,Salernitana,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,181.0,801,M,1064080,EUR,1043798400,M,99,99,False,21.0,18.0,1.0,1.0,7.0,8.0,11.0,14.0,1.0,,,4.0,,,64.0,26.0,6.6,6.0,0.0209276,0,,20,,4.0,,2.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11407484,home,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,183.0,2761,M,804621,EUR,829094400,M,18,18,False,31.0,27.0,1.0,1.0,14.0,16.0,13.0,15.0,,5.0,1.0,4.0,,,90.0,41.0,6.7,6.0,0.0077816,0,,29,1.0,10.0,,4.0,3.0,,,4.0,,2.0,2.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,
11407484,home,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,178.0,1470,M,897594,EUR,944784000,M,3,3,False,37.0,32.0,3.0,2.0,20.0,22.0,12.0,17.0,2.0,3.0,,3.0,,,90.0,56.0,6.7,12.0,0.0246712,1,,12,,2.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,1.0,0.028,1.0,,,,1.0,,,2.0,,,,,,,,
11407484,home,Salernitana,Chukwubuikem Ikwuemesi,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,195.0,414,M,1143547,EUR,996969600,F,22,22,False,4.0,4.0,,,,,4.0,4.0,,2.0,,2.0,,,64.0,14.0,6.9,3.0,0.00191367,1,,19,1.0,3.0,,,,,,,,2.0,1.0,,,,,3.0,0.1484,1.0,,,,1.0,,,1.0,1.0,0.0322,,,,,,
11407484,home,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,180.0,11046,M,960080,EUR,848102400,F,10,10,False,16.0,15.0,1.0,1.0,7.0,7.0,8.0,10.0,1.0,11.0,1.0,4.0,,,90.0,29.0,6.5,6.0,0.214331,2,,19,3.0,4.0,,1.0,,,1.0,,,2.0,3.0,1.0,,1.0,1.0,,0.1099,4.0,,,,1.0,,,,,,boulaye_dia,,,,,
