match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_dispossessed,stat_interceptionWon,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside
10382208,home,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,2,178,84,M,797688,EUR,891302400,D,2,2,True,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,12.0,3.0,6.5,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,2.0,,,,,,,2.0,,,,,,,,1.0,2.0,,2.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,Barry,Lauwers,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Flip Klomp,klomp-flip,F. Klomp,D,7,185,11,M,1155369,EUR,1003363200,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,Flip Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175,120,M,163539,EUR,628819200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170,1226,M,544532,EUR,870048000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,Henk,Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,home,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180,38,M,1084535,EUR,943660800,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,Achraf Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,16.0,13.0,7.0,4.0,11.0,11.0,2.0,5.0,,,,2.0,,1.0,,90.0,19.0,6.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,64.0,57.0,13.0,10.0,23.0,26.0,35.0,47.0,1.0,3.0,2.0,4.0,,,,90.0,92.0,7.1,18.0,0,,,1.0,3.0,,,,,,,2.0,2.0,1.0,,2.0,9.0,,,1.0,,,1.0,,,,,,,
10382208,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,46,46,False,78.0,69.0,11.0,6.0,44.0,47.0,25.0,31.0,1.0,2.0,3.0,6.0,,,,73.0,86.0,6.8,10.0,0,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,
10382208,away,AZ Alkmaar,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,95.0,82.0,11.0,7.0,46.0,51.0,36.0,44.0,5.0,6.0,2.0,10.0,,,,90.0,106.0,7.5,14.0,2,,,2.0,2.0,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
10382208,away,AZ Alkmaar,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,64.0,53.0,7.0,2.0,19.0,24.0,34.0,44.0,3.0,6.0,1.0,8.0,,,,90.0,95.0,7.2,21.0,1,Milos,Kerkez,1.0,2.0,,,,1.0,,1.0,2.0,2.0,5.0,1.0,1.0,4.0,,,,,,,,,,,,miloskerkez,1.0
10382208,away,AZ Alkmaar,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,57.0,52.0,7.0,5.0,26.0,28.0,26.0,29.0,,6.0,,10.0,,,,90.0,71.0,6.9,10.0,1,,,4.0,7.0,,,,,,,3.0,,3.0,1.0,2.0,,1.0,,1.0,,,,,,2.0,2.0,1.0,tijjanireijnders,
10382208,away,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,100.0,85.0,18.0,9.0,28.0,29.0,57.0,71.0,1.0,6.0,1.0,11.0,,,,90.0,106.0,7.2,15.0,0,,,,,,,,,,,1.0,1.0,,4.0,,,,,1.0,True,,,,,,,,,
10382208,away,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,34.0,26.0,1.0,1.0,12.0,14.0,14.0,20.0,2.0,8.0,1.0,1.0,,,,90.0,59.0,7.4,17.0,5,,,4.0,8.0,,1.0,2.0,2.0,1.0,,1.0,,5.0,3.0,1.0,,,1.0,2.0,,,,1.0,,5.0,2.0,1.0,,
10382208,away,AZ Alkmaar,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1275,M,834597,EUR,901324800,M,11,11,False,20.0,18.0,1.0,1.0,4.0,4.0,17.0,21.0,,,,2.0,,,,90.0,29.0,7.1,8.0,0,,,1.0,2.0,,,,,,,,,2.0,,,5.0,,,2.0,,,3.0,1.0,,1.0,,,,
10382208,away,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,M,19,19,False,26.0,19.0,1.0,1.0,7.0,7.0,12.0,21.0,,4.0,,5.0,,,,63.0,43.0,6.3,15.0,0,,,,5.0,,,,,,,1.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,3.0,1.0,,,
10382208,away,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,32.0,19.0,5.0,3.0,6.0,9.0,13.0,23.0,8.0,10.0,,4.0,,,,90.0,56.0,6.3,26.0,3,,,5.0,16.0,1.0,1.0,2.0,,,,,,4.0,1.0,1.0,,7.0,,1.0,,,,,,3.0,1.0,1.0,vangelis_pavlidis,
10382208,away,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,True,29.0,26.0,3.0,2.0,8.0,10.0,18.0,19.0,1.0,1.0,1.0,2.0,,,,27.0,32.0,6.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,13.0,11.0,,,,,11.0,14.0,,2.0,,1.0,,,,17.0,17.0,6.9,3.0,1,Mayckel Lahdo,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,2.0,2.0,,,
10382208,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,Zico Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Fedde de Jong,fedde-de-jong,F. d. Jong,M,22,185,110,M,1012924,EUR,1055462400,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,Fedde,de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382208,away,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
