match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_punches,player_sofascoreId,stat_goals,stat_penaltyWon,stat_penaltyMiss
14573079,home,Aberdeen,Dimitar Mitov,dimitar-mitov,D. Mitov,G,1,188.0,407,M,802859,EUR,853891200,G,1,1,False,28.0,15.0,18.0,5.0,0.0,10.0,11.0,5.0,17.0,8.0,2.0,4.0,1.0,1.0,5.0,90.0,40.0,7.3,13.0,0.00527478,6.662557666646,2.0,-1.26,0.105,0.8106,0,1.2719,0.06,0.03,0.26,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573079,home,Aberdeen,Nicky Devlin,nicky-devlin,N. Devlin,D,2,183.0,71,M,790567,EUR,750816000,D,2,2,False,22.0,19.0,1.0,1.0,0.0,15.0,15.0,4.0,7.0,2.0,,,,,,78.0,36.0,5.6,4.0,0.00106881,33.384060242413,4.0,17.64,19.635,,1,,-0.03,0.07,-0.73,,True,1.0,1.0,5.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0911,-0.46,,,,,,,,,,,,,,,,,,,,,,
14573079,home,Aberdeen,Jack Milne,jack-milne,J. Milne,D,22,192.0,61,M,1129179,EUR,1044835200,D,22,22,False,35.0,29.0,5.0,2.0,0.0,20.0,23.0,9.0,12.0,2.0,,,,,,90.0,55.0,7.8,8.0,0.00454972,43.573311597336,6.0,26.145,16.17,,1,,0.08,0.02,0.83,,,,,2.0,4.0,,,8.0,1.0,3.0,3.0,,,,1.0,0.0479,0.02,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14573079,home,Aberdeen,Mats Knoester,knoester-mats,M. Knoester,D,5,184.0,112,M,795251,EUR,911433600,D,5,5,False,34.0,23.0,8.0,1.0,0.0,17.0,22.0,6.0,12.0,1.0,,,,,,78.0,44.0,6.0,11.0,0.0028294,38.138785927439,6.0,-8.505,4.83,,1,,-0.01,0.0,-0.03,,,,3.0,2.0,4.0,,,4.0,,1.0,1.0,,,,2.0,0.0537,-0.14,1.0,,,,1.0,,,,1.0,0.1407,,,,,,,,,,,,
14573079,home,Aberdeen,Dylan Lobban,dylan-lobban,D. Lobban,M,38,,23,M,1149939,EUR,1125014400,M,38,38,False,19.0,17.0,2.0,2.0,0.0,9.0,10.0,8.0,9.0,2.0,,,,,,90.0,45.0,6.6,7.0,0.0562807,48.327962000214,8.0,30.975,7.77,,1,,0.05,0.02,-0.04,,,2.0,,4.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,,,2.0,1.0,0.0652,-0.02,,1.0,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
14573079,home,Aberdeen,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,24,181.0,1387,M,962877,EUR,1026691200,M,7,7,False,43.0,30.0,5.0,1.0,0.0,10.0,14.0,20.0,29.0,10.0,,,,,,90.0,67.0,6.7,25.0,0.0460767,116.78038584334,15.0,39.585,19.215,,1,,0.26,0.28,-0.07,,,5.0,1.0,7.0,6.0,1.0,1.0,,2.0,4.0,3.0,,,1.0,2.0,0.1275,-0.4,,2.0,,,,2.0,,,,,,2.0,,1.0,,,,,,,,
14573079,home,Aberdeen,Stuart Armstrong,stuart-armstrong,S. Armstrong,M,16,183.0,282,M,117083,EUR,701913600,M,16,16,False,38.0,34.0,,,0.0,10.0,10.0,24.0,28.0,4.0,,,,,,78.0,58.0,7.4,14.0,0.476768,109.35033853,13.0,47.04,23.625,,0,,0.73,0.15,-0.18,,,9.0,,4.0,4.0,1.0,,1.0,,2.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,2.0,,,,,3.0,1.0,1.0,4.0,1.0,1.0,,,,,,
14573079,home,Aberdeen,Alexander Jensen,alexander-jensen,A. Jensen,D,28,180.0,99,M,1017655,EUR,998611200,M,28,28,False,39.0,34.0,2.0,1.0,0.0,17.0,18.0,17.0,21.0,6.0,,,,,,90.0,55.0,6.6,9.0,0.16963,90.555689882899,16.0,3.465,10.395,,0,,0.23,0.04,-0.07,,,2.0,2.0,7.0,5.0,1.0,,,,,,,,2.0,6.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
14573079,home,Aberdeen,Topi Keskinen,topi-keskinen,T. Keskinen,M,81,180.0,414,M,1025669,EUR,1046995200,F,81,81,False,15.0,11.0,1.0,1.0,0.0,7.0,8.0,4.0,7.0,4.0,,,,,,65.0,25.0,6.5,5.0,0.011697,29.865585721472,4.0,15.225,7.56,,0,,0.04,0.1,-0.02,,,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,
14573079,home,Aberdeen,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179.0,1273,M,834597,EUR,901324800,F,17,17,False,26.0,18.0,2.0,1.0,0.0,5.0,7.0,13.0,19.0,8.0,,,,,,90.0,42.0,6.7,16.0,0.0259699,156.437687683,16.0,29.61,14.805,,2,,0.01,0.22,-0.1,,,5.0,,4.0,4.0,3.0,1.0,,,1.0,,,,1.0,,0.0657,-0.2,,2.0,2.0,1.0,,2.0,,,,,,1.0,,,,2.0,,,,,,
