match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_wonTackle,stat_totalCross,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_goals,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed
12624934,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,36.0,26.0,22.0,12.0,0.0,18.0,19.0,8.0,17.0,7.0,2.0,5.0,90.0,43.0,8.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,25.0,19.0,8.0,4.0,0.0,12.0,15.0,7.0,10.0,5.0,,,90.0,39.0,7.0,10.0,0,True,1.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,16.0,12.0,4.0,1.0,0.0,9.0,10.0,3.0,6.0,6.0,,,90.0,27.0,6.9,6.0,1,,1.0,1.0,3.0,3.0,,5.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,False,51.0,42.0,6.0,2.0,0.0,32.0,33.0,10.0,18.0,4.0,,,90.0,65.0,7.4,9.0,0,,,1.0,2.0,8.0,2.0,5.0,,,5.0,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,M,22,22,False,28.0,21.0,3.0,1.0,0.0,7.0,7.0,14.0,22.0,1.0,,,90.0,53.0,6.6,12.0,0,,,,6.0,2.0,4.0,4.0,,,2.0,2.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,26.0,21.0,,,0.0,5.0,6.0,16.0,20.0,3.0,,,74.0,37.0,6.4,7.0,0,,1.0,,10.0,4.0,6.0,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,358890,EUR,835401600,M,20,20,False,59.0,45.0,7.0,2.0,0.0,24.0,25.0,21.0,36.0,9.0,,,90.0,79.0,7.4,19.0,0,,,2.0,4.0,8.0,1.0,4.0,,1.0,6.0,2.0,2.0,1.0,,,,,5.0,2.0,2.0,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,M,25,25,False,34.0,28.0,,,0.0,15.0,17.0,13.0,20.0,3.0,,,90.0,78.0,7.5,16.0,1,,,,12.0,12.0,9.0,2.0,,2.0,10.0,6.0,2.0,1.0,2.0,2.0,,,9.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12624934,home,Al-Fayha,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400,F,8,8,False,36.0,27.0,4.0,2.0,0.0,6.0,9.0,21.0,29.0,6.0,,,88.0,48.0,7.5,14.0,1,,1.0,,5.0,3.0,1.0,,,,1.0,,1.0,2.0,2.0,2.0,,,,2.0,1.0,1.0,,Alejandro,Pozuelo,1.0,,,,,,,,,,
12624934,home,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,20.0,15.0,1.0,1.0,0.0,5.0,5.0,10.0,15.0,5.0,,,90.0,42.0,7.2,15.0,2,,7.0,3.0,13.0,11.0,1.0,,,,4.0,6.0,1.0,3.0,4.0,3.0,,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,,,,,
12624934,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,F,10,10,False,31.0,26.0,1.0,1.0,1.0,9.0,9.0,17.0,23.0,4.0,,,89.0,55.0,6.9,19.0,2,,,,8.0,6.0,1.0,,,,3.0,5.0,2.0,1.0,7.0,3.0,,,3.0,1.0,1.0,,,,,,2.0,fashionjr10,,,,,,,,
12624934,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,True,9.0,7.0,1.0,1.0,0.0,6.0,7.0,1.0,2.0,1.0,,,16.0,11.0,6.5,3.0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,True,3.0,1.0,,,0.0,,2.0,1.0,1.0,,,,9.0,6.0,6.6,3.0,0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,741,M,809220,EUR,865468800,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Mohammed Al Dowaish,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400,D,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mohammed Al Dowaish,,,,,,,,,,,,
12624934,home,Al-Fayha,Ali Al Hussain,ali-al-hussain,A. A. Hussain,M,6,170.0,11,M,1916420,EUR,1117843200,F,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Ali Al Hussain,,,,,,,,,,,,
12624934,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624934,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624934,away,Al-Kholood,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,13.0,9.0,6.0,2.0,0.0,8.0,11.0,1.0,2.0,6.0,1.0,2.0,90.0,19.0,6.5,4.0,0,True,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,
12624934,away,Al-Kholood,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,False,38.0,32.0,3.0,1.0,0.0,19.0,21.0,13.0,17.0,8.0,,,90.0,78.0,6.8,15.0,0,,,,5.0,7.0,1.0,1.0,,5.0,2.0,2.0,,,7.0,3.0,,2.0,1.0,,,,,Abdullah Al-Hawsawi,,,,,,,,,,,,
12624934,away,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600,D,5,5,False,58.0,41.0,23.0,12.0,0.0,24.0,28.0,17.0,30.0,2.0,,,90.0,75.0,7.4,18.0,2,,3.0,7.0,4.0,9.0,,7.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,
12624934,away,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600,D,23,23,False,40.0,38.0,1.0,,0.0,25.0,25.0,13.0,15.0,9.0,,,90.0,51.0,7.1,3.0,0,,,1.0,,6.0,,4.0,,,4.0,1.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,
12624934,away,Al-Kholood,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,27,27,False,45.0,34.0,5.0,1.0,0.0,16.0,19.0,18.0,29.0,1.0,,,82.0,70.0,6.8,19.0,0,,,,3.0,4.0,2.0,1.0,,5.0,4.0,3.0,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,
