match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_totalOffside
10407175,home,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,195,M,1004222,EUR,982454400,F,17,17,True,12.0,7.0,,,1.0,1.0,6.0,11.0,1.0,,,45.0,25.0,6.7,13.0,0,Osher,Davida,,,1.0,3.0,3.0,,1.0,1.0,,,,2.0,,1.0,,,5.0,,,,,1.0,,,1.0,,,,,
10407175,home,Standard Liège,Nicolas Raskin,nicolas-raskin,N. Raskin,M,43,179,1733,M,889378,EUR,982886400,M,26,26,True,32.0,30.0,5.0,4.0,14.0,15.0,16.0,17.0,1.0,,,45.0,42.0,7.0,4.0,0,,,,,1.0,4.0,4.0,1.0,1.0,4.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,
10407175,home,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,15.0,12.0,3.0,,4.0,6.0,8.0,9.0,6.0,,,30.0,30.0,6.4,5.0,1,,,,,1.0,6.0,3.0,3.0,1.0,3.0,2.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,
10407175,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,586,M,1127335,EUR,1106524800,M,61,61,True,12.0,10.0,2.0,2.0,3.0,3.0,7.0,9.0,1.0,,,30.0,25.0,6.7,7.0,0,Cihan Canak,,,,1.0,4.0,5.0,,2.0,2.0,2.0,1.0,,2.0,,,,,3.0,,,,,2.0,,,1.0,,,,,
10407175,home,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,100,M,795056,EUR,919296000,M,21,21,True,5.0,5.0,,,,,5.0,5.0,1.0,,,10.0,8.0,6.5,1.0,0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
10407175,home,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407175,home,Standard Liège,John Nekadio,john-nekadio,J. Nekadio,D,3,194,68,M,1046475,EUR,1010275200,D,29,29,True,,,,,,,,,,,,,,,,0,John,Nekadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407175,away,KV Oostende,Guillaume Hubert,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,False,26.0,22.0,10.0,6.0,20.0,22.0,2.0,4.0,9.0,1.0,4.0,90.0,37.0,7.1,4.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,
10407175,away,KV Oostende,Fanos Katelaris,fanos-katelaris,F. Katelaris,D,23,186,70,M,282129,EUR,841017600,D,5,5,False,61.0,50.0,12.0,8.0,32.0,35.0,18.0,26.0,10.0,,,90.0,70.0,7.0,12.0,0,,,,,2.0,4.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,3.0,,2.0,,,,,,,,,,,,,,
10407175,away,KV Oostende,Anton Tanghe,tanghe-anton,A. Tanghe,D,3,194,71,M,1005175,EUR,917481600,D,33,33,False,43.0,38.0,9.0,7.0,26.0,29.0,12.0,14.0,6.0,,,90.0,52.0,7.1,5.0,0,,,,,1.0,5.0,4.0,,,2.0,2.0,4.0,1.0,,,1.0,1.0,3.0,,True,,,,,,,1.0,,,,,
10407175,away,KV Oostende,Osaze Urhoghide,osaze-urhoghide,O. Urhoghide,D,3,188,129,M,915129,EUR,962668800,D,2,2,False,41.0,38.0,3.0,2.0,25.0,26.0,13.0,15.0,6.0,,,90.0,61.0,6.8,8.0,1,,,,,,5.0,3.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,,,,,,,,,,,,,
10407175,away,KV Oostende,Tatsuhiro Sakamoto,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,978,M,978927,EUR,845942400,M,18,18,False,38.0,30.0,7.0,3.0,9.0,10.0,23.0,33.0,2.0,,,90.0,77.0,7.3,19.0,2,,,5.0,2.0,,6.0,9.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,3.0,,,3.0,,1.0,1.0,,3.0,1.0,,,,
10407175,away,KV Oostende,Alfons Amade,alfons-amade,A. Amade,M,14,172,403,M,836701,EUR,942364800,M,23,23,False,45.0,40.0,1.0,1.0,19.0,21.0,21.0,24.0,4.0,,,90.0,59.0,7.1,7.0,0,,,,,,3.0,7.0,2.0,,7.0,5.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,
10407175,away,KV Oostende,Kenny Rocha Santos,kenny-rocha-santos,K. R. Santos,M,10,174,107,M,867520,EUR,946857600,M,10,10,False,35.0,31.0,9.0,5.0,16.0,16.0,15.0,19.0,3.0,,,75.0,48.0,6.9,7.0,0,,,,,,2.0,5.0,,1.0,3.0,,,,1.0,,2.0,,1.0,,,,1.0,,,,,2.0,,,,,
10407175,away,KV Oostende,Alessandro Albanese,alessandro-albanese,A. Albanese,M,10,174,55,M,867257,EUR,947635200,M,99,99,False,39.0,28.0,5.0,4.0,9.0,13.0,19.0,26.0,3.0,,,82.0,75.0,7.2,19.0,3,,,,,,5.0,9.0,1.0,8.0,4.0,2.0,,,,1.0,,,,3.0,,,,,4.0,,2.0,1.0,,,,,1.0
10407175,away,KV Oostende,Thierry Ambrose,thierry-ambrose,T. Ambrose,F,68,178,425,M,356024,EUR,859507200,F,68,68,False,38.0,30.0,2.0,2.0,1.0,1.0,29.0,39.0,3.0,,,90.0,69.0,7.3,23.0,4,,,2.0,,1.0,9.0,11.0,,7.0,1.0,,,3.0,6.0,2.0,,,,4.0,,1.0,4.0,,5.0,1.0,1.0,2.0,1.0,,,,
10407175,away,KV Oostende,Fraser Hornby,fraser-hornby,F. Hornby,F,9,195,394,M,914877,EUR,937180800,F,9,9,False,24.0,21.0,,,11.0,11.0,10.0,14.0,3.0,,,82.0,37.0,7.2,12.0,3,,,1.0,,2.0,6.0,3.0,,,,,,3.0,4.0,1.0,,,1.0,3.0,,1.0,3.0,,,,1.0,,1.0,,1.0,,
10407175,away,KV Oostende,Nick Bätzner,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,F,34,34,False,43.0,39.0,1.0,1.0,14.0,15.0,25.0,30.0,8.0,,,82.0,57.0,6.7,12.0,0,,,2.0,,1.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,1.0,,1.0,,,,,,,,
10407175,away,KV Oostende,David Atanga,david-atanga,D. Atanga,F,17,176,143,M,786187,EUR,851472000,F,77,77,True,9.0,9.0,1.0,1.0,2.0,2.0,7.0,8.0,,,,15.0,13.0,6.4,1.0,1,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,
10407175,away,KV Oostende,Théo Ndicka Matam,theo-ndicka-matam,T. N. Matam,D,,169,57,M,963070,EUR,956188800,D,7,7,True,2.0,2.0,,,,,3.0,3.0,1.0,,,8.0,6.0,6.4,1.0,0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10407175,away,KV Oostende,Mohamed Berte,mohamed-berte,M. Berte,F,90,175,99,M,1122525,EUR,1017014400,F,90,90,True,6.0,4.0,,,,,4.0,6.0,,,,8.0,8.0,6.7,3.0,0,Mohamed Berte,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
10407175,away,KV Oostende,Andy Musaev,andy-musayev,A. Musaev,F,33,182,22,M,1390664,EUR,1054425600,F,20,20,True,10.0,8.0,,,3.0,3.0,5.0,7.0,,,,8.0,11.0,6.6,3.0,0,Andy,Musaev,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10407175,away,KV Oostende,Dillon Phillips,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407175,away,KV Oostende,Zech Medley,zech-medley,Z. Medley,D,3,195,94,M,960257,EUR,963100800,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407175,away,KV Oostende,Sieben Dewaele,dewaele-sieben,S. Dewaele,M,18,180,72,M,901895,EUR,917913600,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
