match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_fouls,captain,stat_challengeLost,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,player_sofascoreId
13468481,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,43.0,27.0,24.0,8.0,0.0,21.0,26.0,6.0,17.0,1.0,1.0,2.0,12.0,1.0,1.0,3.0,4.0,1.0,1.0,90.0,59.0,7.3,17.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13468481,home,Al-Okhdood,Damion Lowe,,,damion-lowe,D. Lowe,D,,190.0,195,M,539948,EUR,736560000,D,17,17,False,37.0,31.0,6.0,2.0,0.0,23.0,23.0,8.0,14.0,5.0,,11.0,2.0,2.0,,,,,,90.0,57.0,6.9,7.0,,1,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
13468481,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,39.0,37.0,3.0,2.0,0.0,26.0,26.0,11.0,13.0,3.0,,,3.0,,,,,,,90.0,45.0,7.1,3.0,,1,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,
13468481,home,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,41.0,34.0,6.0,2.0,0.0,16.0,19.0,19.0,24.0,3.0,1.0,1.0,3.0,,,,,,,90.0,57.0,6.8,11.0,1.0,1,2.0,2.0,6.0,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,
13468481,home,Al-Okhdood,Ghassan Hawsawi,Ghassan,,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,M,87,87,False,28.0,25.0,2.0,1.0,0.0,15.0,16.0,10.0,13.0,3.0,,2.0,3.0,1.0,,,,,,76.0,49.0,7.0,9.0,,0,,,,,,2.0,2.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,
13468481,home,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,47.0,46.0,2.0,1.0,0.0,25.0,25.0,22.0,23.0,6.0,,,9.0,4.0,,,,,,90.0,65.0,7.5,3.0,2.0,2,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,
13468481,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,42.0,37.0,2.0,2.0,0.0,24.0,25.0,16.0,24.0,9.0,,3.0,7.0,3.0,,,,,,90.0,71.0,7.7,12.0,2.0,0,,1.0,6.0,,1.0,1.0,4.0,2.0,,1.0,4.0,,1.0,,7.0,3.0,2.0,,,1.0,,,,,,
13468481,home,Al-Okhdood,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,2,2,False,17.0,9.0,2.0,,0.0,6.0,7.0,4.0,13.0,1.0,,,2.0,,,,,,,45.0,35.0,6.5,14.0,,0,1.0,,2.0,,,1.0,,,,1.0,1.0,,,,3.0,1.0,1.0,,,1.0,,,,,,
13468481,home,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,F,13,13,False,22.0,13.0,4.0,2.0,0.0,2.0,2.0,12.0,21.0,4.0,,,3.0,,,,,,,87.0,33.0,6.9,14.0,,0,1.0,1.0,2.0,,,1.0,1.0,1.0,,4.0,,,,,1.0,1.0,3.0,,,2.0,1.0,,,,,
13468481,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,F,10,10,False,29.0,23.0,3.0,2.0,0.0,10.0,11.0,13.0,19.0,5.0,1.0,1.0,3.0,3.0,,,,,,90.0,52.0,8.0,12.0,1.0,6,2.0,,6.0,1.0,,,,,,2.0,1.0,,,1.0,1.0,,4.0,2.0,3.0,2.0,,1.0,1.0,1.0,,
13468481,home,Al-Okhdood,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,1434209,EUR,1051315200,F,26,26,False,13.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,9.0,,,,1.0,,,,,,,45.0,17.0,6.4,7.0,,0,1.0,,3.0,,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,
13468481,home,Al-Okhdood,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,True,25.0,24.0,,,0.0,9.0,9.0,15.0,19.0,2.0,,,3.0,,,,,,,45.0,31.0,7.0,4.0,1.0,0,,,,,,,1.0,1.0,,,,,,,3.0,,1.0,,,1.0,,,,,,
13468481,home,Al-Okhdood,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,44.0,11.0,6.8,3.0,,2,2.0,,5.0,1.0,,,,,,,2.0,,,1.0,,,,,1.0,,,1.0,,1.0,,
13468481,home,Al-Okhdood,Pato,,,pato,Pato,F,9,170.0,77,M,219008,EUR,685929600,F,7,7,True,4.0,4.0,,,1.0,,,4.0,4.0,1.0,1.0,,,1.0,,,,,,14.0,6.0,7.0,,1.0,1,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
13468481,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,17.0,6.0,6.5,3.0,,0,,,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
13468481,home,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13468481,home,Al-Okhdood,Rakan Najjar,,,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13468481,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13468481,home,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13468481,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13468481,away,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,False,27.0,23.0,8.0,4.0,0.0,21.0,22.0,2.0,5.0,1.0,,,7.0,,,3.0,3.0,,,90.0,35.0,7.0,4.0,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13468481,away,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,False,18.0,11.0,2.0,1.0,0.0,7.0,11.0,4.0,8.0,5.0,,2.0,7.0,2.0,,,,,,72.0,40.0,7.0,13.0,,1,,2.0,5.0,,,2.0,1.0,1.0,,1.0,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,1.0,
13468481,away,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,50.0,41.0,7.0,,0.0,31.0,31.0,10.0,19.0,6.0,,2.0,4.0,1.0,,,,,,90.0,64.0,7.0,9.0,,2,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,merihdemiral
13468481,away,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,66.0,57.0,9.0,2.0,0.0,43.0,45.0,14.0,21.0,4.0,1.0,5.0,5.0,,,,,,,90.0,85.0,7.5,11.0,1.0,0,3.0,2.0,5.0,,2.0,4.0,2.0,2.0,,1.0,2.0,,,,,,1.0,,,,,,,,,
13468481,away,Al-Ahli,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184.0,819,M,1162305,EUR,1078790400,D,32,32,False,9.0,8.0,,,0.0,3.0,4.0,5.0,5.0,,,3.0,1.0,,,,,,,45.0,13.0,6.5,1.0,,0,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,
13468481,away,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,26.0,20.0,2.0,2.0,0.0,6.0,6.0,15.0,26.0,3.0,,,4.0,1.0,,,,,,89.0,43.0,6.8,14.0,2.0,1,1.0,,6.0,,,,,,,1.0,2.0,,1.0,1.0,6.0,1.0,3.0,,1.0,2.0,,1.0,,,,RMahrez
