match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,confirmed,from
13468481,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
13468481,,,,,90,14.0,,1,,,substitution,123706835.0,False,True,regular,,,,,,,,
13468481,,2.0,1.0,,90,9.0,,1,,,goal,260874149.0,,True,regular,359650.0,Saviour Godwin,,,,,,
13468481,,,,,90,7.0,,1,,,card,122834770.0,,False,yellow,359226.0,Franck Kessié,Franck Kessié,Argument,False,,,
13468481,,,,,90,6.0,,1,,,card,122834742.0,,True,yellow,989766.0,Saleh Al Abbas,Saleh Al Abbas,,False,,,
13468481,,1.0,1.0,,90,5.0,,1,,,goal,260854064.0,,True,regular,989766.0,Saleh Al Abbas,,,,,,
13468481,,,,,90,4.0,,1,,,substitution,123706731.0,False,False,regular,,,,,,,,
13468481,,,,,90,4.0,,1,,,card,122834693.0,,True,yellow,552678.0,Mohammed Petros,Petros,Argument,False,,,
13468481,,,,,90,3.0,,1,,,card,122834535.0,,False,yellow,1429251.0,Rayan Hamed,Rayan Hamed,Foul,False,,,
13468481,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,8.0,,
13468481,,,,,87,,,4,,,substitution,123706665.0,False,True,regular,,,,,,,,
13468481,,,,,84,,,7,,,card,122833880.0,,True,yellow,972585.0,Juan Pedroza,Juan Pedroza,Foul,False,,,
13468481,,,,,76,,,15,,,substitution,123706567.0,False,True,regular,,,,,,,,
13468481,,,,,72,,,19,,,substitution,123706511.0,True,False,injury,,,,,,,,
13468481,,,,,71,,,20,,,card,122832450.0,,True,yellow,118368.0,Knowledge Musona,Knowledge Musona,,False,,,
13468481,,,,,64,,,27,,,substitution,123706451.0,False,False,regular,,,,,,,,
13468481,,,,,64,,,27,,,substitution,123706450.0,False,False,regular,,,,,,,,
13468481,,,,,59,,,32,,,card,122830970.0,,False,yellow,917035.0,Ali Majrashi,Ali Majrashi,Foul,False,,,
13468481,,,,,52,,,39,,,card,122829972.0,,True,yellow,861003.0,Paulo Vítor,Paulo Vítor,Argument,False,,,
13468481,,,,,52,,,39,,,varDecision,32145.0,,False,goalAwarded,893307.0,Firas Al-Buraikan,,,,,False,
13468481,,,,,46,,,45,,,substitution,123706327.0,False,False,regular,,,,,,,,
13468481,,,,,46,,,45,,,substitution,123706326.0,False,True,regular,,,,,,,,
13468481,,,,,46,,,45,,,substitution,123706325.0,False,True,regular,,,,,,,,
13468481,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
13468481,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
13468481,,,,,32,,,14,,,card,122821239.0,,True,yellow,870365.0,Mohammed Al Saeed,Mohammed Al Saeed,Foul,False,,,
13468481,,0.0,1.0,,28,,,18,,,goal,260226969.0,,False,ownGoal,539948.0,Damion Lowe,,,,,,owngoal
13468481,,,,,-5,,,6,,,card,122834743.0,,False,yellow,893167.0,Sumaihan Al-Nabit,Sumaihan Al-Nabit,Argument,False,,,
13468481,,,,,-5,,,6,,,card,122824481.0,,False,yellow,,,Matthias Jaissle,Argument,False,,,
