match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_goals,stat_totalOffside,stat_lastManTackle,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
11369927,home,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,20.0,14.0,1.0,,4.0,4.0,10.0,16.0,3.0,8.0,,3.0,,,,,,,86.0,39.0,8.0,12.0,0.0139307,3,,,,1.0,4.0,,2.0,3.0,2.0,,,,1.0,1.0,,2.0,,,2.0,3.0,1.0,,1.0,1.6663,,,2.0,1.9536,,2.0,1.0,,,,
11369927,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,True,25.0,21.0,,,8.0,9.0,13.0,16.0,,3.0,1.0,7.0,,,,,,,62.0,38.0,6.6,8.0,0.0302051,2,,,,1.0,5.0,,,4.0,1.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,2.0,0.0753,,,,,,,,,,,
11369927,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,True,20.0,19.0,1.0,,15.0,16.0,4.0,4.0,,1.0,,2.0,,,,,,,26.0,22.0,6.9,1.0,0.00177101,0,,,,,,,,,,,,1.0,1.0,1.0,,,Jorne,Spileers,,,,,,,,,,,,,,1.0,,,
11369927,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,9.0,9.0,,,2.0,2.0,7.0,8.0,,,,2.0,,,,,,,26.0,23.0,6.0,10.0,0.0156186,1,,1.0,,,6.0,,2.0,4.0,,,,,,,,,,,,2.0,,,1.0,0.0302,,,,,,,,,nusaantonio,,
11369927,home,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,True,11.0,7.0,,,4.0,4.0,3.0,7.0,2.0,3.0,,,,,,,,,8.0,13.0,6.9,4.0,0.00378954,0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369927,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,8.0,2.0,6.6,,0.00555506,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369927,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369927,home,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Davy Roef,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,22.0,14.0,13.0,5.0,11.0,17.0,3.0,5.0,,,1.0,7.0,1.0,2.0,2.0,,,,90.0,32.0,6.8,8.0,0.00030003,0,0.2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
11369927,away,KAA Gent,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,739,M,934196,EUR,879292800,D,5,5,False,18.0,15.0,1.0,,11.0,12.0,4.0,6.0,1.0,2.0,1.0,2.0,,,,,,,40.0,23.0,5.1,4.0,0.0020795,1,,,,2.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,0.0179,,,,,,,,,,,1.0
11369927,away,KAA Gent,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,52.0,44.0,7.0,2.0,36.0,38.0,8.0,14.0,2.0,7.0,6.0,7.0,,,,,,,90.0,71.0,7.3,9.0,0.00505593,1,,,,3.0,5.0,1.0,,2.0,2.0,,2.0,2.0,3.0,2.0,1.0,,,,,1.0,,,,0.0586,,,1.0,0.0284,,,,,,,
11369927,away,KAA Gent,Núrio Fortuna,nurio-fortuna,N. Fortuna,D,25,177,290,M,385388,EUR,796003200,D,25,25,False,25.0,17.0,3.0,1.0,10.0,14.0,7.0,11.0,,2.0,1.0,4.0,,,,,,,45.0,34.0,6.5,8.0,0.00918285,0,,,,1.0,3.0,,,,,,1.0,2.0,,,3.0,,Núrio,Fortuna,2.0,,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Matisse Samoise,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,30.0,24.0,5.0,3.0,11.0,14.0,13.0,16.0,,11.0,1.0,5.0,,,,,,,90.0,61.0,7.5,11.0,0.0199962,0,,,,,1.0,,,,,,1.0,1.0,11.0,6.0,1.0,,,,,3.0,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Sven Kums,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,False,70.0,64.0,7.0,6.0,32.0,34.0,32.0,38.0,1.0,2.0,3.0,6.0,,,,,,,90.0,80.0,6.5,9.0,0.0867675,0,,2.0,,2.0,8.0,3.0,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,True,,,,,,,,,,1.0
11369927,away,KAA Gent,Julien De Sart,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,False,58.0,42.0,17.0,8.0,24.0,26.0,18.0,32.0,2.0,8.0,9.0,4.0,,,,,,,90.0,81.0,7.4,16.0,0.0148841,1,,,,4.0,5.0,,,,,,,3.0,6.0,5.0,1.0,,,,,,,,1.0,0.0183,,,,,,,,,,,
11369927,away,KAA Gent,Malick Fofana,malick-fofana,M. Fofana,F,11,169,6184,M,1195784,EUR,1112227200,M,19,19,False,36.0,33.0,3.0,2.0,13.0,16.0,21.0,26.0,,4.0,3.0,2.0,,,,,,,90.0,65.0,6.6,16.0,0.109206,1,,6.0,1.0,1.0,5.0,2.0,,3.0,1.0,,,,,,,2.0,Malick Fofana,,3.0,4.0,,,1.0,0.0286,,,,,,,,,,,
11369927,away,KAA Gent,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,F,7,7,False,51.0,41.0,2.0,,22.0,25.0,19.0,27.0,,7.0,,16.0,,,,,,,89.0,65.0,7.2,15.0,0.0263563,0,,1.0,,2.0,6.0,1.0,3.0,1.0,1.0,,,1.0,4.0,3.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Tarik Tissoudali,tarik-tissoudali,T. Tissoudali,F,9,182,4096,M,584472,EUR,733708800,F,10,10,False,28.0,16.0,1.0,,3.0,5.0,13.0,23.0,,6.0,,5.0,,,,,,,85.0,47.0,6.7,20.0,0.0238905,3,,,,1.0,6.0,,2.0,3.0,2.0,,,,3.0,2.0,2.0,,,,1.0,4.0,1.0,1.0,1.0,0.2113,,,1.0,,,,,,tissoudali14,,
11369927,away,KAA Gent,Hugo Cuypers,hugo-cuypers,H. Cuypers,F,9,185,1408,M,836289,EUR,855273600,F,11,11,False,21.0,15.0,2.0,1.0,4.0,4.0,11.0,17.0,1.0,2.0,,4.0,,,,,,,85.0,33.0,6.7,12.0,0.0458911,0,,,,5.0,9.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,1.0,,,,,,,,,
11369927,away,KAA Gent,Bram Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,15,15,True,20.0,19.0,3.0,2.0,14.0,15.0,5.0,5.0,1.0,2.0,1.0,4.0,,,,,,,45.0,30.0,6.8,3.0,0.00151002,1,,,,1.0,3.0,,2.0,,,,1.0,2.0,1.0,,,,Bram,Lagae,,,,,1.0,0.0198,,,,,,,,,,,
11369927,away,KAA Gent,Omri Gandelman,omri-gandelman,O. Gandelman,M,16,188,1075,M,1019125,EUR,958435200,D,6,6,True,2.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,9.0,4.0,6.5,2.0,5.174e-05,0,,,,1.0,1.0,,,,,,,,,,,,Omri Gandelman,,,1.0,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Gift Orban,gift-orban,G. Orban,F,16,178,5532,M,1217613,EUR,1026864000,F,20,20,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,,,,,,9.0,8.0,6.4,3.0,0.00210984,0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,giftorban,,
11369927,away,KAA Gent,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187,700,M,960437,EUR,944179200,D,22,22,True,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Celestin De Schrevel,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369927,away,KAA Gent,Laurent Depoitre,laurent-depoitre,L. Depoitre,F,29,191,125,M,171235,EUR,597456000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
