match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_dispossessed,stat_aerialLost,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_punches,stat_ownGoals
10406902,home,KAA Gent,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187.0,112,M,155717,EUR,769219200,G,1,1,False,48.0,33.0,26.0,12.0,27.0,31.0,6.0,17.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,90.0,57.0,7.7,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406902,home,KAA Gent,Kamil Piątkowski,,,kamil-piatkowski,K. Piątkowski,D,91,191.0,2382,M,942335,EUR,961545600,D,4,4,False,32.0,24.0,2.0,2.0,22.0,28.0,2.0,4.0,5.0,4.0,3.0,4.0,,,,70.0,46.0,7.0,9.0,1,1.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10406902,home,KAA Gent,Michael Ngadeu,,,michael-ngadeu,M. Ngadeu,D,5,190.0,812,M,245705,EUR,659318400,D,5,5,False,53.0,40.0,9.0,4.0,34.0,38.0,6.0,15.0,8.0,2.0,2.0,8.0,,,,90.0,66.0,7.4,15.0,2,5.0,1.0,,,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10406902,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189.0,608,M,801003,EUR,870912000,D,23,23,False,42.0,32.0,4.0,2.0,25.0,32.0,7.0,10.0,6.0,1.0,1.0,7.0,,,,80.0,55.0,7.4,11.0,0,2.0,1.0,1.0,,,2.0,2.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,
10406902,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180.0,256,M,1046245,EUR,1006300800,M,18,18,False,53.0,36.0,4.0,1.0,16.0,21.0,21.0,35.0,3.0,4.0,2.0,9.0,,,,90.0,78.0,6.6,25.0,0,1.0,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,
10406902,home,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176.0,162,M,45990,EUR,572832000,M,24,24,False,51.0,43.0,4.0,3.0,13.0,17.0,32.0,42.0,6.0,,,5.0,,,,90.0,69.0,7.4,17.0,0,3.0,2.0,,,1.0,,2.0,2.0,,,1.0,,2.0,8.0,2.0,3.0,True,2.0,,,,,,,,,,,
10406902,home,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187.0,181,M,149795,EUR,788140800,M,13,13,False,43.0,36.0,10.0,8.0,14.0,16.0,23.0,28.0,3.0,,,8.0,,,,62.0,54.0,7.1,7.0,3,2.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,,
10406902,home,KAA Gent,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169.0,6184,M,1195784,EUR,1112227200,M,19,19,False,37.0,32.0,1.0,1.0,12.0,13.0,23.0,31.0,8.0,6.0,4.0,4.0,,,,80.0,67.0,7.7,12.0,2,,3.0,,,,,2.0,2.0,,1.0,,,2.0,7.0,3.0,4.0,,1.0,,1.0,1.0,,,,,,,,
10406902,home,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177.0,1224,M,942937,EUR,929491200,F,7,7,False,42.0,38.0,4.0,3.0,14.0,16.0,27.0,34.0,7.0,2.0,1.0,2.0,,,,79.0,67.0,7.5,14.0,2,2.0,4.0,,,,,3.0,3.0,,,2.0,,1.0,8.0,3.0,5.0,,1.0,2.0,2.0,,,,,,,,,
10406902,home,KAA Gent,Gift Orban,,,gift-orban,G. Orban,F,16,178.0,5532,M,1217613,EUR,1026864000,F,20,20,False,27.0,22.0,2.0,2.0,9.0,10.0,13.0,18.0,1.0,2.0,,2.0,,,,90.0,42.0,6.7,13.0,4,,10.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,2.0,,2.0,5.0,2.0,1.0,giftorban,1.0,1.0,,,,,
