match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_challengeLost,stat_goals,stat_blockedScoringAttempt,stat_goalAssist,stat_penaltyWon,stat_errorLeadToAGoal,stat_penaltyConceded,stat_penaltyFaced,stat_clearanceOffLine,stat_bigChanceCreated,stat_hitWoodwork
11401917,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185.0,1498,M,123865,EUR,609206400,G,1,1,False,40.0,22.0,29.0,11.0,12.0,14.0,10.0,26.0,1.0,9.0,1.0,2.0,4.0,1.0,90.0,48.0,6.6,18.0,0.0113222,0,-0.6176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401917,home,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174.0,343,M,946506,EUR,990835200,D,28,28,False,28.0,18.0,5.0,2.0,12.0,16.0,6.0,14.0,4.0,7.0,,,,,90.0,51.0,6.3,17.0,0.0258714,0,,2.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401917,home,NEC Nijmegen,Mathias Ross,,,mathias-ross,M. Ross,D,2,190.0,376,M,918435,EUR,979516800,D,4,4,False,44.0,36.0,6.0,3.0,24.0,24.0,12.0,20.0,7.0,3.0,,,,,83.0,55.0,6.7,8.0,0.00881525,1,,,3.0,1.0,5.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.4697,0.3321,,,,,,,,,,,,,,,,,,,
11401917,home,NEC Nijmegen,Bram Nuytinck,,,bram-nuytinck,B. Nuytinck,D,17,190.0,135,M,70930,EUR,641779200,D,17,17,False,39.0,31.0,7.0,4.0,26.0,27.0,5.0,12.0,6.0,4.0,,,,,90.0,53.0,7.1,8.0,0.0019614,1,,,6.0,6.0,8.0,,,,1.0,1.0,,,,,,1.0,,0.0441,,True,6.0,1.0,1.0,,,,,,,,,,,,,,,
11401917,home,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174.0,14345,M,361780,EUR,862012800,D,24,24,False,43.0,29.0,10.0,1.0,19.0,23.0,10.0,22.0,7.0,12.0,,,,,90.0,73.0,7.1,21.0,0.0225106,0,,2.0,2.0,2.0,11.0,,2.0,,5.0,3.0,,,1.0,,,3.0,1.0,,,,,,1.0,c.verdonk,1.0,1.0,,,,,,,,,,,,
11401917,home,NEC Nijmegen,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181.0,102,M,893748,EUR,887760000,M,6,6,False,18.0,15.0,1.0,1.0,9.0,11.0,9.0,15.0,,3.0,,,,,61.0,28.0,7.0,8.0,0.130134,0,,8.0,,1.0,2.0,,,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,
11401917,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167.0,193,M,961685,EUR,1014508800,M,71,71,False,29.0,25.0,6.0,3.0,16.0,17.0,9.0,12.0,1.0,2.0,,,,,83.0,31.0,6.6,4.0,0.010627,0,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11401917,home,NEC Nijmegen,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183.0,301,M,929631,EUR,988588800,M,7,7,False,11.0,9.0,,,3.0,4.0,7.0,8.0,,3.0,,,,,38.0,21.0,5.3,9.0,0.11051,1,,1.0,,5.0,1.0,1.0,2.0,,1.0,1.0,,3.0,,,1.0,,2.0,0.0402,0.0804,,,,,,,,1.0,,,,,,,,,,,
11401917,home,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174.0,794,M,896117,EUR,919900800,M,8,8,False,20.0,14.0,2.0,1.0,6.0,7.0,9.0,15.0,,2.0,,,,,90.0,45.0,6.5,18.0,0.133494,1,,2.0,,10.0,6.0,2.0,7.0,,,,,4.0,2.0,,1.0,2.0,,0.7884,0.9851,,3.0,,,,4.0,,1.0,2.0,1.0,,,,,,,,,
11401917,home,NEC Nijmegen,Lars Olden Larsen,,,lars-olden-larsen,L. O. Larsen,M,7,175.0,133,M,877456,EUR,905990400,M,14,14,False,11.0,7.0,1.0,,4.0,4.0,3.0,7.0,3.0,1.0,,,,,61.0,26.0,6.8,6.0,0.00548499,4,,,3.0,4.0,6.0,,1.0,,2.0,2.0,,1.0,,,1.0,1.0,,0.1128,0.3493,,1.0,,,,,,,2.0,,3.0,,,,,,,,
