match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,playerName,rescinded,length,reason,confirmed
14025282,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14025282,,2.0,2.0,,90,7.0,,1,,,goal,333963410.0,True,regular,365802.0,Harrison Reed,,,,,,
14025282,,,,,90,6.0,,1,,,substitution,125308324.0,False,regular,,,False,,,,,
14025282,,,,,90,5.0,,1,,,card,124487249.0,False,yellow,862967.0,Cody Gakpo,,Cody Gakpo,False,,,
14025282,,1.0,2.0,,90,4.0,,1,,,goal,333962932.0,False,regular,862967.0,Cody Gakpo,,,,,,
14025282,,,,,90,2.0,,1,,,substitution,125308315.0,True,regular,,,False,,,,,
14025282,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,7.0,,
14025282,,,,,85,,,6,,,substitution,125308280.0,False,regular,,,False,,,,,
14025282,,,,,85,,,6,,,substitution,125308279.0,True,regular,,,False,,,,,
14025282,,,,,85,,,6,,,substitution,125308260.0,True,regular,,,False,,,,,
14025282,,,,,76,,,15,,,substitution,125308211.0,False,regular,,,False,,,,,
14025282,,,,,74,,,17,,,substitution,125308182.0,True,regular,,,False,,,,,
14025282,,,,,74,,,17,,,substitution,125308198.0,True,regular,,,False,,,,,
14025282,,,,,71,,,20,,,card,124487095.0,True,yellow,355528.0,Harry Wilson,,Harry Wilson,False,,Foul,
14025282,,,,,60,,,31,,,varDecision,93483.0,False,goalNotAwarded,1019322.0,Florian Wirtz,,,,,,False
14025282,,1.0,1.0,,57,,,34,,,goal,333957346.0,False,regular,1019322.0,Florian Wirtz,,,,,,
14025282,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14025282,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,2.0,,
14025282,,,,,18,,,28,,,varDecision,93479.0,True,goalNotAwarded,355528.0,Harry Wilson,,,,,,False
14025282,,1.0,0.0,,17,,,29,,,goal,333949996.0,True,regular,355528.0,Harry Wilson,,,,,,
