match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_interceptionWon,stat_errorLeadToAGoal,stat_aerialLost,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed
14025282,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190.0,2695,M,103335,EUR,699667200,G,1,1,False,34.0,23.0,13.0,2.0,0.0,22.0,23.0,1.0,11.0,1.0,1.0,6.0,1.0,2.0,2.0,90.0,42.0,5.9,11.0,0.00081143,52.391094967639,10.0,15.435,5.67,0,-0.7862,0.05,0.01,-0.03,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025282,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194.0,838,M,825719,EUR,852768000,D,31,31,False,38.0,32.0,4.0,,0.0,21.0,23.0,11.0,15.0,2.0,6.0,2.0,1.0,,,90.0,52.0,6.2,8.0,0.00226202,118.52505977706,15.0,76.755,25.41,0,,-0.06,0.05,-0.22,,1.0,1.0,1.0,2.0,1.0,28.59908173351,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025282,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190.0,2378,M,362682,EUR,833500800,D,5,5,False,66.0,54.0,11.0,3.0,0.0,40.0,43.0,14.0,23.0,3.0,10.0,2.0,,,,90.0,82.0,5.9,14.0,0.00393359,155.09124172961,20.0,59.85,24.045,0,,-0.01,0.07,-0.49,,3.0,3.0,1.0,1.0,3.0,27.012013790164,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025282,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190.0,660,M,868715,EUR,942796800,D,15,15,False,39.0,32.0,4.0,,0.0,24.0,25.0,8.0,14.0,4.0,8.0,3.0,3.0,,,90.0,55.0,6.4,8.0,0.00226954,67.216246868206,11.0,9.87,5.46,0,,0.0,0.03,-0.17,,1.0,2.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
14025282,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185.0,2321,M,329417,EUR,818121600,M,21,21,False,34.0,32.0,2.0,2.0,0.0,24.0,26.0,8.0,8.0,1.0,6.0,4.0,1.0,,,90.0,52.0,7.4,4.0,0.18252,83.618534528262,8.0,63.0,34.02,0,,0.31,0.15,0.71,,,3.0,1.0,2.0,,35.082346329743,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
14025282,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183.0,2086,M,371222,EUR,839894400,M,20,20,False,43.0,40.0,,,0.0,23.0,25.0,17.0,18.0,,2.0,3.0,,,,89.0,52.0,6.5,6.0,0.0448539,178.55544566936,17.0,127.995,29.61,0,,-0.21,0.28,-0.03,,,1.0,,,1.0,109.9223199041,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025282,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185.0,581,M,82566,EUR,664329600,M,10,10,False,67.0,62.0,4.0,3.0,0.0,42.0,43.0,20.0,24.0,5.0,1.0,4.0,1.0,,,74.0,74.0,7.0,7.0,0.0242302,168.76123940053,22.0,33.6,27.195,0,,0.11,0.15,-0.07,,3.0,3.0,,1.0,1.0,28.015849960335,1.0,,1.0,,1.0,,,,1.0,True,2.0,1.0,,,,,,,,,,,,,,,,
14025282,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183.0,2862,M,803174,EUR,870998400,M,33,33,False,51.0,36.0,5.0,3.0,0.0,11.0,20.0,25.0,31.0,4.0,3.0,11.0,2.0,,,90.0,80.0,6.9,23.0,0.0515155,176.62525328623,20.0,110.355,22.05,0,,0.27,0.14,-0.08,,1.0,3.0,,4.0,2.0,22.515764166468,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
14025282,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173.0,4932,M,355528,EUR,858988800,F,8,8,False,23.0,21.0,1.0,1.0,0.0,7.0,7.0,14.0,16.0,2.0,1.0,1.0,,,,85.0,36.0,7.8,7.0,0.0345774,78.347850492287,9.0,22.155,14.175,3,,-0.09,0.27,0.19,,,2.0,,1.0,1.0,34.845009053392,2.0,3.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.418,0.4484,0.51,,,,,,
14025282,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182.0,7311,M,867445,EUR,964742400,F,32,32,False,33.0,30.0,1.0,,0.0,10.0,11.0,20.0,22.0,1.0,1.0,2.0,,,,74.0,45.0,6.7,7.0,0.015691,162.37836913235,15.0,84.21,19.215,0,,-0.12,0.22,0.15,,,1.0,,1.0,,11.295681697003,1.0,2.0,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,esr,,,,,
14025282,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189.0,17432,M,192442,EUR,673401600,F,7,7,False,16.0,8.0,1.0,,1.0,5.0,6.0,3.0,10.0,8.0,1.0,1.0,2.0,,,85.0,33.0,6.4,13.0,0.00465671,61.036768123332,9.0,14.385,9.87,3,,-0.01,-0.47,-0.37,,4.0,7.0,,3.0,2.0,,,,1.0,1.0,1.0,2.0,,2.0,1.0,,3.0,1.0,,2.0,,1.0,,,1.0,0.1689,,-0.39,RJimenez9,1.0,2.0,,,
14025282,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195.0,2096,M,793167,EUR,887414400,M,16,16,True,10.0,8.0,,,0.0,5.0,5.0,3.0,5.0,2.0,,,2.0,,,16.0,12.0,6.6,2.0,0.00296548,15.411379603422,3.0,-1.05,3.57,0,,0.02,0.04,-0.04,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14025282,home,Fulham,Kevin,kevin,Kevin,M,22,176.0,5325,M,1112879,EUR,1041638400,F,22,22,True,4.0,4.0,,,1.0,1.0,1.0,3.0,3.0,2.0,,,2.0,,,16.0,15.0,6.8,3.0,0.00672832,6.7735511349174,2.0,-0.42,1.89,1,,0.06,0.08,0.18,,,3.0,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,0.1147,,-0.2,,,,Kevin,,
14025282,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178.0,12517,M,286165,EUR,822528000,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,16.0,5.0,6.6,2.0,0.00196553,30.309263002755,3.0,28.665,22.785,0,,-0.02,0.07,0.13,,,,,1.0,,23.540502989529,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,adamatrd,,,,,
14025282,home,Fulham,Jonah Kusi-Asare,jonah-kusi-asare,J. Kusi-Asare,F,18,196.0,3959,M,1503757,EUR,1183507200,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,16.0,3.0,6.5,1.0,0.00097181,,,,,0,,-0.02,,0.13,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
