match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,captain,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_wonContest,player_firstName,player_lastName,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork
12437611,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,25.0,7.0,6.4,2.0,0.00136734,0,,,,1.0,2.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
12437611,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,16.0,12.0,5.0,2.0,0.0,9.0,11.0,3.0,5.0,3.0,1.0,,,,,,65.0,29.0,6.9,6.0,0.0009336,0,,,,2.0,2.0,4.0,,,,,2.0,3.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,
12437611,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,2.0,3.0,,,,,,45.0,20.0,6.7,3.0,0.00161478,0,,,,,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12437611,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,True,4.0,1.0,1.0,,0.0,,1.0,3.0,5.0,,1.0,,,,,,25.0,10.0,6.9,3.0,0.111483,0,,2.0,2.0,,,4.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
12437611,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,0.0,,,,,1.0,1.0,,,,,,1.0,3.0,,,,0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12437611,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,0.0,,,,,,,,,,,,1.0,5.0,,3.0,,0,,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
12437611,home,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,home,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,home,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,home,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,home,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,
12437611,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,False,15.0,14.0,1.0,,0.0,14.0,15.0,,,1.0,7.0,2.0,1.0,1.0,1.0,1.0,90.0,25.0,7.2,1.0,5.404e-05,0,0.2762,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12437611,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,False,52.0,44.0,1.0,,0.0,20.0,23.0,24.0,32.0,3.0,5.0,,,,,,82.0,74.0,6.7,16.0,0.0166078,0,,3.0,,1.0,5.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,
12437611,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,61.0,53.0,6.0,2.0,0.0,30.0,34.0,24.0,28.0,3.0,3.0,,,,,,90.0,74.0,7.5,9.0,0.0535183,1,,1.0,1.0,4.0,4.0,7.0,,,,,3.0,1.0,1.0,,3.0,,4.0,,,,0.0247,,,,,,,,1.0,,0.0722,
12437611,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,False,31.0,27.0,6.0,4.0,0.0,18.0,20.0,9.0,11.0,3.0,1.0,,,,,,45.0,36.0,6.6,5.0,0.00298042,1,,,,3.0,6.0,2.0,,,,,,,,,,,2.0,,1.0,2.0,0.0688,1.0,,,,,,,,,,
12437611,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,82.0,70.0,4.0,3.0,0.0,19.0,21.0,53.0,65.0,,7.0,,,,,,90.0,107.0,7.5,18.0,0.188208,2,,4.0,2.0,1.0,3.0,3.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,,,,0.0538,,,,,2.0,,,,,,
12437611,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,False,46.0,38.0,5.0,3.0,0.0,6.0,7.0,33.0,40.0,,3.0,,,,,,70.0,52.0,7.3,9.0,0.190487,0,,1.0,1.0,1.0,2.0,5.0,,,,,,2.0,2.0,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,
12437611,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,23,23,False,56.0,48.0,7.0,5.0,0.0,15.0,15.0,33.0,45.0,1.0,8.0,,,,,,90.0,70.0,7.1,15.0,0.0729097,0,,4.0,,7.0,13.0,3.0,1.0,1.0,,,1.0,2.0,2.0,2.0,,1.0,,,,4.0,,1.0,1.0,,,,,,,,,
12437611,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,M,9,9,False,16.0,12.0,,,0.0,2.0,3.0,11.0,17.0,,1.0,,,,,,90.0,29.0,6.5,12.0,0.0239201,2,,4.0,1.0,,6.0,,2.0,1.0,,,,,,2.0,,,,True,2.0,1.0,0.0353,2.0,,,,,IñakiWill,,,2.0,,
12437611,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,23.0,18.0,2.0,,0.0,5.0,6.0,13.0,17.0,,4.0,,,,,,57.0,38.0,6.6,12.0,0.0191792,3,,,,,5.0,3.0,,2.0,,,,2.0,1.0,4.0,1.0,,,,2.0,2.0,0.0736,1.0,,,,1.0,,,,,,
12437611,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,10,10,False,39.0,32.0,2.0,,0.0,1.0,2.0,33.0,43.0,,2.0,,,,,,90.0,61.0,7.2,20.0,0.25165,2,,6.0,2.0,,6.0,3.0,,8.0,,,,,,3.0,,4.0,,,1.0,1.0,0.0579,,3.0,,,1.0,NicoWill,,,1.0,,1.0
12437611,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,False,8.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,3.0,,4.0,,,,,,57.0,14.0,6.9,2.0,0.00250885,1,,,,1.0,2.0,4.0,,,,,,3.0,,,,1.0,1.0,,1.0,1.0,0.052,,,,,,,,,,,
12437611,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,True,55.0,51.0,5.0,5.0,0.0,14.0,14.0,37.0,41.0,1.0,5.0,,,,,,45.0,60.0,7.3,4.0,0.0901794,2,,,,1.0,1.0,3.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.0407,,,,,1.0,,,,,,
12437611,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,F,7,7,True,20.0,16.0,2.0,,0.0,5.0,6.0,13.0,22.0,,1.0,,,,,,33.0,31.0,7.0,10.0,0.069913,2,,8.0,2.0,2.0,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,2.0,,0.085,,,,,,,,,,,
12437611,away,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,11,11,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,,,33.0,15.0,6.6,4.0,0.00793062,3,,,,,3.0,4.0,,2.0,,,,,,,1.0,,3.0,,,1.0,0.0682,1.0,1.0,Álvaro Djaló,,3.0,,,,1.0,,
12437611,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,21,21,True,23.0,22.0,2.0,2.0,0.0,6.0,7.0,16.0,16.0,1.0,4.0,,,,,,20.0,28.0,7.0,1.0,0.0311418,1,,,,2.0,2.0,2.0,,,,,,2.0,,,,1.0,,,1.0,,0.0269,,,,,,,,,,,
12437611,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,True,5.0,3.0,1.0,,0.0,2.0,3.0,1.0,3.0,,1.0,,,,,,8.0,8.0,6.4,3.0,0.00028998,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,away,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190,1431,M,1155116,EUR,1062374400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Álex Padilla,,,,,,,,
12437611,away,Athletic Club,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,away,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Adama Boiro,,,,,,,,
12437611,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,1012409,EUR,981590400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,away,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,446,M,1019318,EUR,1046822400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437611,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
