match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_goals
11068553,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,32.0,30.0,6.0,4.0,29.0,29.0,1.0,3.0,1.0,1.0,2.0,11.0,2.0,2.0,1.0,2.0,2.0,90.0,43.0,7.6,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11068553,home,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,sacha_boey,980418,EUR,968803200,D,93,93,False,,62.0,51.0,3.0,1.0,26.0,29.0,27.0,38.0,3.0,6.0,,13.0,,,,,,90.0,94.0,7.1,21.0,1,,,5.0,2.0,2.0,7.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11068553,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,False,,114.0,97.0,18.0,10.0,51.0,59.0,46.0,55.0,4.0,4.0,1.0,5.0,,,,,,90.0,117.0,7.1,17.0,0,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
11068553,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,53.0,38.0,7.0,3.0,31.0,38.0,7.0,18.0,1.0,3.0,,3.0,,,,,,90.0,67.0,6.5,20.0,1,,,3.0,,5.0,10.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,,,,,,,,
11068553,home,Galatasaray,Sam Adekugbe,sam-adekugbe,S. Adekugbe,D,3,175,284,M,,362042,EUR,790214400,D,32,32,False,,33.0,26.0,2.0,2.0,16.0,20.0,10.0,13.0,,5.0,,6.0,,,,,,90.0,57.0,7.1,10.0,1,,,,,3.0,8.0,,4.0,,1.0,1.0,1.0,3.0,,,2.0,1.0,2.0,1.0,2.0,,,,,,
11068553,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,5,5,False,,51.0,46.0,1.0,,20.0,21.0,26.0,31.0,3.0,9.0,2.0,4.0,,,,,,72.0,71.0,6.8,10.0,2,,,1.0,,,6.0,,2.0,1.0,,,4.0,2.0,,4.0,2.0,,,,4.0,1.0,,,,,
11068553,home,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,,991493,EUR,707443200,M,27,27,False,,83.0,72.0,20.0,14.0,24.0,25.0,49.0,62.0,3.0,13.0,1.0,10.0,,,,,,90.0,110.0,8.2,17.0,3,,,4.0,1.0,1.0,7.0,1.0,3.0,2.0,5.0,,,1.0,2.0,2.0,1.0,1.0,3.0,,4.0,,,,,,
11068553,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,,17.0,15.0,,,4.0,4.0,11.0,14.0,1.0,2.0,,2.0,,,,,,45.0,27.0,6.3,7.0,0,,,1.0,,,4.0,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,
11068553,home,Galatasaray,Juan Mata,juan-mata,J. Mata,M,64,170,3301,M,,28367,EUR,578188800,M,64,64,False,,14.0,12.0,1.0,,4.0,4.0,8.0,10.0,,,,3.0,,,,,,22.0,20.0,6.5,4.0,0,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,
11068553,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,M,7,7,False,,23.0,12.0,1.0,1.0,3.0,6.0,12.0,22.0,1.0,3.0,,2.0,,,,,,71.0,43.0,7.3,20.0,1,,,5.0,3.0,1.0,6.0,2.0,1.0,,2.0,,2.0,,4.0,2.0,,1.0,,,,,1.0,,,,
