match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_punches,stat_errorLeadToAShot,stat_totalOffside,stat_errorLeadToAGoal
12117149,home,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Kaiky Naves,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,home,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,,1106603,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Agustín Giay,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,home,Palmeiras,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,vitorreiss_06,1485300,EUR,1137024000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,home,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,home,Palmeiras,Rômulo,romulo,Rômulo,M,10,176,1438,M,,1105078,EUR,1002412800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,home,Palmeiras,Luighi Hanri,luighi,Luighi,F,31,182,3805,M,,1597267,EUR,1146355200,F,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Luighi,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,25.0,20.0,11.0,6.0,0.0,18.0,20.0,2.0,5.0,2.0,14.0,,1.0,1.0,3.0,90.0,44.0,6.9,5.0,0.00090815,0,-0.4708,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
12117149,away,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,False,39.0,28.0,5.0,2.0,0.0,15.0,17.0,14.0,28.0,10.0,3.0,,,,,90.0,67.0,7.1,21.0,0.0822732,1,,1.0,3.0,2.0,2.0,1.0,1.0,,,,,1.0,,,7.0,4.0,0.0076,4.0,6.0,1.0,,2.0,2.0,,,,,,,,,,
12117149,away,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,5,5,False,57.0,46.0,11.0,6.0,0.0,33.0,38.0,13.0,19.0,8.0,6.0,2.0,,,,90.0,75.0,7.5,14.0,0.00548062,2,,4.0,2.0,1.0,1.0,4.0,,,,,,1.0,3.0,,1.0,,0.133,2.0,,,,,1.0,1.0,1.0,0.0355,,,,,,,
12117149,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,,978638,EUR,960854400,D,43,43,False,52.0,43.0,4.0,3.0,0.0,26.0,34.0,17.0,18.0,10.0,4.0,1.0,,,,90.0,68.0,7.2,10.0,0.0126876,1,,8.0,6.0,,,6.0,2.0,,,,4.0,,2.0,3.0,1.0,,0.0519,1.0,,,,1.0,,,,,1.0,,,,,,
12117149,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,,1112484,EUR,1047081600,D,6,6,False,32.0,21.0,4.0,2.0,0.0,9.0,14.0,12.0,22.0,3.0,9.0,1.0,,,,90.0,66.0,6.7,23.0,0.0128351,1,,1.0,8.0,1.0,1.0,4.0,2.0,Kaiki,,,5.0,1.0,,3.0,,,0.0508,2.0,4.0,,1.0,1.0,,1.0,,,,,,,,,
12117149,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,,245159,EUR,729820800,M,16,16,False,19.0,17.0,,,0.0,11.0,13.0,7.0,7.0,1.0,3.0,,,,,63.0,27.0,6.3,4.0,0.14988,0,,,4.0,,,,1.0,,,True,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,
12117149,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,,263477,EUR,766627200,M,29,29,False,53.0,43.0,10.0,4.0,0.0,22.0,26.0,21.0,27.0,4.0,6.0,2.0,,,,86.0,64.0,6.3,13.0,0.0199988,0,,,8.0,,,1.0,3.0,,,,2.0,,,1.0,2.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,
12117149,away,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,,949687,EUR,966470400,M,21,21,False,25.0,20.0,3.0,1.0,0.0,11.0,13.0,11.0,15.0,3.0,4.0,1.0,,,,74.0,39.0,6.7,8.0,0.0485064,0,,,3.0,2.0,2.0,,1.0,,,,,,,1.0,,,,2.0,3.0,2.0,,1.0,2.0,,,,,,,,,,
12117149,away,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,,1002819,EUR,1031011200,F,30,30,False,11.0,9.0,,,0.0,7.0,7.0,2.0,4.0,3.0,,1.0,,,,45.0,15.0,6.6,3.0,0.00114051,0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,matheus_pereira,377238,EUR,831254400,F,10,10,False,36.0,28.0,4.0,1.0,0.0,10.0,15.0,18.0,24.0,7.0,4.0,5.0,,,,90.0,58.0,6.7,18.0,0.0218844,1,,,2.0,2.0,1.0,,,,,,1.0,,,,1.0,,0.0387,6.0,3.0,,,,,,,,1.0,,,,,,
12117149,away,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,,822524,EUR,899424000,F,11,11,False,16.0,15.0,,,0.0,4.0,4.0,11.0,13.0,5.0,,1.0,,,,74.0,29.0,6.6,6.0,0.0144127,1,,,5.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,0.259,3.0,1.0,,,,1.0,,1.0,0.3072,,1.0,,,,2.0,
12117149,away,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,kaiojorge,954888,EUR,1011830400,F,9,9,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,3.0,2.0,1.0,,,,45.0,17.0,6.5,5.0,0.0295824,0,,2.0,4.0,1.0,,,1.0,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,1.0,
12117149,away,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,,912786,EUR,882489600,M,97,97,True,20.0,17.0,,,0.0,7.0,8.0,10.0,12.0,1.0,2.0,,,,,27.0,23.0,6.5,5.0,0.0188923,0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173,691,M,,1836052,EUR,1077062400,M,22,22,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,1.0,,,,,,16.0,14.0,6.7,2.0,0.0106271,1,,,,,,,,,,,,1.0,,1.0,1.0,,0.012,1.0,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,,992093,EUR,895708800,F,26,26,True,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,,,,,,,16.0,4.0,6.4,2.0,0.00268788,0,,,3.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,,1500254,EUR,1113350400,F,80,80,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,,,,,,10.0,5.0,4.5,2.0,0.00194172,0,,,1.0,,,,,Robert,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
12117149,away,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,,260077,EUR,777254400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,,823653,EUR,887241600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117149,away,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,,330693,EUR,738028800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
