match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_penaltyWon,stat_shotOffTarget,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt
12437688,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,,43.0,37.0,4.0,3.0,0.0,18.0,20.0,19.0,24.0,1.0,4.0,,,,,,,72.0,58.0,6.6,13.0,0.0213584,0,,,,1.0,,2.0,,5.0,4.0,,2.0,2.0,2.0,3.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12437688,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,,50.0,33.0,9.0,5.0,0.0,8.0,11.0,31.0,50.0,1.0,4.0,,,,,,,90.0,78.0,8.4,27.0,0.502194,1,,,,11.0,6.0,1.0,,4.0,3.0,,1.0,1.0,,2.0,1.0,4.0,,3.0,1.0,2.0,1.0,1.0,0.5518,0.6452,,1.0,alexbaena,1.0,,,,,,
12437688,away,Villarreal,Thierno Barry,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,15,15,False,,21.0,13.0,,,0.0,3.0,3.0,10.0,19.0,,1.0,,,,,,,90.0,51.0,6.4,25.0,0.0959886,3,,,,1.0,,2.0,5.0,10.0,10.0,,5.0,,,8.0,,,,,3.0,5.0,2.0,1.0,0.4815,0.3691,,,t.barry29,,,1.0,,3.0,2.0,1.0
12437688,away,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,F,20,20,False,,21.0,19.0,2.0,1.0,0.0,7.0,7.0,13.0,16.0,,2.0,,,,,,,45.0,32.0,7.0,7.0,0.335206,1,,Ramón Terrats,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,3.0,,1.0,,1.0,2.0,,,,0.0234,,,1.0,,,,,,,,1.0
12437688,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,True,,25.0,20.0,3.0,2.0,0.0,6.0,6.0,15.0,20.0,,,,,,,,,45.0,37.0,7.7,7.0,0.165904,4,,,,1.0,1.0,1.0,1.0,3.0,4.0,,4.0,,,,1.0,2.0,,1.0,,1.0,3.0,3.0,1.027,1.119,,,GerardMoreno9,1.0,,,,,,1.0
12437688,away,Villarreal,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,True,,11.0,10.0,,,0.0,6.0,6.0,4.0,5.0,,2.0,,,,,,,18.0,15.0,6.4,3.0,0.0100409,1,,,,,,2.0,,2.0,1.0,,,,,1.0,,,,,1.0,,,1.0,0.2105,0.38,,,,,,,,,1.0,
12437688,away,Villarreal,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,12,12,True,,8.0,6.0,,,0.0,4.0,5.0,2.0,3.0,,3.0,,,,,,,13.0,9.0,6.7,2.0,0.00157747,0,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437688,away,Villarreal,Pau Cabanes,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179,321,M,1863206,EUR,1108598400,F,33,33,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,11.0,8.0,6.6,2.0,0.00070669,0,,Pau Cabanes De La Torre,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437688,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Luiz Lúcio Reis Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437688,away,Villarreal,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Willy Kambwala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437688,away,Villarreal,Antonio Espigares,espigares-antonio,A. Espigares,D,48,187,60,M,1142261,EUR,1094342400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437688,away,Villarreal,Alassane Diatta,alassane-diatta,A. Diatta,M,38,190,1425,M,1893907,EUR,1116028800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
