match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_interceptionWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_wasFouled,stat_fouls,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_hitWoodwork
10382251,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,34.0,23.0,18.0,8.0,17.0,23.0,6.0,11.0,2.0,8.0,1.0,2.0,1.0,90.0,42.0,7.5,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382251,home,AZ Alkmaar,Fedde de Jong,fedde-de-jong,F. d. Jong,M,22,185,110,M,1012924,EUR,1055462400,D,32,32,False,26.0,18.0,3.0,2.0,12.0,16.0,6.0,11.0,3.0,8.0,,,,64.0,37.0,6.8,11.0,0,Fedde,de Jong,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10382251,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,46,46,False,62.0,56.0,4.0,2.0,42.0,44.0,14.0,18.0,3.0,4.0,,,,90.0,70.0,7.3,6.0,0,,,,2.0,1.0,4.0,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10382251,home,AZ Alkmaar,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,81.0,73.0,5.0,1.0,53.0,59.0,20.0,23.0,,7.0,,,,90.0,91.0,7.3,10.0,0,,,1.0,3.0,2.0,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10382251,home,AZ Alkmaar,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,36.0,33.0,2.0,1.0,19.0,20.0,14.0,17.0,,2.0,,,,65.0,52.0,6.9,6.0,0,Milos,Kerkez,1.0,,2.0,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,miloskerkez,2.0,1.0,,,,,,,,,,,,,
10382251,home,AZ Alkmaar,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,55.0,49.0,4.0,1.0,27.0,28.0,23.0,28.0,2.0,8.0,,,,90.0,71.0,6.6,11.0,2,,,1.0,,8.0,2.0,2.0,4.0,1.0,,,,1.0,2.0,,1.0,tijjanireijnders,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
10382251,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,56.0,47.0,4.0,3.0,22.0,24.0,25.0,32.0,3.0,7.0,,,,90.0,77.0,7.3,12.0,1,,,,1.0,3.0,7.0,1.0,,,5.0,4.0,,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,True,,,,,,,,
10382251,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,19.0,13.0,,,9.0,11.0,4.0,9.0,1.0,5.0,,,,65.0,31.0,7.0,10.0,0,,,1.0,,2.0,5.0,1.0,,,3.0,1.0,,1.0,,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,
10382251,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,48.0,43.0,4.0,3.0,18.0,19.0,25.0,32.0,1.0,7.0,,,,90.0,69.0,6.8,13.0,2,,,3.0,1.0,7.0,6.0,4.0,1.0,1.0,4.0,1.0,2.0,,,1.0,2.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,
10382251,home,AZ Alkmaar,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1275,M,834597,EUR,901324800,M,11,11,False,45.0,38.0,2.0,1.0,11.0,13.0,28.0,39.0,1.0,8.0,,,,89.0,66.0,7.3,18.0,4,,,7.0,,7.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,
