match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_bigChanceCreated,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalOffside,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim
14572985,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23571,M,d_degea,69378,EUR,657936000,G,43,43,False,19.0,17.0,10.0,8.0,0.0,12.0,12.0,5.0,7.0,1.0,3.0,1.0,2.0,1.0,90.0,23.0,6.5,2.0,0.00058219,33.348073353687,8.0,-4.41,4.095,0.0131,0,-0.7963,0.05,-0.02,-0.05,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572985,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2512,M,,847467,EUR,873936000,D,5,5,False,60.0,57.0,3.0,2.0,0.0,38.0,40.0,19.0,20.0,1.0,5.0,,,,90.0,69.0,7.0,5.0,0.187647,323.70786210754,39.0,82.635,18.48,,1,,0.35,0.16,-0.03,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0149,1.0,-0.04,,,,,,,,,,,,,,,,,,
14572985,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1337,M,,1210848,EUR,1108857600,D,15,15,False,49.0,44.0,5.0,3.0,0.0,35.0,37.0,9.0,12.0,3.0,1.0,,,,90.0,57.0,6.5,5.0,0.00326482,90.133212785092,16.0,-4.515,13.65,,0,,0.1,0.04,-0.04,,3.0,,4.0,2.0,,,,1.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
14572985,home,Fiorentina,Mattia Viti,,,mattia-viti,M. Viti,D,2,190,527,M,,1009268,EUR,1011830400,D,26,26,False,34.0,28.0,3.0,1.0,0.0,18.0,22.0,10.0,12.0,3.0,3.0,,,,67.0,45.0,6.7,7.0,0.00367746,91.57061355805,11.0,21.63,9.03,,1,,0.11,0.02,-0.07,,,2.0,1.0,4.0,,,1.0,,,1.0,0.0826,1.0,-0.27,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14572985,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3362,M,,822518,EUR,911260800,M,2,2,False,37.0,28.0,1.0,,1.0,11.0,17.0,17.0,20.0,1.0,,,,,86.0,60.0,7.5,18.0,0.69343,192.03317051798,27.0,93.66,18.585,,0,,0.58,0.2,-0.04,,,,3.0,5.0,4.0,3.0,,,,1.0,,5.0,,,1.0,,8.0,2.0,1.0,3.0,1.0,,,,,,,,,,
14572985,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11561,M,ami2r,1121333,EUR,1011830400,M,24,24,False,46.0,41.0,2.0,1.0,0.0,21.0,22.0,20.0,24.0,1.0,9.0,,,,90.0,67.0,7.1,10.0,0.0904662,245.98452808583,28.0,108.675,45.78,,1,,0.07,0.3,0.19,,1.0,,6.0,8.0,4.0,4.0,1.0,,1.0,1.0,0.0187,1.0,-0.28,3.0,3.0,1.0,1.0,,1.0,,3.0,1.0,,,,,,,,,
14572985,home,Fiorentina,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1625,M,,876259,EUR,961286400,M,14,14,False,42.0,34.0,5.0,3.0,0.0,21.0,23.0,13.0,19.0,,5.0,,,,66.0,52.0,6.7,9.0,0.123225,176.91778534812,22.0,52.5,36.12,,1,,0.21,0.21,-0.02,,,,,1.0,,,,1.0,1.0,,0.0637,2.0,-0.32,,1.0,1.0,3.0,,,3.0,,,1.0,,,,,,,,
14572985,home,Fiorentina,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190,2165,M,,1114422,EUR,1090886400,M,27,27,False,33.0,30.0,3.0,3.0,0.0,14.0,16.0,16.0,17.0,1.0,6.0,,,,80.0,41.0,6.6,6.0,0.248672,114.53378253598,14.0,15.435,13.86,,1,,0.17,0.22,-0.05,,,,2.0,1.0,1.0,1.0,,,2.0,1.0,0.1182,1.0,-0.11,,,,,1.0,,,1.0,,,1.0,0.292,,,,,,
14572985,home,Fiorentina,Niccolò Fortini,Niccolò Fortini,,niccolo-fortini,N. Fortini,M,29,185,620,M,,1526934,EUR,1139788800,M,29,29,False,34.0,29.0,2.0,1.0,0.0,18.0,19.0,11.0,15.0,2.0,6.0,,,,90.0,62.0,7.1,10.0,0.205271,145.06779722268,21.0,50.925,23.94,,0,,0.21,0.02,0.0,,1.0,,2.0,5.0,1.0,,,,,,,2.0,,,2.0,1.0,5.0,,3.0,1.0,,,,,,1.0,1.0,,,,
14572985,home,Fiorentina,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,22.0,15.0,1.0,,0.0,6.0,6.0,9.0,16.0,2.0,4.0,,,,67.0,37.0,6.7,12.0,0.00558991,100.81254715707,18.0,23.94,9.87,,4,,-0.09,0.11,0.27,,1.0,4.0,3.0,5.0,,,3.0,1.0,2.0,1.0,0.3721,1.0,-0.58,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,True,1.0,,
