match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,captain,stat_goalAssist,stat_interceptionWon,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_shotOffTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_clearanceOffLine,stat_bigChanceMissed,stat_hitWoodwork
10389813,home,Troyes,Renaud Ripart,renaud-ripart,R. Ripart,F,20,181,136,M,247445,EUR,732067200,F,20,20,False,25.0,17.0,,,9.0,9.0,9.0,17.0,6.0,12.0,,1.0,3.0,,,,,,,78.0,44.0,7.0,13.0,0.0418,0.0,0.0238579,1,,,,10.0,13.0,3.0,,,,,,2.0,3.0,2.0,1.0,1.0,,,,,,,3.0,1.0,,1.0,,,,
10389813,home,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,24.0,8.0,6.2,1.0,0.0,0.0,0.00014484,0,,,,1.0,3.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10389813,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,D,18,18,True,4.0,1.0,,,1.0,3.0,,1.0,,1.0,3.0,2.0,,,,,,,,24.0,12.0,6.0,4.0,0.0175,0.0,1.968e-05,1,,,,2.0,4.0,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,
10389813,home,Troyes,Ike Ugbo,ugbo-ike,I. Ugbo,F,11,185,426,M,791987,EUR,906336000,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,12.0,3.0,7.2,,0.4032,0.403,0.0011173,1,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
10389813,home,Troyes,Danel Dongmo,danel-dongmo,D. Dongmo,M,5,182,65,M,1389690,EUR,980812800,M,31,31,True,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,Danel Dongmo,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10389813,home,Troyes,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,578,M,798375,EUR,857001600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Yasser,Larouci,,,,,,,,,,,,,,,,,,,,,,,,larouci.yasseroff,,,
10389813,home,Troyes,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189,141,M,1133520,EUR,1052265600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Tanguy Zoukrou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,home,Troyes,Jeff Reine-Adélaïde,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184,467,M,794269,EUR,884995200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,home,Troyes,Alexis Tibidi,tibidi-alexis,A. Tibidi,M,,187,110,M,1161925,EUR,1067817600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,away,AS Monaco,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,19.0,16.0,5.0,2.0,15.0,15.0,1.0,4.0,,,,8.0,,1.0,,3.0,,,,90.0,29.0,6.4,3.0,0.0,0.0,0.0004918,0,-1.3258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,away,AS Monaco,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,26,26,False,67.0,59.0,3.0,1.0,15.0,16.0,46.0,59.0,3.0,5.0,,12.0,1.0,,,,,,,76.0,93.0,6.9,19.0,0.0,0.0,0.522547,0,,,,1.0,6.0,1.0,,2.0,,,,1.0,1.0,1.0,8.0,,,2.0,,,,,2.0,2.0,1.0,,,,,
10389813,away,AS Monaco,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,83.0,69.0,12.0,6.0,35.0,38.0,34.0,45.0,7.0,9.0,2.0,7.0,,,,,,,,90.0,92.0,7.6,16.0,0.0,0.0,0.0404088,0,,,,,,,2.0,,,,,,,,,,,2.0,2.0,,,,1.0,,,,axel_disasi,1.0,,
10389813,away,AS Monaco,Malang Sarr,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,23,23,False,74.0,67.0,9.0,7.0,30.0,33.0,37.0,41.0,2.0,2.0,2.0,7.0,,,,,,,,90.0,85.0,6.7,9.0,0.0,0.0,0.0364163,0,,,,3.0,6.0,,3.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,
10389813,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,53.0,42.0,5.0,,12.0,16.0,33.0,46.0,2.0,7.0,2.0,8.0,,,,,,,,90.0,84.0,7.1,21.0,0.0,0.0,0.183851,0,,,,,1.0,1.0,,,,,,3.0,,,9.0,,,5.0,5.0,,,,1.0,3.0,,,,,,
10389813,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,23.0,17.0,,,2.0,2.0,15.0,23.0,2.0,6.0,,1.0,2.0,,,,,,,67.0,38.0,6.5,13.0,0.0,0.0,0.245236,0,,,,2.0,7.0,,,1.0,,,1.0,,1.0,1.0,2.0,,3.0,2.0,1.0,,,,,,,2.0,krepindiatta,,,
10389813,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,73.0,54.0,6.0,2.0,20.0,22.0,34.0,51.0,3.0,4.0,,4.0,,,,,,,,90.0,86.0,6.4,27.0,0.0317,0.0,0.138038,1,,,,1.0,6.0,1.0,,1.0,,,1.0,1.0,,,,1.0,2.0,2.0,1.0,,,,4.0,,,,YFofana19_,,,
10389813,away,AS Monaco,Eliot Matazo,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,15,15,False,50.0,44.0,9.0,7.0,15.0,17.0,29.0,33.0,,2.0,,5.0,1.0,,,,,,,90.0,56.0,6.7,6.0,0.0463,0.3202,0.0451416,1,,,,2.0,3.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10389813,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,39.0,34.0,4.0,2.0,9.0,10.0,28.0,34.0,,1.0,,9.0,,,,,,,,90.0,62.0,7.1,11.0,0.0855,0.0,0.533595,3,,,,1.0,7.0,2.0,,1.0,,,1.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,,,,,1.0,3.0,,,alex_golovin17,,,
10389813,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,22.0,16.0,,,3.0,3.0,14.0,22.0,,1.0,,,1.0,,,,,,,88.0,35.0,7.9,9.0,2.5672,1.9232,0.431949,7,,,,1.0,1.0,,,,True,,,1.0,,,3.0,3.0,,,,2.0,2.0,2.0,1.0,1.0,,2.0,wisbenyedder,,2.0,1.0
10389813,away,AS Monaco,Kevin Volland,kevin-volland,K. Volland,F,31,179,1036,M,117373,EUR,712454400,F,31,31,False,23.0,15.0,1.0,,1.0,2.0,14.0,22.0,1.0,5.0,,3.0,1.0,,,,,,,66.0,33.0,7.0,10.0,0.0892,0.0,0.0356844,1,,Kevin,Volland,2.0,3.0,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10389813,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,True,6.0,5.0,,,2.0,2.0,3.0,4.0,,3.0,,1.0,1.0,,,,,,,24.0,9.0,6.8,1.0,0.0,0.0,0.469645,0,,,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,breelembolo97,,,
10389813,away,AS Monaco,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,D,14,14,True,12.0,6.0,,,,1.0,6.0,15.0,4.0,5.0,,,1.0,,,,,,,23.0,24.0,6.8,12.0,0.2243,0.044,0.00258106,3,,,,,2.0,,1.0,,,,,,,,4.0,1.0,1.0,1.0,,1.0,1.0,,,,,,ismaijakobs,,,
10389813,away,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,33,33,True,11.0,9.0,,,2.0,3.0,7.0,8.0,,2.0,,2.0,,,,,,,,14.0,18.0,6.6,5.0,0.0423,0.0,0.0535911,1,,Edan Diop,,,2.0,,,1.0,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,
10389813,away,AS Monaco,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,5.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,9.0,6.0,6.6,3.0,0.0,0.0,0.00038454,0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,
10389813,away,AS Monaco,Thomas Didillon,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,away,AS Monaco,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Soungoutou Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389813,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Minamino,,,
