match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_goalAssist,stat_aerialWon,stat_totalClearance,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
11399491,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,20.0,12.0,1.0,1.0,3.0,4.0,10.0,17.0,2.0,,,90.0,38.0,8.7,13.0,1.777,1.3096,0.0468514,4,,1.0,1.0,3.0,5.0,,4.0,2.0,,1.0,3.0,,2.0,,,,3.0,2.0,,,,,1.0,,,,,3.0,sant.gimenez,1.0,1.0,1.0,,,,
11399491,home,Feyenoord,Thomas Beelen,,,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,True,44.0,42.0,,,15.0,16.0,27.0,28.0,3.0,,,29.0,45.0,6.5,2.0,0.0,0.0,0.0155391,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11399491,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,62,62,True,12.0,10.0,,,2.0,3.0,8.0,10.0,3.0,,,28.0,22.0,6.9,5.0,0.0128,0.2335,0.1462,1,,1.0,,4.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,
11399491,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,19.0,18.0,1.0,1.0,9.0,9.0,9.0,10.0,2.0,,,19.0,27.0,6.9,4.0,0.0327,0.0238,0.0124489,1,,,,3.0,1.0,1.0,,,,,1.0,,,2.0,,,2.0,2.0,,,,,,,1.0,1.0,,1.0,rramizz_,,,,,,,
11399491,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,True,5.0,4.0,,,1.0,1.0,4.0,5.0,,,,19.0,11.0,6.8,2.0,0.2989,0.1849,0.00295037,3,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,bee18,,,,,,,
11399491,home,Feyenoord,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179,686,M,1433802,EUR,1086048000,M,64,64,True,9.0,9.0,,,5.0,5.0,4.0,4.0,,,,13.0,15.0,6.4,,0.0913,0.0,0.0121569,2,,,,2.0,3.0,,,,,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,
11399491,home,Feyenoord,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,home,Feyenoord,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,home,Feyenoord,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,home,Feyenoord,Thomas Van den Belt,,,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alirezajb,,,,,,,
11399491,home,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,44.0,23.0,29.0,8.0,18.0,23.0,5.0,21.0,12.0,1.0,1.0,90.0,63.0,8.4,21.0,0.0,0.0,0.00270661,0,-2.0114,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,8.0,1.0,12.0,
11399491,away,Almere City FC,Hamdi Akujobi,,,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,38.0,31.0,3.0,1.0,19.0,23.0,12.0,15.0,7.0,,,90.0,52.0,5.9,8.0,0.0,0.0,0.0138908,0,,,,4.0,4.0,,1.0,1.0,,,,,,1.0,3.0,2.0,,1.0,,,,1.0,2.0,,2.0,,,,,,,,,,,
11399491,away,Almere City FC,Damian van Bruggen,,,damian-van-bruggen,D. v. Bruggen,D,14,184,62,M,285991,EUR,827107200,D,4,4,False,30.0,26.0,10.0,7.0,19.0,21.0,7.0,9.0,1.0,,,90.0,40.0,5.8,5.0,0.0,0.0,0.00266924,0,,,,4.0,1.0,,,,,,,,,1.0,1.0,,1.0,,True,,,6.0,2.0,1.0,2.0,,,,,,,,,,,
11399491,away,Almere City FC,Theo Barbet,,,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,False,32.0,26.0,4.0,1.0,25.0,30.0,1.0,2.0,2.0,,,79.0,47.0,6.0,6.0,0.0,0.0,0.0154733,0,,,,2.0,3.0,,,,,,,,,1.0,2.0,,,,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,
11399491,away,Almere City FC,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,32.0,28.0,1.0,,19.0,23.0,9.0,9.0,11.0,,,90.0,53.0,5.4,8.0,0.0,0.0,0.00653635,0,,,,9.0,4.0,2.0,3.0,2.0,,,,,,,2.0,2.0,1.0,,,,,3.0,4.0,,1.0,1.0,,,,,,,,,,
11399491,away,Almere City FC,Álvaro Peña,,,alvaro-pena,Á. Peña,M,23,178,37,M,294351,EUR,688262400,M,6,6,False,29.0,25.0,1.0,1.0,10.0,11.0,16.0,20.0,4.0,,,62.0,39.0,6.3,9.0,0.0,0.0,0.030413,0,,2.0,1.0,6.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,4.0,,1.0,,,,,,,,,,,
11399491,away,Almere City FC,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,15,15,False,34.0,27.0,6.0,2.0,18.0,22.0,9.0,12.0,7.0,,,90.0,63.0,6.8,10.0,0.0242,0.0,0.00479605,1,,,,6.0,7.0,,2.0,,,,,,,3.0,6.0,4.0,1.0,1.0,,,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,,,,,,
11399491,away,Almere City FC,Rajiv Van La Parra,,,rajiv-van-la-parra,R. V. L. Parra,M,7,181,101,M,38096,EUR,675993600,M,27,27,False,21.0,14.0,1.0,,10.0,12.0,5.0,12.0,9.0,,,79.0,40.0,6.3,14.0,0.0545,0.0,0.0139755,0,,3.0,1.0,9.0,9.0,,7.0,3.0,,,,,,,3.0,2.0,1.0,,,,1.0,,4.0,,,1.0,,2.0,,,,,,,,
11399491,away,Almere City FC,Lance Duijvestijn,,,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,10,10,False,29.0,22.0,,,9.0,13.0,14.0,18.0,7.0,,,90.0,48.0,5.9,17.0,0.0084,0.0,0.128686,1,,2.0,1.0,12.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,,2.0,1.0,6.0,2.0,,1.0,1.0,,3.0,,6.0,1.0,,1.0,,,,,,,,1.0
11399491,away,Almere City FC,Anthony Limbombe,,,anthony-limbombe,A. Limbombe,M,77,177,134,M,134543,EUR,774230400,M,7,7,False,9.0,6.0,,,5.0,7.0,1.0,3.0,1.0,,,35.0,17.0,6.4,7.0,0.0,0.0,0.596534,0,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,
11399491,away,Almere City FC,Thomas Robinet,,,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,F,9,9,False,19.0,13.0,1.0,,7.0,9.0,6.0,10.0,2.0,,,78.0,28.0,5.8,8.0,1.1724,0.0,0.00539579,3,,,,5.0,2.0,1.0,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,1.0,,,,,4.0,1.0,,,2.0,,,,,,
11399491,away,Almere City FC,Stije Resink,Stije Resink,,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,28,28,True,15.0,13.0,2.0,2.0,9.0,9.0,4.0,6.0,1.0,,,55.0,27.0,6.3,4.0,0.0,0.0,0.00192702,0,,,,7.0,2.0,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,
11399491,away,Almere City FC,Jochem Ritmeester van de Kamp,Jochem van de Kamp,,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,39,39,True,8.0,5.0,,,2.0,3.0,3.0,5.0,1.0,,,28.0,12.0,7.0,3.0,0.0786,0.1879,0.00641414,1,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
11399491,away,Almere City FC,Yoann Cathline,,,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,F,19,19,True,7.0,6.0,,,2.0,2.0,4.0,6.0,,,,12.0,18.0,6.1,9.0,0.0,0.0,0.00297199,0,,1.0,,4.0,2.0,,5.0,1.0,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,
11399491,away,Almere City FC,Christopher Mamengi,,,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,25,25,True,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,11.0,8.0,6.7,1.0,0.0,0.0,0.00018013,0,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,
11399491,away,Almere City FC,Kornelius Normann,,,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,True,2.0,1.0,1.0,,,,1.0,2.0,,,,11.0,4.0,6.6,1.0,0.0,0.0,0.00149607,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Stijn Keller,,,stijn-keller,S. Keller,G,,195,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Joel Van der Wilt,Joël van der Wilt,,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,52,52,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Thomas Poll,,,thomas-poll,T. Poll,D,5,184,73,M,1015874,EUR,998956800,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Manel Royo,,,manel-royo,Royo,D,23,184,35,M,867318,EUR,762393600,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Joey Jacobs,,,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Pascu,,,pascu,Pascu,M,10,184,38,M,964177,EUR,954633600,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399491,away,Almere City FC,Jeffry Puriel,Jeffry Puriel,,jeffry-puriel,J. Puriel,M,27,196,14,M,1046943,EUR,1037404800,F,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
